threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.24,0.775,0.38271604938271603,0.512396694214876,0.01842374616171955,184.32258064516128,76.0,285.04497518323535,0.29012345679012347,62,18,100,959
0.25,0.7721518987341772,0.3765432098765432,0.5062240663900415,0.01842374616171955,185.8360655737705,77.0,285.70368579408205,0.2839506172839506,61,18,101,959
0.26,0.7631578947368421,0.35802469135802467,0.4873949579831933,0.01842374616171955,192.3793103448276,94.0,291.1819449917517,0.2654320987654321,58,18,104,959
0.27,0.7916666666666666,0.35185185185185186,0.48717948717948717,0.015353121801432957,195.10526315789474,97.0,292.75285572254063,0.2654320987654321,57,15,105,962
0.28,0.7910447761194029,0.3271604938271605,0.46288209606986896,0.014329580348004094,177.96226415094338,97.0,258.5600884334678,0.24691358024691357,53,14,109,963
0.29,0.7878787878787878,0.32098765432098764,0.45614035087719296,0.014329580348004094,170.3846153846154,94.0,253.60919009723435,0.24691358024691357,52,14,110,963
0.3,0.7846153846153846,0.3148148148148148,0.4493392070484582,0.014329580348004094,160.09803921568627,90.0,247.1056973896592,0.24074074074074073,51,14,111,963
0.31,0.7846153846153846,0.3148148148148148,0.4493392070484582,0.014329580348004094,158.68627450980392,90.0,244.82570752785108,0.2345679012345679,51,14,111,963
0.32,0.78125,0.30864197530864196,0.44247787610619466,0.014329580348004094,160.58,90.5,246.5588035337615,0.22839506172839505,50,14,112,963
0.33,0.7741935483870968,0.2962962962962963,0.42857142857142855,0.014329580348004094,160.91666666666666,78.5,251.31668545659454,0.21604938271604937,48,14,114,963
0.34,0.7741935483870968,0.2962962962962963,0.42857142857142855,0.014329580348004094,160.10416666666666,69.0,251.5975820948449,0.21604938271604937,48,14,114,963
0.35,0.7704918032786885,0.29012345679012347,0.4215246636771301,0.014329580348004094,155.0212765957447,63.0,252.6431752796651,0.20987654320987653,47,14,115,963
0.36,0.7627118644067796,0.2777777777777778,0.40723981900452483,0.014329580348004094,156.3111111111111,68.0,256.7725168940375,0.19753086419753085,45,14,117,963
0.37,0.7857142857142857,0.2716049382716049,0.40366972477064217,0.012282497441146366,154.5909090909091,65.0,259.9476624054978,0.18518518518518517,44,12,118,965
0.38,0.7924528301886793,0.25925925925925924,0.39069767441860465,0.011258955987717503,161.95238095238096,67.5,263.81495610704036,0.18518518518518517,42,11,120,966
0.39,0.78,0.24074074074074073,0.36792452830188677,0.011258955987717503,164.17948717948718,68.0,271.280900099346,0.16666666666666666,39,11,123,966
0.4,0.7755102040816326,0.2345679012345679,0.36018957345971564,0.011258955987717503,165.52631578947367,71.5,261.78795525769624,0.16666666666666666,38,11,124,966
0.41,0.7755102040816326,0.2345679012345679,0.36018957345971564,0.011258955987717503,150.05263157894737,65.5,257.9594977764432,0.16666666666666666,38,11,124,966
0.42,0.7708333333333334,0.22839506172839505,0.35238095238095235,0.011258955987717503,150.0810810810811,63.0,261.451290319329,0.16049382716049382,37,11,125,966
0.43,0.7608695652173914,0.21604938271604937,0.33653846153846156,0.011258955987717503,145.9142857142857,52.0,266.52294154039896,0.14814814814814814,35,11,127,966
0.44,0.7674418604651163,0.2037037037037037,0.32195121951219513,0.01023541453428864,118.66666666666667,52.0,204.5443815909008,0.1419753086419753,33,10,129,967
0.45,0.7674418604651163,0.2037037037037037,0.32195121951219513,0.01023541453428864,118.66666666666667,52.0,204.5443815909008,0.1419753086419753,33,10,129,967
0.46,0.7619047619047619,0.19753086419753085,0.31372549019607837,0.01023541453428864,120.25,46.5,207.51656560380908,0.13580246913580246,32,10,130,967
0.47,0.7804878048780488,0.19753086419753085,0.31527093596059114,0.009211873080859774,119.4375,40.5,207.78984838954477,0.13580246913580246,32,9,130,968
0.48,0.775,0.19135802469135801,0.3069306930693069,0.009211873080859774,110.6774193548387,37.0,206.57317489666622,0.12962962962962962,31,9,131,968
0.49,0.7948717948717948,0.19135802469135801,0.30845771144278605,0.008188331627430911,110.16129032258064,37.0,205.8759565109603,0.12962962962962962,31,8,131,969
0.5,0.7894736842105263,0.18518518518518517,0.3,0.008188331627430911,113.0,38.5,208.4752583241794,0.12345679012345678,30,8,132,969
0.51,0.7894736842105263,0.18518518518518517,0.3,0.008188331627430911,111.43333333333334,38.5,207.1033048719621,0.12345679012345678,30,8,132,969
0.52,0.7837837837837838,0.17901234567901234,0.2914572864321608,0.008188331627430911,112.44827586206897,37.0,210.57042170501384,0.11728395061728394,29,8,133,969
0.53,0.7714285714285715,0.16666666666666666,0.27411167512690354,0.008188331627430911,112.4074074074074,31.0,218.24031254377454,0.10493827160493827,27,8,135,969
0.54,0.7878787878787878,0.16049382716049382,0.2666666666666666,0.007164790174002047,116.73076923076923,34.0,221.2601249647308,0.10493827160493827,26,7,136,970
0.55,0.7741935483870968,0.14814814814814814,0.2487046632124352,0.007164790174002047,118.45833333333333,34.0,228.6713396935047,0.09876543209876543,24,7,138,970
0.56,0.7741935483870968,0.14814814814814814,0.2487046632124352,0.007164790174002047,72.5,26.5,95.81101189320567,0.09259259259259259,24,7,138,970
0.57,0.7666666666666667,0.1419753086419753,0.23958333333333334,0.007164790174002047,74.1304347826087,31.0,97.25909115786783,0.08024691358024691,23,7,139,970
0.58,0.7931034482758621,0.1419753086419753,0.24083769633507854,0.006141248720573183,74.08695652173913,31.0,97.28841614922199,0.08024691358024691,23,6,139,971
0.59,0.7857142857142857,0.13580246913580246,0.23157894736842102,0.006141248720573183,75.36363636363636,25.0,98.79480362418104,0.07407407407407407,22,6,140,971
0.6,0.76,0.11728395061728394,0.20320855614973263,0.006141248720573183,85.89473684210526,37.0,102.34662195173199,0.07407407407407407,19,6,143,971
0.61,0.75,0.1111111111111111,0.19354838709677416,0.006141248720573183,88.38888888888889,44.5,103.21129292695794,0.07407407407407407,18,6,144,971
0.62,0.75,0.1111111111111111,0.19354838709677416,0.006141248720573183,88.38888888888889,44.5,103.21129292695794,0.07407407407407407,18,6,144,971
0.63,0.7142857142857143,0.09259259259259259,0.16393442622950818,0.006141248720573183,79.6,37.0,88.2917889727012,0.06172839506172839,15,6,147,971
0.64,0.7368421052631579,0.08641975308641975,0.15469613259668508,0.00511770726714432,84.85714285714286,56.0,89.09373646643753,0.06172839506172839,14,5,148,972
0.65,0.7058823529411765,0.07407407407407407,0.1340782122905028,0.00511770726714432,80.66666666666667,56.0,88.93943007587929,0.04938271604938271,12,5,150,972
0.66,0.6875,0.06790123456790123,0.12359550561797752,0.00511770726714432,72.72727272727273,37.0,91.90122257480473,0.037037037037037035,11,5,151,972
0.67,0.6153846153846154,0.04938271604938271,0.09142857142857143,0.00511770726714432,52.75,43.0,47.71202678570677,0.024691358024691357,8,5,154,972
0.68,0.6666666666666666,0.04938271604938271,0.09195402298850575,0.0040941658137154556,47.375,43.0,41.514869324134935,0.024691358024691357,8,4,154,973
0.69,0.7,0.043209876543209874,0.0813953488372093,0.0030706243602865915,53.285714285714285,75.0,41.11209167182634,0.024691358024691357,7,3,155,974
0.7,0.7,0.043209876543209874,0.0813953488372093,0.0030706243602865915,53.285714285714285,75.0,41.11209167182634,0.024691358024691357,7,3,155,974
0.71,0.7,0.043209876543209874,0.0813953488372093,0.0030706243602865915,46.0,27.0,40.58148768659354,0.024691358024691357,7,3,155,974
0.72,0.75,0.037037037037037035,0.07058823529411765,0.0020470829068577278,52.5,52.0,40.318523451799834,0.024691358024691357,6,2,156,975
0.73,0.7142857142857143,0.030864197530864196,0.059171597633136085,0.0020470829068577278,57.6,77.0,42.36319157004109,0.018518518518518517,5,2,157,975
0.74,0.7142857142857143,0.030864197530864196,0.059171597633136085,0.0020470829068577278,57.4,77.0,42.58450422395452,0.018518518518518517,5,2,157,975
0.75,0.7142857142857143,0.030864197530864196,0.059171597633136085,0.0020470829068577278,56.8,77.0,43.34697221260097,0.018518518518518517,5,2,157,975
0.76,0.6,0.018518518518518517,0.03592814371257485,0.0020470829068577278,65.66666666666667,86.0,46.764183825753754,0.012345679012345678,3,2,159,975
0.77,0.6666666666666666,0.012345679012345678,0.024242424242424242,0.0010235414534288639,98.0,98.0,12.0,0.012345679012345678,2,1,160,976
0.78,0.6666666666666666,0.012345679012345678,0.024242424242424242,0.0010235414534288639,98.0,98.0,12.0,0.012345679012345678,2,1,160,976
0.79,0.6666666666666666,0.012345679012345678,0.024242424242424242,0.0010235414534288639,91.0,91.0,19.0,0.012345679012345678,2,1,160,976
0.8,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,72.0,72.0,0.0,0.006172839506172839,1,1,161,976
0.81,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.82,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.83,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.84,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.85,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.86,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.87,0.5,0.006172839506172839,0.012195121951219511,0.0010235414534288639,7.0,7.0,0.0,0.0,1,1,161,976
0.88,1.0,0.006172839506172839,0.012269938650306747,0.0,7.0,7.0,0.0,0.0,1,0,161,977
0.89,1.0,0.006172839506172839,0.012269938650306747,0.0,7.0,7.0,0.0,0.0,1,0,161,977
0.9,1.0,0.006172839506172839,0.012269938650306747,0.0,3.0,3.0,0.0,0.0,1,0,161,977
0.91,1.0,0.006172839506172839,0.012269938650306747,0.0,3.0,3.0,0.0,0.0,1,0,161,977
0.92,1.0,0.006172839506172839,0.012269938650306747,0.0,3.0,3.0,0.0,0.0,1,0,161,977
0.93,1.0,0.006172839506172839,0.012269938650306747,0.0,3.0,3.0,0.0,0.0,1,0,161,977
0.94,1.0,0.006172839506172839,0.012269938650306747,0.0,3.0,3.0,0.0,0.0,1,0,161,977
0.95,1.0,0.006172839506172839,0.012269938650306747,0.0,3.0,3.0,0.0,0.0,1,0,161,977
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162,977
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162,977
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162,977
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,162,977
