threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.73,0.8857142857142857,0.14832535885167464,0.2540983606557377,0.001072961373390558,72.09677419354838,41.0,89.99761819024297,0.10526315789473684,31,4,178,3724
0.74,0.8857142857142857,0.14832535885167464,0.2540983606557377,0.001072961373390558,72.09677419354838,41.0,89.99761819024297,0.10526315789473684,31,4,178,3724
0.75,0.8857142857142857,0.14832535885167464,0.2540983606557377,0.001072961373390558,70.38709677419355,41.0,87.42948399834258,0.10526315789473684,31,4,178,3724
0.76,0.8857142857142857,0.14832535885167464,0.2540983606557377,0.001072961373390558,70.38709677419355,41.0,87.42948399834258,0.10526315789473684,31,4,178,3724
0.77,0.8857142857142857,0.14832535885167464,0.2540983606557377,0.001072961373390558,70.35483870967742,41.0,87.4357085048676,0.10526315789473684,31,4,178,3724
0.78,0.8823529411764706,0.14354066985645933,0.24691358024691357,0.001072961373390558,69.73333333333333,33.0,88.81363759143198,0.10047846889952153,30,4,179,3724
0.79,0.9090909090909091,0.14354066985645933,0.24793388429752067,0.0008047210300429185,68.06666666666666,25.0,89.57787425227035,0.09569377990430622,30,3,179,3725
0.8,0.90625,0.13875598086124402,0.24066390041493776,0.0008047210300429185,66.24137931034483,25.0,90.35892230143524,0.09090909090909091,29,3,180,3725
0.81,0.90625,0.13875598086124402,0.24066390041493776,0.0008047210300429185,66.13793103448276,25.0,90.41350377396563,0.09090909090909091,29,3,180,3725
0.82,0.9032258064516129,0.1339712918660287,0.23333333333333336,0.0008047210300429185,53.357142857142854,23.0,62.24789972688366,0.08133971291866028,28,3,181,3725
0.83,0.9032258064516129,0.1339712918660287,0.23333333333333336,0.0008047210300429185,50.892857142857146,23.0,55.93512778574984,0.08133971291866028,28,3,181,3725
0.84,0.9,0.1291866028708134,0.22594142259414227,0.0008047210300429185,51.51851851851852,25.0,55.31081896068353,0.08133971291866028,27,3,182,3725
0.85,0.896551724137931,0.12440191387559808,0.2184873949579832,0.0008047210300429185,53.5,25.0,55.4160834748569,0.08133971291866028,26,3,183,3725
0.86,0.896551724137931,0.12440191387559808,0.2184873949579832,0.0008047210300429185,53.46153846153846,25.0,55.41954027044055,0.08133971291866028,26,3,183,3725
0.87,0.8928571428571429,0.11961722488038277,0.2109704641350211,0.0008047210300429185,55.0,25.0,55.32305125352361,0.08133971291866028,25,3,184,3725
0.88,0.8928571428571429,0.11961722488038277,0.2109704641350211,0.0008047210300429185,53.12,25.0,55.17776363717544,0.07655502392344497,25,3,184,3725
0.89,0.8846153846153846,0.11004784688995216,0.19574468085106383,0.0008047210300429185,53.17391304347826,25.0,56.209740896437275,0.07177033492822966,23,3,186,3725
0.9,0.8846153846153846,0.11004784688995216,0.19574468085106383,0.0008047210300429185,53.17391304347826,25.0,56.209740896437275,0.07177033492822966,23,3,186,3725
0.91,0.8846153846153846,0.11004784688995216,0.19574468085106383,0.0008047210300429185,52.52173913043478,21.0,56.641411770984384,0.06698564593301436,23,3,186,3725
0.92,0.88,0.10526315789473684,0.188034188034188,0.0008047210300429185,53.86363636363637,23.0,57.448233974395244,0.06220095693779904,22,3,187,3725
0.93,0.88,0.10526315789473684,0.188034188034188,0.0008047210300429185,53.77272727272727,23.0,57.51120983076558,0.05741626794258373,22,3,187,3725
0.94,0.9166666666666666,0.10526315789473684,0.18884120171673818,0.000536480686695279,46.95454545454545,22.5,46.6198136503503,0.05741626794258373,22,2,187,3726
0.95,0.9047619047619048,0.09090909090909091,0.16521739130434782,0.000536480686695279,48.31578947368421,24.0,45.75340382112392,0.05741626794258373,19,2,190,3726
0.96,0.9,0.0861244019138756,0.1572052401746725,0.000536480686695279,50.77777777777778,32.5,45.66004277454019,0.05741626794258373,18,2,191,3726
0.97,0.8947368421052632,0.08133971291866028,0.14912280701754385,0.000536480686695279,49.23529411764706,24.0,45.479833167168664,0.05263157894736842,17,2,192,3726
0.98,0.9375,0.07177033492822966,0.13333333333333333,0.0002682403433476395,53.86666666666667,41.0,46.36646297582864,0.04784688995215311,15,1,194,3727
0.99,0.9333333333333333,0.06698564593301436,0.12500000000000003,0.0002682403433476395,43.357142857142854,23.5,43.59162295483772,0.0430622009569378,14,1,195,3727
