dataset,model,seed,target_recall,tau,row_recall,row_far,neg_per_pos,prec_Balanced,prec_Partial 10:1,prec_Partial 100:1,prec_Full,op_recall,op_precision,burden,op_median_lt,early_share
HGST,LGBM,69,0.7,0.007,0.712810788032027,0.04170334478054288,559.8662031184155,0.944728212545089,0.6308929721659217,0.14597370120904107,0.029625024081825675,0.08024691358024691,0.0436241610738255,0.1555783009211873,361.0,0.8209876543209876
HGST,LGBM,70,0.3,0.034,0.3192161820480405,0.00534901444230136,559.8662031184155,0.9835194453991295,0.856481791094126,0.3737379632815064,0.09632502543234996,0.10493827160493827,0.10179640718562874,0.06448311156601842,168.5,0.5370370370370371
HGST,LGBM,70,0.5,0.014000000000000002,0.5048461862621154,0.016032742155525238,559.8662031184155,0.9692198296363601,0.7589690575948521,0.2394769225835257,0.05324799431073183,0.09259259259259259,0.07246376811594203,0.08904810644831115,256.0,0.6481481481481481
HGST,LGBM,70,0.7,0.006,0.7045933417614834,0.03991456931834219,559.8662031184155,0.9463879849705686,0.6383695053393252,0.15003956531793808,0.030566168808614104,0.08024691358024691,0.04529616724738676,0.1473899692937564,336.0,0.8024691358024691
HGST,LGBM,71,0.3,0.009000000000000001,0.34892541087231355,0.005587618196358847,559.8662031184155,0.9842386097598786,0.8619664967913319,0.38441150116979866,0.10034539174695511,0.06790123456790123,0.07142857142857142,0.052200614124872056,176.0,0.5679012345679012
HGST,LGBM,71,0.5,0.005,0.506953223767383,0.013100625676247825,559.8662031184155,0.9748090977688882,0.7946479976225603,0.2790032019363819,0.06464961306964746,0.09876543209876543,0.08421052631578947,0.07471852610030706,250.0,0.6234567901234568
HGST,LGBM,71,0.7,0.002,0.7901390644753477,0.06146756362609964,559.8662031184155,0.9278216472279766,0.5624507374966894,0.11390384542777256,0.022444741047540958,0.07407407407407407,0.03773584905660377,0.17604912998976457,420.5,0.8271604938271605
HGST,XGB,42,0.3,0.046,0.30299199325748,0.004547772498471092,559.8662031184155,0.9852124082643674,0.8694930359684703,0.3998473097378805,0.10634521520485138,0.12962962962962962,0.13548387096774195,0.052200614124872056,145.0,0.5123456790123457
HGST,XGB,42,0.5,0.02,0.5025284450063211,0.013469821705791033,559.8662031184155,0.9738956066817446,0.7886180458589586,0.2717088730238275,0.062473805532271595,0.09876543209876543,0.07547169811320754,0.09007164790174002,255.0,0.6666666666666666
HGST,XGB,42,0.7,0.007,0.7197640117994101,0.03524674224961189,559.8662031184155,0.953316238132254,0.6712767307295976,0.16957815655452715,0.03519073667727747,0.07407407407407407,0.0410958904109589,0.15250767656090072,343.0,0.808641975308642
