threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.15,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.16,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.17,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.18,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.19,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.2,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.21,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.22,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.23,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.24,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.25,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.26,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.27,0.3269230769230769,0.16267942583732056,0.21725239616613415,0.006169527896995708,0.41975308641975306,73.71604938271605,41.0,83.9794558310339,81,34,47,128,23,3705
0.28,0.3157894736842105,0.14354066985645933,0.19736842105263158,0.005633047210300429,0.40540540540540543,77.33783783783784,45.0,85.61088542605526,74,30,44,135,21,3707
0.29,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.3,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.31,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.32,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.33,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.34,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.35,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.36,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.37,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.38,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.39,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.4,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.41,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.42,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.43,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.44,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.45,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.46,0.3068181818181818,0.1291866028708134,0.18181818181818182,0.0045600858369098714,0.38028169014084506,80.21126760563381,48.0,86.21377222305254,71,27,44,138,17,3711
0.47,0.2988505747126437,0.12440191387559808,0.17567567567567569,0.0045600858369098714,0.37142857142857144,79.77142857142857,48.5,86.11788787612534,70,26,44,139,17,3711
0.48,0.2988505747126437,0.12440191387559808,0.17567567567567569,0.0045600858369098714,0.37142857142857144,79.74285714285715,48.5,86.136052799259,70,26,44,139,17,3711
0.49,0.29069767441860467,0.11961722488038277,0.16949152542372883,0.0045600858369098714,0.36231884057971014,80.7536231884058,49.0,86.34484380720076,69,25,44,140,17,3711
0.5,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.51,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.52,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.53,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.54,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.55,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.56,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.57,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.58,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.25,49.5,85.22011939677157,64,25,39,145,15,3713
0.59,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.6,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.61,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.62,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.63,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.64,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.65,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.66,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.67,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.68,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.69,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.7,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.71,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.72,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.73,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.74,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.75,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.76,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.77,0.31645569620253167,0.11961722488038277,0.1736111111111111,0.004023605150214592,0.390625,79.1875,49.5,85.26867005970013,64,25,39,145,15,3713
0.78,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.79,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.8,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.81,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.82,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.83,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.84,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.85,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.86,0.3333333333333333,0.12440191387559808,0.18118466898954705,0.004023605150214592,0.4126984126984127,76.57142857142857,51.0,82.00052541173413,63,26,37,146,15,3713
0.87,0.3157894736842105,0.11483253588516747,0.16842105263157894,0.004023605150214592,0.39344262295081966,76.72131147540983,54.0,82.29298540860187,61,24,37,148,15,3713
0.88,0.3157894736842105,0.11483253588516747,0.16842105263157894,0.004023605150214592,0.39344262295081966,76.72131147540983,54.0,82.29298540860187,61,24,37,148,15,3713
0.89,0.3582089552238806,0.11483253588516747,0.17391304347826086,0.0024141630901287556,0.41379310344827586,72.96551724137932,50.0,82.09035507991335,58,24,34,151,9,3719
0.9,0.3582089552238806,0.11483253588516747,0.17391304347826086,0.0024141630901287556,0.41379310344827586,72.96551724137932,50.0,82.09035507991335,58,24,34,151,9,3719
0.91,0.391304347826087,0.0861244019138756,0.14117647058823532,0.0013412017167381974,0.43902439024390244,75.82926829268293,49.0,90.03330073327325,41,18,23,168,5,3723
0.92,0.38636363636363635,0.08133971291866028,0.1343873517786561,0.0013412017167381974,0.4358974358974359,70.02564102564102,49.0,81.37677082384931,39,17,22,170,5,3723
0.93,0.38636363636363635,0.08133971291866028,0.1343873517786561,0.0013412017167381974,0.4358974358974359,70.02564102564102,49.0,81.37677082384931,39,17,22,170,5,3723
0.94,0.38636363636363635,0.08133971291866028,0.1343873517786561,0.0013412017167381974,0.4358974358974359,70.02564102564102,49.0,81.37677082384931,39,17,22,170,5,3723
0.95,0.37209302325581395,0.07655502392344497,0.12698412698412698,0.0013412017167381974,0.42105263157894735,71.6842105263158,51.5,81.78730607437225,38,16,22,171,5,3723
0.96,0.37209302325581395,0.07655502392344497,0.12698412698412698,0.0013412017167381974,0.42105263157894735,71.6842105263158,51.5,81.78730607437225,38,16,22,171,5,3723
0.97,0.37209302325581395,0.07655502392344497,0.12698412698412698,0.0013412017167381974,0.42105263157894735,71.6842105263158,51.5,81.78730607437225,38,16,22,171,5,3723
0.98,0.37209302325581395,0.07655502392344497,0.12698412698412698,0.0013412017167381974,0.42105263157894735,71.6842105263158,51.5,81.78730607437225,38,16,22,171,5,3723
0.99,0.37209302325581395,0.07655502392344497,0.12698412698412698,0.0013412017167381974,0.42105263157894735,71.6842105263158,51.5,81.78730607437225,38,16,22,171,5,3723
