dataset,model,seed,burden,n_alarmed,n_fail,ear,within_5,recall_5,within_7,recall_7,within_10,recall_10,within_15,recall_15,within_30,recall_30,within_60,recall_60,within_90,recall_90,within_180,recall_180,within_365,recall_365
Seagate,XGB,53,0.05,140,225,0.0499871167224942,0.25,0.15555555555555556,0.32142857142857145,0.2,0.36428571428571427,0.22666666666666666,0.38571428571428573,0.24,0.4928571428571429,0.30666666666666664,0.5928571428571429,0.3688888888888889,0.6642857142857143,0.41333333333333333,0.7928571428571428,0.49333333333333335,0.8928571428571429,0.5555555555555556
Seagate,XGB,54,0.01,63,225,0.00979129090440608,0.4603174603174603,0.1288888888888889,0.5079365079365079,0.14222222222222222,0.5396825396825397,0.1511111111111111,0.6190476190476191,0.17333333333333334,0.7142857142857143,0.2,0.7619047619047619,0.21333333333333335,0.7936507936507936,0.2222222222222222,0.8571428571428571,0.24,0.9365079365079365,0.26222222222222225
Seagate,XGB,54,0.05,141,225,0.0499871167224942,0.23404255319148937,0.14666666666666667,0.2978723404255319,0.18666666666666668,0.3475177304964539,0.21777777777777776,0.36879432624113473,0.2311111111111111,0.49645390070921985,0.3111111111111111,0.5815602836879432,0.36444444444444446,0.6453900709219859,0.40444444444444444,0.7801418439716312,0.4888888888888889,0.8723404255319149,0.5466666666666666
Seagate,XGB,55,0.01,65,225,0.00953362535429013,0.4307692307692308,0.12444444444444444,0.46153846153846156,0.13333333333333333,0.5076923076923077,0.14666666666666667,0.6461538461538462,0.18666666666666668,0.7230769230769231,0.2088888888888889,0.7538461538461538,0.21777777777777776,0.7846153846153846,0.22666666666666666,0.8615384615384616,0.24888888888888888,0.9230769230769231,0.26666666666666666
Seagate,XGB,55,0.05,138,225,0.0499871167224942,0.2391304347826087,0.14666666666666667,0.30434782608695654,0.18666666666666668,0.34782608695652173,0.21333333333333335,0.3695652173913043,0.22666666666666666,0.4927536231884058,0.3022222222222222,0.5869565217391305,0.36,0.6594202898550725,0.40444444444444444,0.7971014492753623,0.4888888888888889,0.8840579710144928,0.5422222222222223
Seagate,XGB,56,0.01,62,225,0.00979129090440608,0.43548387096774194,0.12,0.46774193548387094,0.1288888888888889,0.5161290322580645,0.14222222222222222,0.5806451612903226,0.16,0.6612903225806451,0.18222222222222223,0.7258064516129032,0.2,0.7741935483870968,0.21333333333333335,0.8387096774193549,0.2311111111111111,0.9193548387096774,0.25333333333333335
Seagate,XGB,56,0.05,129,225,0.0499871167224942,0.2558139534883721,0.14666666666666667,0.3023255813953488,0.17333333333333334,0.32558139534883723,0.18666666666666668,0.3488372093023256,0.2,0.4573643410852713,0.26222222222222225,0.5891472868217055,0.3377777777777778,0.6356589147286822,0.36444444444444446,0.7674418604651163,0.44,0.875968992248062,0.5022222222222222
Seagate,XGB,57,0.01,65,225,0.00979129090440608,0.4153846153846154,0.12,0.46153846153846156,0.13333333333333333,0.5076923076923077,0.14666666666666667,0.6,0.17333333333333334,0.6923076923076923,0.2,0.7384615384615385,0.21333333333333335,0.7692307692307693,0.2222222222222222,0.8461538461538461,0.24444444444444444,0.9384615384615385,0.27111111111111114
Seagate,XGB,57,0.05,140,225,0.0499871167224942,0.25,0.15555555555555556,0.3,0.18666666666666668,0.35,0.21777777777777776,0.36428571428571427,0.22666666666666666,0.4928571428571429,0.30666666666666664,0.5928571428571429,0.3688888888888889,0.65,0.40444444444444444,0.7928571428571428,0.49333333333333335,0.8857142857142857,0.5511111111111111
Seagate,XGB,58,0.01,67,225,0.00979129090440608,0.417910447761194,0.12444444444444444,0.4626865671641791,0.13777777777777778,0.5373134328358209,0.16,0.6417910447761194,0.19111111111111112,0.746268656716418,0.2222222222222222,0.7761194029850746,0.2311111111111111,0.8208955223880597,0.24444444444444444,0.8656716417910447,0.2577777777777778,0.9253731343283582,0.27555555555555555
Seagate,XGB,58,0.05,136,225,0.0499871167224942,0.23529411764705882,0.14222222222222222,0.3014705882352941,0.18222222222222223,0.3382352941176471,0.20444444444444446,0.34558823529411764,0.2088888888888889,0.4852941176470588,0.29333333333333333,0.5882352941176471,0.35555555555555557,0.6323529411764706,0.38222222222222224,0.7941176470588235,0.48,0.8823529411764706,0.5333333333333333
Seagate,XGB,59,0.01,51,225,0.00979129090440608,0.39215686274509803,0.08888888888888889,0.4117647058823529,0.09333333333333334,0.4117647058823529,0.09333333333333334,0.49019607843137253,0.1111111111111111,0.6470588235294118,0.14666666666666667,0.7254901960784313,0.16444444444444445,0.7254901960784313,0.16444444444444445,0.8235294117647058,0.18666666666666668,0.9215686274509803,0.2088888888888889
Seagate,XGB,59,0.05,134,225,0.0499871167224942,0.2462686567164179,0.14666666666666667,0.2835820895522388,0.1688888888888889,0.3208955223880597,0.19111111111111112,0.34328358208955223,0.20444444444444446,0.4626865671641791,0.27555555555555555,0.5746268656716418,0.3422222222222222,0.6268656716417911,0.37333333333333335,0.7761194029850746,0.4622222222222222,0.8656716417910447,0.5155555555555555
Seagate,XGB,60,0.01,61,225,0.00979129090440608,0.4262295081967213,0.11555555555555555,0.45901639344262296,0.12444444444444444,0.5081967213114754,0.13777777777777778,0.6065573770491803,0.16444444444444445,0.6885245901639344,0.18666666666666668,0.7540983606557377,0.20444444444444446,0.7868852459016393,0.21333333333333335,0.8524590163934426,0.2311111111111111,0.9180327868852459,0.24888888888888888
Seagate,XGB,60,0.05,137,225,0.0499871167224942,0.24817518248175183,0.1511111111111111,0.29927007299270075,0.18222222222222223,0.3357664233576642,0.20444444444444446,0.35766423357664234,0.21777777777777776,0.48175182481751827,0.29333333333333333,0.5766423357664233,0.3511111111111111,0.656934306569343,0.4,0.7737226277372263,0.4711111111111111,0.8686131386861314,0.5288888888888889
Seagate,XGB,61,0.01,66,225,0.00979129090440608,0.4696969696969697,0.13777777777777778,0.5151515151515151,0.1511111111111111,0.5454545454545454,0.16,0.6363636363636364,0.18666666666666668,0.7575757575757576,0.2222222222222222,0.7878787878787878,0.2311111111111111,0.8181818181818182,0.24,0.8939393939393939,0.26222222222222225,0.9545454545454546,0.28
Seagate,XGB,61,0.05,140,225,0.0499871167224942,0.24285714285714285,0.1511111111111111,0.3,0.18666666666666668,0.35,0.21777777777777776,0.36428571428571427,0.22666666666666666,0.4857142857142857,0.3022222222222222,0.6071428571428571,0.37777777777777777,0.6642857142857143,0.41333333333333333,0.7928571428571428,0.49333333333333335,0.8857142857142857,0.5511111111111111
Seagate,XGB,62,0.01,50,225,0.00979129090440608,0.46,0.10222222222222223,0.46,0.10222222222222223,0.5,0.1111111111111111,0.6,0.13333333333333333,0.66,0.14666666666666667,0.72,0.16,0.8,0.17777777777777778,0.84,0.18666666666666668,0.98,0.21777777777777776
Seagate,XGB,62,0.05,136,225,0.0499871167224942,0.27205882352941174,0.16444444444444445,0.3235294117647059,0.19555555555555557,0.3602941176470588,0.21777777777777776,0.3897058823529412,0.23555555555555555,0.4852941176470588,0.29333333333333333,0.5955882352941176,0.36,0.6470588235294118,0.39111111111111113,0.7867647058823529,0.47555555555555556,0.8897058823529411,0.5377777777777778
Seagate,XGB,63,0.01,65,225,0.00979129090440608,0.38461538461538464,0.1111111111111111,0.4461538461538462,0.1288888888888889,0.47692307692307695,0.13777777777777778,0.5846153846153846,0.1688888888888889,0.676923076923077,0.19555555555555557,0.7230769230769231,0.2088888888888889,0.7846153846153846,0.22666666666666666,0.8615384615384616,0.24888888888888888,0.9230769230769231,0.26666666666666666
Seagate,XGB,63,0.05,138,225,0.0499871167224942,0.2318840579710145,0.14222222222222222,0.2826086956521739,0.17333333333333334,0.3188405797101449,0.19555555555555557,0.35507246376811596,0.21777777777777776,0.4782608695652174,0.29333333333333333,0.5869565217391305,0.36,0.6521739130434783,0.4,0.7971014492753623,0.4888888888888889,0.8840579710144928,0.5422222222222223
Seagate,XGB,64,0.01,57,225,0.00979129090440608,0.45614035087719296,0.11555555555555555,0.49122807017543857,0.12444444444444444,0.5087719298245614,0.1288888888888889,0.5614035087719298,0.14222222222222222,0.6842105263157895,0.17333333333333334,0.7192982456140351,0.18222222222222223,0.7543859649122807,0.19111111111111112,0.8421052631578947,0.21333333333333335,0.9298245614035088,0.23555555555555555
Seagate,XGB,64,0.05,137,225,0.0499871167224942,0.26277372262773724,0.16,0.31386861313868614,0.19111111111111112,0.34306569343065696,0.2088888888888889,0.36496350364963503,0.2222222222222222,0.48905109489051096,0.29777777777777775,0.5912408759124088,0.36,0.6496350364963503,0.39555555555555555,0.7737226277372263,0.4711111111111111,0.8759124087591241,0.5333333333333333
Seagate,XGB,65,0.01,61,225,0.00979129090440608,0.4918032786885246,0.13333333333333333,0.5081967213114754,0.13777777777777778,0.5409836065573771,0.14666666666666667,0.6065573770491803,0.16444444444444445,0.6721311475409836,0.18222222222222223,0.7377049180327869,0.2,0.7704918032786885,0.2088888888888889,0.8524590163934426,0.2311111111111111,0.9344262295081968,0.25333333333333335
Seagate,XGB,65,0.05,139,225,0.0499871167224942,0.23741007194244604,0.14666666666666667,0.2949640287769784,0.18222222222222223,0.3237410071942446,0.2,0.35251798561151076,0.21777777777777776,0.460431654676259,0.28444444444444444,0.5755395683453237,0.35555555555555557,0.6474820143884892,0.4,0.7841726618705036,0.48444444444444446,0.8776978417266187,0.5422222222222223
Seagate,XGB,66,0.01,60,225,0.00979129090440608,0.4666666666666667,0.12444444444444444,0.5,0.13333333333333333,0.55,0.14666666666666667,0.6166666666666667,0.16444444444444445,0.7166666666666667,0.19111111111111112,0.75,0.2,0.8,0.21333333333333335,0.8666666666666667,0.2311111111111111,0.95,0.25333333333333335
Seagate,XGB,66,0.05,135,225,0.0499871167224942,0.23703703703703705,0.14222222222222222,0.3111111111111111,0.18666666666666668,0.34814814814814815,0.2088888888888889,0.362962962962963,0.21777777777777776,0.4666666666666667,0.28,0.5925925925925926,0.35555555555555557,0.6666666666666666,0.4,0.7925925925925926,0.47555555555555556,0.8814814814814815,0.5288888888888889
Seagate,XGB,67,0.01,61,225,0.00979129090440608,0.4426229508196721,0.12,0.45901639344262296,0.12444444444444444,0.47540983606557374,0.1288888888888889,0.5901639344262295,0.16,0.6721311475409836,0.18222222222222223,0.7377049180327869,0.2,0.7704918032786885,0.2088888888888889,0.8524590163934426,0.2311111111111111,0.9508196721311475,0.2577777777777778
Seagate,XGB,67,0.05,139,225,0.0499871167224942,0.2517985611510791,0.15555555555555556,0.31654676258992803,0.19555555555555557,0.3669064748201439,0.22666666666666666,0.39568345323741005,0.24444444444444444,0.4748201438848921,0.29333333333333333,0.60431654676259,0.37333333333333335,0.6690647482014388,0.41333333333333333,0.7985611510791367,0.49333333333333335,0.8920863309352518,0.5511111111111111
Seagate,XGB,68,0.01,56,225,0.00979129090440608,0.375,0.09333333333333334,0.42857142857142855,0.10666666666666667,0.4642857142857143,0.11555555555555555,0.5535714285714286,0.13777777777777778,0.625,0.15555555555555556,0.6785714285714286,0.1688888888888889,0.7142857142857143,0.17777777777777778,0.8214285714285714,0.20444444444444446,0.9285714285714286,0.2311111111111111
Seagate,XGB,68,0.05,135,225,0.0499871167224942,0.26666666666666666,0.16,0.32592592592592595,0.19555555555555557,0.35555555555555557,0.21333333333333335,0.37037037037037035,0.2222222222222222,0.4962962962962963,0.29777777777777775,0.6074074074074074,0.36444444444444446,0.674074074074074,0.40444444444444444,0.7925925925925926,0.47555555555555556,0.8962962962962963,0.5377777777777778
Seagate,XGB,69,0.01,60,225,0.00979129090440608,0.4166666666666667,0.1111111111111111,0.48333333333333334,0.1288888888888889,0.5,0.13333333333333333,0.6166666666666667,0.16444444444444445,0.6833333333333333,0.18222222222222223,0.7166666666666667,0.19111111111111112,0.75,0.2,0.8166666666666667,0.21777777777777776,0.9,0.24
Seagate,XGB,69,0.05,138,225,0.0499871167224942,0.2536231884057971,0.15555555555555556,0.3115942028985507,0.19111111111111112,0.34782608695652173,0.21333333333333335,0.36231884057971014,0.2222222222222222,0.5144927536231884,0.31555555555555553,0.5942028985507246,0.36444444444444446,0.6521739130434783,0.4,0.7971014492753623,0.4888888888888889,0.8913043478260869,0.5466666666666666
Seagate,XGB,70,0.01,65,225,0.00979129090440608,0.4461538461538462,0.1288888888888889,0.49230769230769234,0.14222222222222222,0.5230769230769231,0.1511111111111111,0.6,0.17333333333333334,0.676923076923077,0.19555555555555557,0.7846153846153846,0.22666666666666666,0.8,0.2311111111111111,0.8615384615384616,0.24888888888888888,0.9538461538461539,0.27555555555555555
Seagate,XGB,70,0.05,141,225,0.0499871167224942,0.24113475177304963,0.1511111111111111,0.2978723404255319,0.18666666666666668,0.3475177304964539,0.21777777777777776,0.36879432624113473,0.2311111111111111,0.48936170212765956,0.30666666666666664,0.6028368794326241,0.37777777777777777,0.6666666666666666,0.4177777777777778,0.7943262411347518,0.49777777777777776,0.8936170212765957,0.56
Seagate,XGB,71,0.01,67,225,0.00979129090440608,0.44776119402985076,0.13333333333333333,0.4626865671641791,0.13777777777777778,0.5223880597014925,0.15555555555555556,0.5970149253731343,0.17777777777777778,0.6865671641791045,0.20444444444444446,0.7313432835820896,0.21777777777777776,0.7761194029850746,0.2311111111111111,0.8656716417910447,0.2577777777777778,0.9402985074626866,0.28
Seagate,XGB,71,0.05,137,225,0.0499871167224942,0.24817518248175183,0.1511111111111111,0.30656934306569344,0.18666666666666668,0.34306569343065696,0.2088888888888889,0.3722627737226277,0.22666666666666666,0.48905109489051096,0.29777777777777775,0.5985401459854015,0.36444444444444446,0.6642335766423357,0.40444444444444444,0.781021897810219,0.47555555555555556,0.8759124087591241,0.5333333333333333
Seagate,LSTM,42,0.01,45,225,0.00979129090440608,0.24444444444444444,0.04888888888888889,0.3333333333333333,0.06666666666666667,0.35555555555555557,0.07111111111111111,0.4,0.08,0.6,0.12,0.6666666666666666,0.13333333333333333,0.6666666666666666,0.13333333333333333,0.8,0.16,0.8888888888888888,0.17777777777777778
Seagate,LSTM,42,0.05,127,225,0.0499871167224942,0.23622047244094488,0.13333333333333333,0.28346456692913385,0.16,0.3228346456692913,0.18222222222222223,0.36220472440944884,0.20444444444444446,0.48031496062992124,0.27111111111111114,0.5669291338582677,0.32,0.6299212598425197,0.35555555555555557,0.7716535433070866,0.43555555555555553,0.8976377952755905,0.5066666666666667
Seagate,LSTM,43,0.01,40,225,0.00979129090440608,0.275,0.04888888888888889,0.3,0.05333333333333334,0.3,0.05333333333333334,0.375,0.06666666666666667,0.6,0.10666666666666667,0.625,0.1111111111111111,0.675,0.12,0.8,0.14222222222222222,0.9,0.16
Seagate,LSTM,43,0.05,123,225,0.0499871167224942,0.23577235772357724,0.1288888888888889,0.2845528455284553,0.15555555555555556,0.3170731707317073,0.17333333333333334,0.34959349593495936,0.19111111111111112,0.4634146341463415,0.25333333333333335,0.5691056910569106,0.3111111111111111,0.6341463414634146,0.3466666666666667,0.7723577235772358,0.4222222222222222,0.8861788617886179,0.48444444444444446
Seagate,LSTM,44,0.01,50,225,0.00979129090440608,0.36,0.08,0.38,0.08444444444444445,0.44,0.09777777777777778,0.5,0.1111111111111111,0.64,0.14222222222222222,0.68,0.1511111111111111,0.74,0.16444444444444445,0.86,0.19111111111111112,0.94,0.2088888888888889
Seagate,LSTM,44,0.05,127,225,0.0499871167224942,0.2440944881889764,0.13777777777777778,0.28346456692913385,0.16,0.31496062992125984,0.17777777777777778,0.36220472440944884,0.20444444444444446,0.48031496062992124,0.27111111111111114,0.5669291338582677,0.32,0.6299212598425197,0.35555555555555557,0.7795275590551181,0.44,0.8818897637795275,0.49777777777777776
Seagate,LSTM,45,0.01,49,225,0.00979129090440608,0.3673469387755102,0.08,0.40816326530612246,0.08888888888888889,0.40816326530612246,0.08888888888888889,0.46938775510204084,0.10222222222222223,0.6326530612244898,0.13777777777777778,0.673469387755102,0.14666666666666667,0.673469387755102,0.14666666666666667,0.7755102040816326,0.1688888888888889,0.8775510204081632,0.19111111111111112
Seagate,LSTM,45,0.05,131,225,0.0499871167224942,0.24427480916030533,0.14222222222222222,0.2748091603053435,0.16,0.31297709923664124,0.18222222222222223,0.3435114503816794,0.2,0.48091603053435117,0.28,0.5954198473282443,0.3466666666666667,0.6564885496183206,0.38222222222222224,0.7862595419847328,0.4577777777777778,0.8854961832061069,0.5155555555555555
Seagate,LSTM,46,0.01,48,225,0.00979129090440608,0.375,0.08,0.3958333333333333,0.08444444444444445,0.4166666666666667,0.08888888888888889,0.5,0.10666666666666667,0.625,0.13333333333333333,0.6458333333333334,0.13777777777777778,0.6875,0.14666666666666667,0.7916666666666666,0.1688888888888889,0.8958333333333334,0.19111111111111112
Seagate,LSTM,46,0.05,130,225,0.0499871167224942,0.26153846153846155,0.1511111111111111,0.3,0.17333333333333334,0.33076923076923076,0.19111111111111112,0.36153846153846153,0.2088888888888889,0.47692307692307695,0.27555555555555555,0.5923076923076923,0.3422222222222222,0.6692307692307692,0.38666666666666666,0.8,0.4622222222222222,0.9,0.52
Seagate,LSTM,47,0.01,52,225,0.00979129090440608,0.4230769230769231,0.09777777777777778,0.46153846153846156,0.10666666666666667,0.46153846153846156,0.10666666666666667,0.5192307692307693,0.12,0.6153846153846154,0.14222222222222222,0.6346153846153846,0.14666666666666667,0.6923076923076923,0.16,0.7884615384615384,0.18222222222222223,0.9038461538461539,0.2088888888888889
Seagate,LSTM,47,0.05,126,225,0.0499871167224942,0.23809523809523808,0.13333333333333333,0.2777777777777778,0.15555555555555556,0.3253968253968254,0.18222222222222223,0.35714285714285715,0.2,0.4603174603174603,0.2577777777777778,0.5634920634920635,0.31555555555555553,0.6349206349206349,0.35555555555555557,0.7777777777777778,0.43555555555555553,0.8809523809523809,0.49333333333333335
Seagate,LSTM,48,0.01,42,225,0.00979129090440608,0.2857142857142857,0.05333333333333334,0.3333333333333333,0.06222222222222222,0.35714285714285715,0.06666666666666667,0.42857142857142855,0.08,0.6190476190476191,0.11555555555555555,0.7142857142857143,0.13333333333333333,0.7142857142857143,0.13333333333333333,0.8571428571428571,0.16,0.9285714285714286,0.17333333333333334
Seagate,LSTM,48,0.05,131,225,0.0499871167224942,0.2595419847328244,0.1511111111111111,0.2824427480916031,0.16444444444444445,0.31297709923664124,0.18222222222222223,0.3435114503816794,0.2,0.4732824427480916,0.27555555555555555,0.6030534351145038,0.3511111111111111,0.6564885496183206,0.38222222222222224,0.7862595419847328,0.4577777777777778,0.9007633587786259,0.5244444444444445
Seagate,LSTM,49,0.01,45,225,0.00979129090440608,0.28888888888888886,0.057777777777777775,0.28888888888888886,0.057777777777777775,0.3333333333333333,0.06666666666666667,0.4,0.08,0.5777777777777777,0.11555555555555555,0.6444444444444445,0.1288888888888889,0.7111111111111111,0.14222222222222222,0.8,0.16,0.9111111111111111,0.18222222222222223
Seagate,LSTM,49,0.05,129,225,0.0499871167224942,0.24031007751937986,0.13777777777777778,0.27906976744186046,0.16,0.3178294573643411,0.18222222222222223,0.3488372093023256,0.2,0.4728682170542636,0.27111111111111114,0.5736434108527132,0.3288888888888889,0.6434108527131783,0.3688888888888889,0.7829457364341085,0.4488888888888889,0.8914728682170543,0.5111111111111111
Seagate,LSTM,50,0.01,46,225,0.00979129090440608,0.3695652173913043,0.07555555555555556,0.391304347826087,0.08,0.391304347826087,0.08,0.4782608695652174,0.09777777777777778,0.6086956521739131,0.12444444444444444,0.6956521739130435,0.14222222222222222,0.7391304347826086,0.1511111111111111,0.8260869565217391,0.1688888888888889,0.9130434782608695,0.18666666666666668
Seagate,LSTM,50,0.05,128,225,0.0499871167224942,0.2578125,0.14666666666666667,0.2890625,0.16444444444444445,0.3203125,0.18222222222222223,0.359375,0.20444444444444446,0.484375,0.27555555555555555,0.578125,0.3288888888888889,0.640625,0.36444444444444446,0.78125,0.4444444444444444,0.890625,0.5066666666666667
Seagate,LSTM,51,0.01,51,225,0.00979129090440608,0.29411764705882354,0.06666666666666667,0.3137254901960784,0.07111111111111111,0.3333333333333333,0.07555555555555556,0.43137254901960786,0.09777777777777778,0.6078431372549019,0.13777777777777778,0.6470588235294118,0.14666666666666667,0.7058823529411765,0.16,0.803921568627451,0.18222222222222223,0.8823529411764706,0.2
Seagate,LSTM,51,0.05,126,225,0.0499871167224942,0.25396825396825395,0.14222222222222222,0.29365079365079366,0.16444444444444445,0.31746031746031744,0.17777777777777778,0.3492063492063492,0.19555555555555557,0.46825396825396826,0.26222222222222225,0.5634920634920635,0.31555555555555553,0.6349206349206349,0.35555555555555557,0.7777777777777778,0.43555555555555553,0.8968253968253969,0.5022222222222222
Seagate,LSTM,52,0.01,49,225,0.00979129090440608,0.3469387755102041,0.07555555555555556,0.3673469387755102,0.08,0.3877551020408163,0.08444444444444445,0.4489795918367347,0.09777777777777778,0.6122448979591837,0.13333333333333333,0.6530612244897959,0.14222222222222222,0.7142857142857143,0.15555555555555556,0.7959183673469388,0.17333333333333334,0.8979591836734694,0.19555555555555557
Seagate,LSTM,52,0.05,128,225,0.0499871167224942,0.25,0.14222222222222222,0.2890625,0.16444444444444445,0.3203125,0.18222222222222223,0.375,0.21333333333333335,0.484375,0.27555555555555555,0.578125,0.3288888888888889,0.640625,0.36444444444444446,0.7890625,0.4488888888888889,0.8984375,0.5111111111111111
Seagate,LSTM,53,0.01,48,225,0.00979129090440608,0.3541666666666667,0.07555555555555556,0.3958333333333333,0.08444444444444445,0.4375,0.09333333333333334,0.4791666666666667,0.10222222222222223,0.6458333333333334,0.13777777777777778,0.6666666666666666,0.14222222222222222,0.7291666666666666,0.15555555555555556,0.8333333333333334,0.17777777777777778,0.8958333333333334,0.19111111111111112
Seagate,LSTM,53,0.05,133,225,0.0499871167224942,0.2706766917293233,0.16,0.3082706766917293,0.18222222222222223,0.3383458646616541,0.2,0.38345864661654133,0.22666666666666666,0.48872180451127817,0.28888888888888886,0.5939849624060151,0.3511111111111111,0.6616541353383458,0.39111111111111113,0.7894736842105263,0.4666666666666667,0.8947368421052632,0.5288888888888889
Seagate,LSTM,54,0.01,45,225,0.00979129090440608,0.4,0.08,0.4222222222222222,0.08444444444444445,0.4222222222222222,0.08444444444444445,0.5111111111111111,0.10222222222222223,0.6444444444444445,0.1288888888888889,0.6888888888888889,0.13777777777777778,0.7111111111111111,0.14222222222222222,0.8666666666666667,0.17333333333333334,0.9333333333333333,0.18666666666666668
Seagate,LSTM,54,0.05,129,225,0.0499871167224942,0.24806201550387597,0.14222222222222222,0.2868217054263566,0.16444444444444445,0.32558139534883723,0.18666666666666668,0.35658914728682173,0.20444444444444446,0.4806201550387597,0.27555555555555555,0.5968992248062015,0.3422222222222222,0.6589147286821705,0.37777777777777777,0.7829457364341085,0.4488888888888889,0.8914728682170543,0.5111111111111111
Seagate,LSTM,55,0.01,48,225,0.00979129090440608,0.3541666666666667,0.07555555555555556,0.3541666666666667,0.07555555555555556,0.375,0.08,0.4583333333333333,0.09777777777777778,0.625,0.13333333333333333,0.6875,0.14666666666666667,0.7083333333333334,0.1511111111111111,0.8125,0.17333333333333334,0.8958333333333334,0.19111111111111112
Seagate,LSTM,55,0.05,129,225,0.0499871167224942,0.26356589147286824,0.1511111111111111,0.2868217054263566,0.16444444444444445,0.3178294573643411,0.18222222222222223,0.3643410852713178,0.2088888888888889,0.4806201550387597,0.27555555555555555,0.5891472868217055,0.3377777777777778,0.6434108527131783,0.3688888888888889,0.7829457364341085,0.4488888888888889,0.8914728682170543,0.5111111111111111
Seagate,LSTM,56,0.01,52,225,0.00979129090440608,0.40384615384615385,0.09333333333333334,0.4230769230769231,0.09777777777777778,0.46153846153846156,0.10666666666666667,0.5192307692307693,0.12,0.5961538461538461,0.13777777777777778,0.6538461538461539,0.1511111111111111,0.75,0.17333333333333334,0.8461538461538461,0.19555555555555557,0.9230769230769231,0.21333333333333335
Seagate,LSTM,56,0.05,125,225,0.0499871167224942,0.248,0.13777777777777778,0.28,0.15555555555555556,0.32,0.17777777777777778,0.36,0.2,0.48,0.26666666666666666,0.6,0.3333333333333333,0.648,0.36,0.784,0.43555555555555553,0.888,0.49333333333333335
Seagate,LSTM,57,0.01,45,225,0.00979129090440608,0.35555555555555557,0.07111111111111111,0.37777777777777777,0.07555555555555556,0.37777777777777777,0.07555555555555556,0.4888888888888889,0.09777777777777778,0.6444444444444445,0.1288888888888889,0.7111111111111111,0.14222222222222222,0.7555555555555555,0.1511111111111111,0.8444444444444444,0.1688888888888889,0.9111111111111111,0.18222222222222223
Seagate,LSTM,57,0.05,127,225,0.0499871167224942,0.2440944881889764,0.13777777777777778,0.2755905511811024,0.15555555555555556,0.30708661417322836,0.17333333333333334,0.33858267716535434,0.19111111111111112,0.47244094488188976,0.26666666666666666,0.5669291338582677,0.32,0.6299212598425197,0.35555555555555557,0.7795275590551181,0.44,0.8976377952755905,0.5066666666666667
Seagate,LSTM,58,0.01,51,225,0.00979129090440608,0.3333333333333333,0.07555555555555556,0.37254901960784315,0.08444444444444445,0.43137254901960786,0.09777777777777778,0.5294117647058824,0.12,0.6470588235294118,0.14666666666666667,0.7058823529411765,0.16,0.7647058823529411,0.17333333333333334,0.8627450980392157,0.19555555555555557,0.9607843137254902,0.21777777777777776
Seagate,LSTM,58,0.05,134,225,0.0499871167224942,0.2537313432835821,0.1511111111111111,0.2835820895522388,0.1688888888888889,0.3208955223880597,0.19111111111111112,0.34328358208955223,0.20444444444444446,0.47761194029850745,0.28444444444444444,0.5746268656716418,0.3422222222222222,0.6417910447761194,0.38222222222222224,0.7835820895522388,0.4666666666666667,0.8955223880597015,0.5333333333333333
Seagate,LSTM,59,0.01,50,225,0.00979129090440608,0.4,0.08888888888888889,0.42,0.09333333333333334,0.44,0.09777777777777778,0.48,0.10666666666666667,0.6,0.13333333333333333,0.68,0.1511111111111111,0.72,0.16,0.86,0.19111111111111112,0.94,0.2088888888888889
Seagate,LSTM,59,0.05,129,225,0.0499871167224942,0.2558139534883721,0.14666666666666667,0.27906976744186046,0.16,0.31007751937984496,0.17777777777777778,0.3488372093023256,0.2,0.46511627906976744,0.26666666666666666,0.5813953488372093,0.3333333333333333,0.6434108527131783,0.3688888888888889,0.7751937984496124,0.4444444444444444,0.8914728682170543,0.5111111111111111
Seagate,LSTM,60,0.01,47,225,0.00979129090440608,0.3191489361702128,0.06666666666666667,0.3404255319148936,0.07111111111111111,0.3829787234042553,0.08,0.46808510638297873,0.09777777777777778,0.5957446808510638,0.12444444444444444,0.6170212765957447,0.1288888888888889,0.6595744680851063,0.13777777777777778,0.8297872340425532,0.17333333333333334,0.9148936170212766,0.19111111111111112
Seagate,LSTM,60,0.05,130,225,0.0499871167224942,0.24615384615384617,0.14222222222222222,0.3,0.17333333333333334,0.3230769230769231,0.18666666666666668,0.35384615384615387,0.20444444444444446,0.47692307692307695,0.27555555555555555,0.5923076923076923,0.3422222222222222,0.6615384615384615,0.38222222222222224,0.7846153846153846,0.4533333333333333,0.8846153846153846,0.5111111111111111
Seagate,LSTM,61,0.01,47,225,0.00979129090440608,0.3191489361702128,0.06666666666666667,0.3404255319148936,0.07111111111111111,0.3617021276595745,0.07555555555555556,0.425531914893617,0.08888888888888889,0.6170212765957447,0.1288888888888889,0.7021276595744681,0.14666666666666667,0.7446808510638298,0.15555555555555556,0.8297872340425532,0.17333333333333334,0.9361702127659575,0.19555555555555557
Seagate,LSTM,61,0.05,132,225,0.0499871167224942,0.23484848484848486,0.13777777777777778,0.26515151515151514,0.15555555555555556,0.30303030303030304,0.17777777777777778,0.3484848484848485,0.20444444444444446,0.4621212121212121,0.27111111111111114,0.5606060606060606,0.3288888888888889,0.6439393939393939,0.37777777777777777,0.7727272727272727,0.4533333333333333,0.8939393939393939,0.5244444444444445
