dataset,model,seed,window,tau,alarmed,burden,n_cens
Seagate,LSTM,57,180,0.20045483112335205,3,0.0008205689277899343,3656
Seagate,LSTM,57,365,0.20045483112335205,14,0.0038293216630196935,3656
Seagate,LSTM,57,730,0.20045483112335205,58,0.01586433260393873,3656
Seagate,LSTM,57,1095,0.20045483112335205,85,0.02324945295404814,3656
Seagate,LSTM,57,1460,0.20045483112335205,86,0.023522975929978117,3656
Seagate,LSTM,57,-1,0.20045483112335205,91,0.024890590809628008,3656
Seagate,LSTM,58,180,0.11866253614425659,3,0.0008205689277899343,3656
Seagate,LSTM,58,365,0.11866253614425659,16,0.00437636761487965,3656
Seagate,LSTM,58,730,0.11866253614425659,61,0.016684901531728667,3656
Seagate,LSTM,58,1095,0.11866253614425659,82,0.022428884026258207,3656
Seagate,LSTM,58,1460,0.11866253614425659,82,0.022428884026258207,3656
Seagate,LSTM,58,-1,0.11866253614425659,91,0.024890590809628008,3656
Seagate,LSTM,59,180,0.22561007738113403,7,0.0019146608315098468,3656
Seagate,LSTM,59,365,0.22561007738113403,21,0.0057439824945295405,3656
Seagate,LSTM,59,730,0.22561007738113403,63,0.01723194748358862,3656
Seagate,LSTM,59,1095,0.22561007738113403,84,0.022975929978118162,3656
Seagate,LSTM,59,1460,0.22561007738113403,85,0.02324945295404814,3656
Seagate,LSTM,59,-1,0.22561007738113403,91,0.024890590809628008,3656
Seagate,LSTM,60,180,0.19171826541423798,3,0.0008205689277899343,3656
Seagate,LSTM,60,365,0.19171826541423798,14,0.0038293216630196935,3656
Seagate,LSTM,60,730,0.19171826541423798,60,0.016411378555798686,3656
Seagate,LSTM,60,1095,0.19171826541423798,84,0.022975929978118162,3656
Seagate,LSTM,60,1460,0.19171826541423798,85,0.02324945295404814,3656
Seagate,LSTM,60,-1,0.19171826541423798,91,0.024890590809628008,3656
Seagate,LSTM,61,180,0.20547018945217133,2,0.0005470459518599562,3656
Seagate,LSTM,61,365,0.20547018945217133,15,0.004102844638949671,3656
Seagate,LSTM,61,730,0.20547018945217133,58,0.01586433260393873,3656
Seagate,LSTM,61,1095,0.20547018945217133,84,0.022975929978118162,3656
Seagate,LSTM,61,1460,0.20547018945217133,84,0.022975929978118162,3656
Seagate,LSTM,61,-1,0.20547018945217133,91,0.024890590809628008,3656
Seagate,LSTM,62,180,0.21239352226257324,3,0.0008205689277899343,3656
Seagate,LSTM,62,365,0.21239352226257324,15,0.004102844638949671,3656
Seagate,LSTM,62,730,0.21239352226257324,56,0.015317286652078774,3656
Seagate,LSTM,62,1095,0.21239352226257324,81,0.022155361050328226,3656
Seagate,LSTM,62,1460,0.21239352226257324,81,0.022155361050328226,3656
Seagate,LSTM,62,-1,0.21239352226257324,91,0.024890590809628008,3656
Seagate,LSTM,63,180,0.19316907227039337,5,0.0013676148796498905,3656
Seagate,LSTM,63,365,0.19316907227039337,18,0.004923413566739606,3656
Seagate,LSTM,63,730,0.19316907227039337,60,0.016411378555798686,3656
Seagate,LSTM,63,1095,0.19316907227039337,83,0.022702407002188184,3656
Seagate,LSTM,63,1460,0.19316907227039337,84,0.022975929978118162,3656
Seagate,LSTM,63,-1,0.19316907227039337,91,0.024890590809628008,3656
Seagate,LSTM,64,180,0.21038320660591125,3,0.0008205689277899343,3656
Seagate,LSTM,64,365,0.21038320660591125,14,0.0038293216630196935,3656
Seagate,LSTM,64,730,0.21038320660591125,55,0.015043763676148797,3656
Seagate,LSTM,64,1095,0.21038320660591125,83,0.022702407002188184,3656
Seagate,LSTM,64,1460,0.21038320660591125,84,0.022975929978118162,3656
Seagate,LSTM,64,-1,0.21038320660591125,91,0.024890590809628008,3656
Seagate,LSTM,65,180,0.1934717744588852,3,0.0008205689277899343,3656
Seagate,LSTM,65,365,0.1934717744588852,13,0.0035557986870897156,3656
Seagate,LSTM,65,730,0.1934717744588852,58,0.01586433260393873,3656
Seagate,LSTM,65,1095,0.1934717744588852,85,0.02324945295404814,3656
Seagate,LSTM,65,1460,0.1934717744588852,85,0.02324945295404814,3656
Seagate,LSTM,65,-1,0.1934717744588852,91,0.024890590809628008,3656
Seagate,LSTM,66,180,0.19961503148078918,3,0.0008205689277899343,3656
Seagate,LSTM,66,365,0.19961503148078918,15,0.004102844638949671,3656
Seagate,LSTM,66,730,0.19961503148078918,63,0.01723194748358862,3656
Seagate,LSTM,66,1095,0.19961503148078918,84,0.022975929978118162,3656
Seagate,LSTM,66,1460,0.19961503148078918,84,0.022975929978118162,3656
Seagate,LSTM,66,-1,0.19961503148078918,91,0.024890590809628008,3656
Seagate,LSTM,67,180,0.18322262167930603,4,0.0010940919037199124,3656
Seagate,LSTM,67,365,0.18322262167930603,16,0.00437636761487965,3656
Seagate,LSTM,67,730,0.18322262167930603,59,0.016137855579868708,3656
Seagate,LSTM,67,1095,0.18322262167930603,85,0.02324945295404814,3656
Seagate,LSTM,67,1460,0.18322262167930603,85,0.02324945295404814,3656
Seagate,LSTM,67,-1,0.18322262167930603,91,0.024890590809628008,3656
Seagate,LSTM,68,180,0.09392653405666351,5,0.0013676148796498905,3656
Seagate,LSTM,68,365,0.09392653405666351,17,0.004649890590809628,3656
Seagate,LSTM,68,730,0.09392653405666351,56,0.015317286652078774,3656
Seagate,LSTM,68,1095,0.09392653405666351,86,0.023522975929978117,3656
Seagate,LSTM,68,1460,0.09392653405666351,86,0.023522975929978117,3656
Seagate,LSTM,68,-1,0.09392653405666351,91,0.024890590809628008,3656
Seagate,LSTM,69,180,0.1546240895986557,5,0.0013676148796498905,3656
Seagate,LSTM,69,365,0.1546240895986557,18,0.004923413566739606,3656
Seagate,LSTM,69,730,0.1546240895986557,59,0.016137855579868708,3656
Seagate,LSTM,69,1095,0.1546240895986557,84,0.022975929978118162,3656
Seagate,LSTM,69,1460,0.1546240895986557,85,0.02324945295404814,3656
Seagate,LSTM,69,-1,0.1546240895986557,91,0.024890590809628008,3656
Seagate,LSTM,70,180,0.17297102510929108,2,0.0005470459518599562,3656
Seagate,LSTM,70,365,0.17297102510929108,12,0.0032822757111597373,3656
Seagate,LSTM,70,730,0.17297102510929108,57,0.015590809628008753,3656
Seagate,LSTM,70,1095,0.17297102510929108,84,0.022975929978118162,3656
Seagate,LSTM,70,1460,0.17297102510929108,85,0.02324945295404814,3656
Seagate,LSTM,70,-1,0.17297102510929108,91,0.024890590809628008,3656
Seagate,LSTM,71,180,0.18813610076904297,3,0.0008205689277899343,3656
Seagate,LSTM,71,365,0.18813610076904297,18,0.004923413566739606,3656
Seagate,LSTM,71,730,0.18813610076904297,61,0.016684901531728667,3656
Seagate,LSTM,71,1095,0.18813610076904297,85,0.02324945295404814,3656
Seagate,LSTM,71,1460,0.18813610076904297,86,0.023522975929978117,3656
Seagate,LSTM,71,-1,0.18813610076904297,91,0.024890590809628008,3656
Seagate,GRU,42,180,0.19063499569892883,2,0.0005470459518599562,3656
Seagate,GRU,42,365,0.19063499569892883,13,0.0035557986870897156,3656
Seagate,GRU,42,730,0.19063499569892883,55,0.015043763676148797,3656
Seagate,GRU,42,1095,0.19063499569892883,85,0.02324945295404814,3656
Seagate,GRU,42,1460,0.19063499569892883,85,0.02324945295404814,3656
Seagate,GRU,42,-1,0.19063499569892883,91,0.024890590809628008,3656
Seagate,GRU,43,180,0.21723432838916779,3,0.0008205689277899343,3656
Seagate,GRU,43,365,0.21723432838916779,15,0.004102844638949671,3656
Seagate,GRU,43,730,0.21723432838916779,61,0.016684901531728667,3656
Seagate,GRU,43,1095,0.21723432838916779,86,0.023522975929978117,3656
Seagate,GRU,43,1460,0.21723432838916779,86,0.023522975929978117,3656
Seagate,GRU,43,-1,0.21723432838916779,91,0.024890590809628008,3656
Seagate,GRU,44,180,0.1751186102628708,3,0.0008205689277899343,3656
Seagate,GRU,44,365,0.1751186102628708,15,0.004102844638949671,3656
Seagate,GRU,44,730,0.1751186102628708,58,0.01586433260393873,3656
Seagate,GRU,44,1095,0.1751186102628708,84,0.022975929978118162,3656
Seagate,GRU,44,1460,0.1751186102628708,84,0.022975929978118162,3656
Seagate,GRU,44,-1,0.1751186102628708,91,0.024890590809628008,3656
Seagate,GRU,45,180,0.15725554525852203,3,0.0008205689277899343,3656
Seagate,GRU,45,365,0.15725554525852203,15,0.004102844638949671,3656
Seagate,GRU,45,730,0.15725554525852203,60,0.016411378555798686,3656
Seagate,GRU,45,1095,0.15725554525852203,85,0.02324945295404814,3656
Seagate,GRU,45,1460,0.15725554525852203,85,0.02324945295404814,3656
Seagate,GRU,45,-1,0.15725554525852203,91,0.024890590809628008,3656
Seagate,GRU,46,180,0.2295720875263214,2,0.0005470459518599562,3656
Seagate,GRU,46,365,0.2295720875263214,10,0.002735229759299781,3656
Seagate,GRU,46,730,0.2295720875263214,53,0.01449671772428884,3656
Seagate,GRU,46,1095,0.2295720875263214,82,0.022428884026258207,3656
Seagate,GRU,46,1460,0.2295720875263214,82,0.022428884026258207,3656
Seagate,GRU,46,-1,0.2295720875263214,91,0.024890590809628008,3656
Seagate,GRU,47,180,0.19099712371826172,3,0.0008205689277899343,3656
Seagate,GRU,47,365,0.19099712371826172,15,0.004102844638949671,3656
Seagate,GRU,47,730,0.19099712371826172,53,0.01449671772428884,3656
Seagate,GRU,47,1095,0.19099712371826172,82,0.022428884026258207,3656
Seagate,GRU,47,1460,0.19099712371826172,82,0.022428884026258207,3656
Seagate,GRU,47,-1,0.19099712371826172,91,0.024890590809628008,3656
Seagate,GRU,48,180,0.16403628885746002,3,0.0008205689277899343,3656
Seagate,GRU,48,365,0.16403628885746002,15,0.004102844638949671,3656
Seagate,GRU,48,730,0.16403628885746002,58,0.01586433260393873,3656
Seagate,GRU,48,1095,0.16403628885746002,86,0.023522975929978117,3656
Seagate,GRU,48,1460,0.16403628885746002,86,0.023522975929978117,3656
Seagate,GRU,48,-1,0.16403628885746002,91,0.024890590809628008,3656
Seagate,GRU,49,180,0.18255914747714996,3,0.0008205689277899343,3656
Seagate,GRU,49,365,0.18255914747714996,15,0.004102844638949671,3656
Seagate,GRU,49,730,0.18255914747714996,55,0.015043763676148797,3656
Seagate,GRU,49,1095,0.18255914747714996,82,0.022428884026258207,3656
Seagate,GRU,49,1460,0.18255914747714996,82,0.022428884026258207,3656
Seagate,GRU,49,-1,0.18255914747714996,91,0.024890590809628008,3656
Seagate,GRU,50,180,0.19754788279533386,5,0.0013676148796498905,3656
Seagate,GRU,50,365,0.19754788279533386,17,0.004649890590809628,3656
Seagate,GRU,50,730,0.19754788279533386,57,0.015590809628008753,3656
Seagate,GRU,50,1095,0.19754788279533386,85,0.02324945295404814,3656
Seagate,GRU,50,1460,0.19754788279533386,86,0.023522975929978117,3656
Seagate,GRU,50,-1,0.19754788279533386,91,0.024890590809628008,3656
Seagate,GRU,51,180,0.19950968027114868,4,0.0010940919037199124,3656
Seagate,GRU,51,365,0.19950968027114868,17,0.004649890590809628,3656
Seagate,GRU,51,730,0.19950968027114868,59,0.016137855579868708,3656
Seagate,GRU,51,1095,0.19950968027114868,86,0.023522975929978117,3656
Seagate,GRU,51,1460,0.19950968027114868,86,0.023522975929978117,3656
Seagate,GRU,51,-1,0.19950968027114868,91,0.024890590809628008,3656
Seagate,GRU,52,180,0.20515176653862,3,0.0008205689277899343,3656
Seagate,GRU,52,365,0.20515176653862,15,0.004102844638949671,3656
Seagate,GRU,52,730,0.20515176653862,60,0.016411378555798686,3656
Seagate,GRU,52,1095,0.20515176653862,86,0.023522975929978117,3656
Seagate,GRU,52,1460,0.20515176653862,86,0.023522975929978117,3656
Seagate,GRU,52,-1,0.20515176653862,91,0.024890590809628008,3656
Seagate,GRU,53,180,0.186926007270813,4,0.0010940919037199124,3656
Seagate,GRU,53,365,0.186926007270813,17,0.004649890590809628,3656
Seagate,GRU,53,730,0.186926007270813,59,0.016137855579868708,3656
Seagate,GRU,53,1095,0.186926007270813,84,0.022975929978118162,3656
Seagate,GRU,53,1460,0.186926007270813,84,0.022975929978118162,3656
Seagate,GRU,53,-1,0.186926007270813,91,0.024890590809628008,3656
Seagate,GRU,54,180,0.1875029057264328,4,0.0010940919037199124,3656
Seagate,GRU,54,365,0.1875029057264328,16,0.00437636761487965,3656
Seagate,GRU,54,730,0.1875029057264328,57,0.015590809628008753,3656
Seagate,GRU,54,1095,0.1875029057264328,85,0.02324945295404814,3656
Seagate,GRU,54,1460,0.1875029057264328,85,0.02324945295404814,3656
Seagate,GRU,54,-1,0.1875029057264328,91,0.024890590809628008,3656
Seagate,GRU,55,180,0.1861082762479782,3,0.0008205689277899343,3656
Seagate,GRU,55,365,0.1861082762479782,14,0.0038293216630196935,3656
Seagate,GRU,55,730,0.1861082762479782,52,0.014223194748358862,3656
Seagate,GRU,55,1095,0.1861082762479782,82,0.022428884026258207,3656
Seagate,GRU,55,1460,0.1861082762479782,82,0.022428884026258207,3656
Seagate,GRU,55,-1,0.1861082762479782,91,0.024890590809628008,3656
Seagate,GRU,56,180,0.1994621604681015,2,0.0005470459518599562,3656
Seagate,GRU,56,365,0.1994621604681015,11,0.0030087527352297594,3656
Seagate,GRU,56,730,0.1994621604681015,51,0.013949671772428883,3656
Seagate,GRU,56,1095,0.1994621604681015,83,0.022702407002188184,3656
Seagate,GRU,56,1460,0.1994621604681015,83,0.022702407002188184,3656
Seagate,GRU,56,-1,0.1994621604681015,91,0.024890590809628008,3656
Seagate,GRU,57,180,0.15912136435508728,3,0.0008205689277899343,3656
Seagate,GRU,57,365,0.15912136435508728,16,0.00437636761487965,3656
Seagate,GRU,57,730,0.15912136435508728,54,0.01477024070021882,3656
Seagate,GRU,57,1095,0.15912136435508728,83,0.022702407002188184,3656
Seagate,GRU,57,1460,0.15912136435508728,83,0.022702407002188184,3656
Seagate,GRU,57,-1,0.15912136435508728,91,0.024890590809628008,3656
Seagate,GRU,58,180,0.2227223813533783,4,0.0010940919037199124,3656
Seagate,GRU,58,365,0.2227223813533783,14,0.0038293216630196935,3656
Seagate,GRU,58,730,0.2227223813533783,55,0.015043763676148797,3656
Seagate,GRU,58,1095,0.2227223813533783,82,0.022428884026258207,3656
Seagate,GRU,58,1460,0.2227223813533783,83,0.022702407002188184,3656
Seagate,GRU,58,-1,0.2227223813533783,91,0.024890590809628008,3656
Seagate,GRU,59,180,0.1968740075826645,5,0.0013676148796498905,3656
Seagate,GRU,59,365,0.1968740075826645,17,0.004649890590809628,3656
Seagate,GRU,59,730,0.1968740075826645,55,0.015043763676148797,3656
Seagate,GRU,59,1095,0.1968740075826645,85,0.02324945295404814,3656
Seagate,GRU,59,1460,0.1968740075826645,86,0.023522975929978117,3656
Seagate,GRU,59,-1,0.1968740075826645,91,0.024890590809628008,3656
Seagate,GRU,60,180,0.22609394788742065,3,0.0008205689277899343,3656
Seagate,GRU,60,365,0.22609394788742065,15,0.004102844638949671,3656
Seagate,GRU,60,730,0.22609394788742065,57,0.015590809628008753,3656
Seagate,GRU,60,1095,0.22609394788742065,84,0.022975929978118162,3656
Seagate,GRU,60,1460,0.22609394788742065,84,0.022975929978118162,3656
Seagate,GRU,60,-1,0.22609394788742065,91,0.024890590809628008,3656
Seagate,GRU,61,180,0.20872201025485992,7,0.0019146608315098468,3656
Seagate,GRU,61,365,0.20872201025485992,19,0.005196936542669584,3656
Seagate,GRU,61,730,0.20872201025485992,61,0.016684901531728667,3656
Seagate,GRU,61,1095,0.20872201025485992,85,0.02324945295404814,3656
Seagate,GRU,61,1460,0.20872201025485992,85,0.02324945295404814,3656
Seagate,GRU,61,-1,0.20872201025485992,91,0.024890590809628008,3656
Seagate,GRU,62,180,0.18034498393535614,3,0.0008205689277899343,3656
Seagate,GRU,62,365,0.18034498393535614,16,0.00437636761487965,3656
Seagate,GRU,62,730,0.18034498393535614,56,0.015317286652078774,3656
Seagate,GRU,62,1095,0.18034498393535614,85,0.02324945295404814,3656
Seagate,GRU,62,1460,0.18034498393535614,85,0.02324945295404814,3656
Seagate,GRU,62,-1,0.18034498393535614,91,0.024890590809628008,3656
Seagate,GRU,63,180,0.212981179356575,3,0.0008205689277899343,3656
Seagate,GRU,63,365,0.212981179356575,15,0.004102844638949671,3656
Seagate,GRU,63,730,0.212981179356575,53,0.01449671772428884,3656
Seagate,GRU,63,1095,0.212981179356575,83,0.022702407002188184,3656
Seagate,GRU,63,1460,0.212981179356575,83,0.022702407002188184,3656
Seagate,GRU,63,-1,0.212981179356575,91,0.024890590809628008,3656
Seagate,GRU,64,180,0.185329407453537,3,0.0008205689277899343,3656
Seagate,GRU,64,365,0.185329407453537,15,0.004102844638949671,3656
Seagate,GRU,64,730,0.185329407453537,54,0.01477024070021882,3656
Seagate,GRU,64,1095,0.185329407453537,86,0.023522975929978117,3656
Seagate,GRU,64,1460,0.185329407453537,86,0.023522975929978117,3656
Seagate,GRU,64,-1,0.185329407453537,91,0.024890590809628008,3656
Seagate,GRU,65,180,0.21024546027183533,3,0.0008205689277899343,3656
Seagate,GRU,65,365,0.21024546027183533,15,0.004102844638949671,3656
Seagate,GRU,65,730,0.21024546027183533,57,0.015590809628008753,3656
Seagate,GRU,65,1095,0.21024546027183533,84,0.022975929978118162,3656
Seagate,GRU,65,1460,0.21024546027183533,85,0.02324945295404814,3656
Seagate,GRU,65,-1,0.21024546027183533,91,0.024890590809628008,3656
Seagate,GRU,66,180,0.15190669894218445,3,0.0008205689277899343,3656
Seagate,GRU,66,365,0.15190669894218445,17,0.004649890590809628,3656
Seagate,GRU,66,730,0.15190669894218445,58,0.01586433260393873,3656
Seagate,GRU,66,1095,0.15190669894218445,83,0.022702407002188184,3656
Seagate,GRU,66,1460,0.15190669894218445,83,0.022702407002188184,3656
Seagate,GRU,66,-1,0.15190669894218445,91,0.024890590809628008,3656
Seagate,GRU,67,180,0.20040467381477356,3,0.0008205689277899343,3656
Seagate,GRU,67,365,0.20040467381477356,15,0.004102844638949671,3656
Seagate,GRU,67,730,0.20040467381477356,58,0.01586433260393873,3656
Seagate,GRU,67,1095,0.20040467381477356,84,0.022975929978118162,3656
Seagate,GRU,67,1460,0.20040467381477356,85,0.02324945295404814,3656
Seagate,GRU,67,-1,0.20040467381477356,91,0.024890590809628008,3656
Seagate,GRU,68,180,0.1890478879213333,3,0.0008205689277899343,3656
Seagate,GRU,68,365,0.1890478879213333,14,0.0038293216630196935,3656
Seagate,GRU,68,730,0.1890478879213333,61,0.016684901531728667,3656
Seagate,GRU,68,1095,0.1890478879213333,86,0.023522975929978117,3656
Seagate,GRU,68,1460,0.1890478879213333,86,0.023522975929978117,3656
Seagate,GRU,68,-1,0.1890478879213333,91,0.024890590809628008,3656
Seagate,GRU,69,180,0.20076140761375427,3,0.0008205689277899343,3656
Seagate,GRU,69,365,0.20076140761375427,13,0.0035557986870897156,3656
Seagate,GRU,69,730,0.20076140761375427,54,0.01477024070021882,3656
Seagate,GRU,69,1095,0.20076140761375427,84,0.022975929978118162,3656
Seagate,GRU,69,1460,0.20076140761375427,84,0.022975929978118162,3656
Seagate,GRU,69,-1,0.20076140761375427,91,0.024890590809628008,3656
Seagate,GRU,70,180,0.19996945559978485,4,0.0010940919037199124,3656
Seagate,GRU,70,365,0.19996945559978485,15,0.004102844638949671,3656
Seagate,GRU,70,730,0.19996945559978485,52,0.014223194748358862,3656
Seagate,GRU,70,1095,0.19996945559978485,83,0.022702407002188184,3656
Seagate,GRU,70,1460,0.19996945559978485,83,0.022702407002188184,3656
Seagate,GRU,70,-1,0.19996945559978485,91,0.024890590809628008,3656
Seagate,GRU,71,180,0.1894240528345108,3,0.0008205689277899343,3656
Seagate,GRU,71,365,0.1894240528345108,14,0.0038293216630196935,3656
Seagate,GRU,71,730,0.1894240528345108,57,0.015590809628008753,3656
Seagate,GRU,71,1095,0.1894240528345108,85,0.02324945295404814,3656
Seagate,GRU,71,1460,0.1894240528345108,85,0.02324945295404814,3656
Seagate,GRU,71,-1,0.1894240528345108,91,0.024890590809628008,3656
Toshiba,LGBM,42,180,0.006349256336409321,2,0.000536480686695279,3728
Toshiba,LGBM,42,365,0.006349256336409321,4,0.001072961373390558,3728
Toshiba,LGBM,42,730,0.006349256336409321,16,0.004291845493562232,3728
Toshiba,LGBM,42,1095,0.006349256336409321,31,0.008315450643776824,3728
Toshiba,LGBM,42,1460,0.006349256336409321,47,0.012607296137339056,3728
Toshiba,LGBM,42,-1,0.006349256336409321,102,0.02736051502145923,3728
Toshiba,LGBM,43,180,0.0008224325476240157,3728,1.0,3728
Toshiba,LGBM,43,365,0.0008224325476240157,3728,1.0,3728
Toshiba,LGBM,43,730,0.0008224325476240157,3728,1.0,3728
Toshiba,LGBM,43,1095,0.0008224325476240157,3728,1.0,3728
Toshiba,LGBM,43,1460,0.0008224325476240157,3728,1.0,3728
Toshiba,LGBM,43,-1,0.0008224325476240157,3728,1.0,3728
Toshiba,LGBM,44,180,0.000822457452630633,3728,1.0,3728
Toshiba,LGBM,44,365,0.000822457452630633,3728,1.0,3728
Toshiba,LGBM,44,730,0.000822457452630633,3728,1.0,3728
Toshiba,LGBM,44,1095,0.000822457452630633,3728,1.0,3728
Toshiba,LGBM,44,1460,0.000822457452630633,3728,1.0,3728
Toshiba,LGBM,44,-1,0.000822457452630633,3728,1.0,3728
Toshiba,LGBM,45,180,0.0075219061831171465,5,0.0013412017167381974,3728
Toshiba,LGBM,45,365,0.0075219061831171465,7,0.0018776824034334764,3728
Toshiba,LGBM,45,730,0.0075219061831171465,21,0.005633047210300429,3728
Toshiba,LGBM,45,1095,0.0075219061831171465,36,0.009656652360515022,3728
Toshiba,LGBM,45,1460,0.0075219061831171465,50,0.013412017167381975,3728
Toshiba,LGBM,45,-1,0.0075219061831171465,99,0.026555793991416308,3728
Toshiba,LGBM,46,180,0.0008223436784036998,3728,1.0,3728
Toshiba,LGBM,46,365,0.0008223436784036998,3728,1.0,3728
Toshiba,LGBM,46,730,0.0008223436784036998,3728,1.0,3728
Toshiba,LGBM,46,1095,0.0008223436784036998,3728,1.0,3728
Toshiba,LGBM,46,1460,0.0008223436784036998,3728,1.0,3728
Toshiba,LGBM,46,-1,0.0008223436784036998,3728,1.0,3728
Toshiba,LGBM,47,180,0.0008224352626401396,3728,1.0,3728
Toshiba,LGBM,47,365,0.0008224352626401396,3728,1.0,3728
Toshiba,LGBM,47,730,0.0008224352626401396,3728,1.0,3728
Toshiba,LGBM,47,1095,0.0008224352626401396,3728,1.0,3728
Toshiba,LGBM,47,1460,0.0008224352626401396,3728,1.0,3728
Toshiba,LGBM,47,-1,0.0008224352626401396,3728,1.0,3728
Toshiba,LGBM,48,180,0.0008223801716735944,3728,1.0,3728
Toshiba,LGBM,48,365,0.0008223801716735944,3728,1.0,3728
Toshiba,LGBM,48,730,0.0008223801716735944,3728,1.0,3728
Toshiba,LGBM,48,1095,0.0008223801716735944,3728,1.0,3728
Toshiba,LGBM,48,1460,0.0008223801716735944,3728,1.0,3728
Toshiba,LGBM,48,-1,0.0008223801716735944,3728,1.0,3728
Toshiba,LGBM,49,180,0.0008223699506658929,3728,1.0,3728
Toshiba,LGBM,49,365,0.0008223699506658929,3728,1.0,3728
Toshiba,LGBM,49,730,0.0008223699506658929,3728,1.0,3728
Toshiba,LGBM,49,1095,0.0008223699506658929,3728,1.0,3728
Toshiba,LGBM,49,1460,0.0008223699506658929,3728,1.0,3728
Toshiba,LGBM,49,-1,0.0008223699506658929,3728,1.0,3728
Toshiba,LGBM,50,180,0.0008224952729607487,3728,1.0,3728
Toshiba,LGBM,50,365,0.0008224952729607487,3728,1.0,3728
Toshiba,LGBM,50,730,0.0008224952729607487,3728,1.0,3728
Toshiba,LGBM,50,1095,0.0008224952729607487,3728,1.0,3728
Toshiba,LGBM,50,1460,0.0008224952729607487,3728,1.0,3728
Toshiba,LGBM,50,-1,0.0008224952729607487,3728,1.0,3728
Toshiba,LGBM,51,180,0.00629794801671361,3,0.0008047210300429185,3728
Toshiba,LGBM,51,365,0.00629794801671361,5,0.0013412017167381974,3728
Toshiba,LGBM,51,730,0.00629794801671361,17,0.0045600858369098714,3728
Toshiba,LGBM,51,1095,0.00629794801671361,31,0.008315450643776824,3728
Toshiba,LGBM,51,1460,0.00629794801671361,46,0.012339055793991416,3728
Toshiba,LGBM,51,-1,0.00629794801671361,95,0.025482832618025753,3728
Toshiba,LGBM,52,180,0.014430783678408053,3,0.0008047210300429185,3728
Toshiba,LGBM,52,365,0.014430783678408053,6,0.001609442060085837,3728
Toshiba,LGBM,52,730,0.014430783678408053,15,0.004023605150214592,3728
Toshiba,LGBM,52,1095,0.014430783678408053,28,0.0075107296137339056,3728
Toshiba,LGBM,52,1460,0.014430783678408053,45,0.012070815450643776,3728
Toshiba,LGBM,52,-1,0.014430783678408053,93,0.024946351931330473,3728
Toshiba,LGBM,53,180,0.0008224629595911118,3728,1.0,3728
Toshiba,LGBM,53,365,0.0008224629595911118,3728,1.0,3728
Toshiba,LGBM,53,730,0.0008224629595911118,3728,1.0,3728
Toshiba,LGBM,53,1095,0.0008224629595911118,3728,1.0,3728
Toshiba,LGBM,53,1460,0.0008224629595911118,3728,1.0,3728
Toshiba,LGBM,53,-1,0.0008224629595911118,3728,1.0,3728
Toshiba,LGBM,54,180,0.0008224676110708633,3728,1.0,3728
Toshiba,LGBM,54,365,0.0008224676110708633,3728,1.0,3728
Toshiba,LGBM,54,730,0.0008224676110708633,3728,1.0,3728
Toshiba,LGBM,54,1095,0.0008224676110708633,3728,1.0,3728
Toshiba,LGBM,54,1460,0.0008224676110708633,3728,1.0,3728
Toshiba,LGBM,54,-1,0.0008224676110708633,3728,1.0,3728
Toshiba,LGBM,55,180,0.0008224050752301521,3728,1.0,3728
Toshiba,LGBM,55,365,0.0008224050752301521,3728,1.0,3728
Toshiba,LGBM,55,730,0.0008224050752301521,3728,1.0,3728
Toshiba,LGBM,55,1095,0.0008224050752301521,3728,1.0,3728
Toshiba,LGBM,55,1460,0.0008224050752301521,3728,1.0,3728
Toshiba,LGBM,55,-1,0.0008224050752301521,3728,1.0,3728
Toshiba,LGBM,56,180,0.010818161523110879,2,0.000536480686695279,3728
Toshiba,LGBM,56,365,0.010818161523110879,4,0.001072961373390558,3728
Toshiba,LGBM,56,730,0.010818161523110879,16,0.004291845493562232,3728
Toshiba,LGBM,56,1095,0.010818161523110879,32,0.008583690987124463,3728
Toshiba,LGBM,56,1460,0.010818161523110879,48,0.012875536480686695,3728
Toshiba,LGBM,56,-1,0.010818161523110879,103,0.027628755364806867,3728
Toshiba,LGBM,57,180,0.005559336028072846,2,0.000536480686695279,3728
Toshiba,LGBM,57,365,0.005559336028072846,4,0.001072961373390558,3728
Toshiba,LGBM,57,730,0.005559336028072846,16,0.004291845493562232,3728
Toshiba,LGBM,57,1095,0.005559336028072846,31,0.008315450643776824,3728
Toshiba,LGBM,57,1460,0.005559336028072846,46,0.012339055793991416,3728
Toshiba,LGBM,57,-1,0.005559336028072846,99,0.026555793991416308,3728
Toshiba,LGBM,58,180,0.016034028126310624,3,0.0008047210300429185,3728
Toshiba,LGBM,58,365,0.016034028126310624,5,0.0013412017167381974,3728
Toshiba,LGBM,58,730,0.016034028126310624,21,0.005633047210300429,3728
Toshiba,LGBM,58,1095,0.016034028126310624,33,0.008851931330472103,3728
Toshiba,LGBM,58,1460,0.016034028126310624,50,0.013412017167381975,3728
Toshiba,LGBM,58,-1,0.016034028126310624,94,0.02521459227467811,3728
Toshiba,LGBM,59,180,0.0008223153794349677,3728,1.0,3728
Toshiba,LGBM,59,365,0.0008223153794349677,3728,1.0,3728
Toshiba,LGBM,59,730,0.0008223153794349677,3728,1.0,3728
Toshiba,LGBM,59,1095,0.0008223153794349677,3728,1.0,3728
Toshiba,LGBM,59,1460,0.0008223153794349677,3728,1.0,3728
Toshiba,LGBM,59,-1,0.0008223153794349677,3728,1.0,3728
