threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.21,0.581081081081081,0.19111111111111112,0.2876254180602007,0.004649890590809628,0.7543859649122807,59.10526315789474,4.0,122.55291506056895,57,43,14,168,17,3639
0.22,0.5753424657534246,0.18666666666666668,0.2818791946308725,0.004649890590809628,0.75,60.07142857142857,4.0,123.4254918597302,56,42,14,169,17,3639
0.23,0.5753424657534246,0.18666666666666668,0.2818791946308725,0.004649890590809628,0.75,59.92857142857143,4.0,123.46715253500439,56,42,14,169,17,3639
0.24,0.5857142857142857,0.18222222222222223,0.2779661016949153,0.004102844638949671,0.7454545454545455,61.018181818181816,4.0,124.31740767583464,55,41,14,170,15,3641
0.25,0.6029411764705882,0.18222222222222223,0.279863481228669,0.0038293216630196935,0.7592592592592593,58.75925925925926,4.0,124.85249596063129,54,41,13,171,14,3642
0.26,0.5909090909090909,0.17333333333333334,0.26804123711340205,0.0038293216630196935,0.75,60.98076923076923,4.5,126.70597253614906,52,39,13,173,14,3642
0.27,0.5846153846153846,0.1688888888888889,0.2620689655172414,0.0038293216630196935,0.7450980392156863,62.01960784313726,5.0,127.68350734102286,51,38,13,174,14,3642
0.28,0.5901639344262295,0.16,0.2517482517482517,0.0035557986870897156,0.75,64.77083333333333,6.0,130.3140820580757,48,36,12,177,13,3643
0.29,0.5901639344262295,0.16,0.2517482517482517,0.0035557986870897156,0.75,63.083333333333336,4.5,126.68741606366787,48,36,12,177,13,3643
0.3,0.5833333333333334,0.15555555555555556,0.2456140350877193,0.0035557986870897156,0.7446808510638298,64.25531914893617,5.0,127.5111122541969,47,35,12,178,13,3643
0.31,0.5862068965517241,0.1511111111111111,0.2402826855123675,0.0032822757111597373,0.7391304347826086,65.65217391304348,6.0,128.53340242424287,46,34,12,179,12,3644
0.32,0.5892857142857143,0.14666666666666667,0.2348754448398577,0.0030087527352297594,0.7333333333333333,67.06666666666666,7.0,129.58830537085086,45,33,12,180,11,3645
0.33,0.5892857142857143,0.14666666666666667,0.2348754448398577,0.0030087527352297594,0.7333333333333333,65.46666666666667,7.0,126.94716311214766,45,33,12,180,11,3645
0.34,0.5892857142857143,0.14666666666666667,0.2348754448398577,0.0030087527352297594,0.7333333333333333,65.46666666666667,7.0,126.94716311214766,45,33,12,180,11,3645
0.35,0.5740740740740741,0.13777777777777778,0.2222222222222222,0.0030087527352297594,0.7209302325581395,68.4186046511628,8.0,129.08591560412518,43,31,12,182,11,3645
0.36,0.5849056603773585,0.13777777777777778,0.22302158273381295,0.002735229759299781,0.7209302325581395,68.11627906976744,8.0,128.3886195967876,43,31,12,182,10,3646
0.37,0.58,0.1288888888888889,0.21090909090909088,0.002461706783369803,0.7073170731707317,71.09756097560975,8.0,130.75107701427405,41,29,12,184,9,3647
0.38,0.5957446808510638,0.12444444444444444,0.20588235294117646,0.002188183807439825,0.717948717948718,72.3076923076923,8.0,133.51714647327833,39,28,11,186,8,3648
0.39,0.5869565217391305,0.12,0.1992619926199262,0.002188183807439825,0.7105263157894737,73.8157894736842,7.5,134.91846568306158,38,27,11,187,8,3648
0.4,0.6,0.12,0.19999999999999998,0.0019146608315098468,0.7105263157894737,73.28947368421052,6.0,135.1692716354565,38,27,11,187,7,3649
0.41,0.6,0.12,0.19999999999999998,0.0019146608315098468,0.7105263157894737,73.1842105263158,6.0,134.90910297856848,38,27,11,187,7,3649
0.42,0.6,0.12,0.19999999999999998,0.0019146608315098468,0.7105263157894737,73.05263157894737,6.0,134.75395656107565,38,27,11,187,7,3649
0.43,0.6,0.12,0.19999999999999998,0.0019146608315098468,0.7105263157894737,73.05263157894737,6.0,134.75395656107565,38,27,11,187,7,3649
0.44,0.6136363636363636,0.12,0.20074349442379183,0.0019146608315098468,0.7297297297297297,73.10810810810811,5.0,136.4921112033405,37,27,10,188,7,3649
0.45,0.6136363636363636,0.12,0.20074349442379183,0.0019146608315098468,0.7297297297297297,73.10810810810811,5.0,136.4921112033405,37,27,10,188,7,3649
0.46,0.6190476190476191,0.11555555555555555,0.1947565543071161,0.0019146608315098468,0.7428571428571429,61.91428571428571,5.0,115.07249179255197,35,26,9,190,7,3649
0.47,0.6,0.10666666666666667,0.18113207547169813,0.0019146608315098468,0.7272727272727273,65.45454545454545,7.0,117.57836610664626,33,24,9,192,7,3649
0.48,0.6,0.10666666666666667,0.18113207547169813,0.0019146608315098468,0.7272727272727273,65.03030303030303,5.0,117.78806978958718,33,24,9,192,7,3649
0.49,0.6153846153846154,0.10666666666666667,0.18181818181818185,0.0016411378555798686,0.7272727272727273,65.03030303030303,5.0,117.78806978958718,33,24,9,192,6,3650
0.5,0.6153846153846154,0.10666666666666667,0.18181818181818185,0.0016411378555798686,0.7272727272727273,63.63636363636363,5.0,116.65042783483302,33,24,9,192,6,3650
0.51,0.6410256410256411,0.1111111111111111,0.1893939393939394,0.0016411378555798686,0.7575757575757576,63.333333333333336,5.0,116.72440129889661,33,25,8,192,6,3650
0.52,0.631578947368421,0.10666666666666667,0.18250950570342206,0.0016411378555798686,0.75,64.375,5.0,118.38305146852737,32,24,8,193,6,3650
0.53,0.631578947368421,0.10666666666666667,0.18250950570342206,0.0016411378555798686,0.75,63.90625,5.0,116.55802186438092,32,24,8,193,6,3650
0.54,0.6111111111111112,0.09777777777777778,0.16858237547892724,0.0016411378555798686,0.7333333333333333,67.96666666666667,6.0,119.13535252905504,30,22,8,195,6,3650
0.55,0.6111111111111112,0.09777777777777778,0.16858237547892724,0.0016411378555798686,0.7333333333333333,67.16666666666667,6.0,117.68406386970535,30,22,8,195,6,3650
0.56,0.6111111111111112,0.09777777777777778,0.16858237547892724,0.0016411378555798686,0.7333333333333333,67.16666666666667,6.0,117.68406386970535,30,22,8,195,6,3650
0.57,0.6,0.09333333333333334,0.16153846153846155,0.0016411378555798686,0.7241379310344828,69.48275862068965,7.0,119.0217658128865,29,21,8,196,6,3650
0.58,0.5757575757575758,0.08444444444444445,0.14728682170542637,0.0016411378555798686,0.7037037037037037,73.62962962962963,8.0,118.94198652755925,27,19,8,198,6,3650
0.59,0.5333333333333333,0.07111111111111111,0.12549019607843137,0.0016411378555798686,0.6666666666666666,81.04166666666667,11.0,123.0760195863606,24,16,8,201,6,3650
0.6,0.5185185185185185,0.06222222222222222,0.11111111111111112,0.0016411378555798686,0.6666666666666666,69.19047619047619,8.0,95.84492387761897,21,14,7,204,6,3650
0.61,0.5,0.057777777777777775,0.10358565737051792,0.0016411378555798686,0.65,72.65,11.5,96.92382318088777,20,13,7,205,6,3650
0.62,0.5,0.057777777777777775,0.10358565737051792,0.0016411378555798686,0.65,72.35,11.5,97.1412759850312,20,13,7,205,6,3650
0.63,0.5833333333333334,0.06222222222222222,0.11244979919678716,0.0013676148796498905,0.7368421052631579,56.78947368421053,7.0,95.32800933031639,19,14,5,206,5,3651
0.64,0.5833333333333334,0.06222222222222222,0.11244979919678716,0.0013676148796498905,0.7368421052631579,55.89473684210526,7.0,95.37344589992271,19,14,5,206,5,3651
0.65,0.5909090909090909,0.057777777777777775,0.10526315789473682,0.0013676148796498905,0.7647058823529411,60.8235294117647,7.0,99.44566077193507,17,13,4,208,5,3651
0.66,0.55,0.04888888888888889,0.08979591836734695,0.0013676148796498905,0.7333333333333333,66.4,4.0,104.5312074613765,15,11,4,210,5,3651
0.67,0.55,0.04888888888888889,0.08979591836734695,0.0013676148796498905,0.7333333333333333,66.4,4.0,104.5312074613765,15,11,4,210,5,3651
0.68,0.5263157894736842,0.044444444444444446,0.0819672131147541,0.0013676148796498905,0.7142857142857143,70.85714285714286,3.5,106.8141624791509,14,10,4,211,5,3651
0.69,0.5263157894736842,0.044444444444444446,0.0819672131147541,0.0013676148796498905,0.7142857142857143,70.85714285714286,3.5,106.8141624791509,14,10,4,211,5,3651
0.7,0.47058823529411764,0.035555555555555556,0.06611570247933883,0.0013676148796498905,0.6666666666666666,82.25,8.5,111.36061916135344,12,8,4,213,5,3651
0.71,0.4375,0.03111111111111111,0.058091286307053944,0.0013676148796498905,0.6363636363636364,89.72727272727273,15.0,113.3915909252621,11,7,4,214,5,3651
0.72,0.38461538461538464,0.022222222222222223,0.04201680672268908,0.0010940919037199124,0.5555555555555556,109.44444444444444,20.0,116.51810647192337,9,5,4,216,4,3652
0.73,0.3333333333333333,0.017777777777777778,0.03375527426160337,0.0010940919037199124,0.5,121.25,113.0,118.40264988588727,8,4,4,217,4,3652
0.74,0.2727272727272727,0.013333333333333334,0.025423728813559327,0.0010940919037199124,0.42857142857142855,138.57142857142858,206.0,116.71192513786993,7,3,4,218,4,3652
0.75,0.2,0.008888888888888889,0.01702127659574468,0.0010940919037199124,0.3333333333333333,158.33333333333334,207.5,114.70929440207634,6,2,4,219,4,3652
0.76,0.2222222222222222,0.008888888888888889,0.017094017094017096,0.0008205689277899343,0.3333333333333333,158.33333333333334,207.5,114.70929440207634,6,2,4,219,3,3653
0.77,0.2222222222222222,0.008888888888888889,0.017094017094017096,0.0008205689277899343,0.3333333333333333,158.33333333333334,207.5,114.70929440207634,6,2,4,219,3,3653
0.78,0.2222222222222222,0.008888888888888889,0.017094017094017096,0.0008205689277899343,0.3333333333333333,158.33333333333334,207.5,114.70929440207634,6,2,4,219,3,3653
0.79,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,0.2,190.0,209.0,98.85949625605019,5,1,4,220,2,3654
0.8,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,0.2,190.0,209.0,98.85949625605019,5,1,4,220,2,3654
0.81,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,0.2,190.0,209.0,98.85949625605019,5,1,4,220,2,3654
0.82,0.14285714285714285,0.0044444444444444444,0.008620689655172414,0.0005470459518599562,0.2,190.0,209.0,98.85949625605019,5,1,4,220,2,3654
0.83,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,0.25,176.5,206.5,106.50469473220417,4,1,3,221,2,3654
0.84,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,0.25,176.5,206.5,106.50469473220417,4,1,3,221,2,3654
0.85,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,0.25,176.5,206.5,106.50469473220417,4,1,3,221,2,3654
0.86,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,0.25,176.5,206.5,106.50469473220417,4,1,3,221,2,3654
0.87,0.16666666666666666,0.0044444444444444444,0.008658008658008658,0.0005470459518599562,0.25,175.25,204.0,106.20351924489131,4,1,3,221,2,3654
0.88,0.2,0.0044444444444444444,0.008695652173913044,0.0002735229759299781,0.25,175.25,204.0,106.20351924489131,4,1,3,221,1,3655
0.89,0.2,0.0044444444444444444,0.008695652173913044,0.0002735229759299781,0.25,168.5,190.5,105.33399261397054,4,1,3,221,1,3655
0.9,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,0.3333333333333333,167.33333333333334,209.0,121.60683460325008,3,1,2,222,1,3655
0.91,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,0.3333333333333333,167.33333333333334,209.0,121.60683460325008,3,1,2,222,1,3655
0.92,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,0.3333333333333333,167.33333333333334,209.0,121.60683460325008,3,1,2,222,1,3655
0.93,0.25,0.0044444444444444444,0.008733624454148473,0.0002735229759299781,0.3333333333333333,167.33333333333334,209.0,121.60683460325008,3,1,2,222,1,3655
0.94,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,0.5,146.5,146.5,144.5,2,1,1,223,1,3655
0.95,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,0.5,146.5,146.5,144.5,2,1,1,223,1,3655
0.96,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,0.5,146.5,146.5,144.5,2,1,1,223,1,3655
0.97,0.3333333333333333,0.0044444444444444444,0.008771929824561405,0.0002735229759299781,0.5,146.5,146.5,144.5,2,1,1,223,1,3655
0.98,0.0,0.0,0.0,0.0,0.0,291.0,291.0,0.0,1,0,1,224,0,3656
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
