threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.58,0.1267605633802817,0.05555555555555555,0.07725321888412016,0.022517911975435005,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,22,955
0.59,0.12857142857142856,0.05555555555555555,0.07758620689655171,0.021494370522006142,0.1836734693877551,238.0612244897959,141.0,338.22739652749294,49,9,40,113,21,956
0.6,0.14285714285714285,0.06172839506172839,0.08620689655172414,0.021494370522006142,0.20408163265306123,233.18367346938774,110.0,339.6681858345557,49,10,39,113,21,956
0.61,0.14285714285714285,0.06172839506172839,0.08620689655172414,0.021494370522006142,0.20408163265306123,233.18367346938774,110.0,339.6681858345557,49,10,39,113,21,956
0.62,0.14285714285714285,0.06172839506172839,0.08620689655172414,0.021494370522006142,0.20408163265306123,233.18367346938774,110.0,339.6681858345557,49,10,39,113,21,956
0.63,0.14285714285714285,0.06172839506172839,0.08620689655172414,0.021494370522006142,0.20408163265306123,233.18367346938774,110.0,339.6681858345557,49,10,39,113,21,956
0.64,0.171875,0.06790123456790123,0.09734513274336283,0.019447287615148412,0.24444444444444444,239.15555555555557,110.0,353.1495091352516,45,11,34,117,19,958
0.65,0.171875,0.06790123456790123,0.09734513274336283,0.019447287615148412,0.24444444444444444,239.15555555555557,110.0,353.1495091352516,45,11,34,117,19,958
0.66,0.171875,0.06790123456790123,0.09734513274336283,0.019447287615148412,0.24444444444444444,230.9777777777778,110.0,351.11482698455654,45,11,34,117,19,958
0.67,0.171875,0.06790123456790123,0.09734513274336283,0.019447287615148412,0.24444444444444444,230.9777777777778,110.0,351.11482698455654,45,11,34,117,19,958
0.68,0.171875,0.06790123456790123,0.09734513274336283,0.019447287615148412,0.24444444444444444,230.9777777777778,110.0,351.11482698455654,45,11,34,117,19,958
0.69,0.1774193548387097,0.06790123456790123,0.09821428571428571,0.01842374616171955,0.25,230.86363636363637,107.5,355.0815265482953,44,11,33,118,18,959
0.7,0.1774193548387097,0.06790123456790123,0.09821428571428571,0.01842374616171955,0.25,230.86363636363637,107.5,355.0815265482953,44,11,33,118,18,959
0.71,0.18032786885245902,0.06790123456790123,0.09865470852017938,0.017400204708290685,0.25,230.86363636363637,107.5,355.0815265482953,44,11,33,118,17,960
0.72,0.18333333333333332,0.06790123456790123,0.0990990990990991,0.017400204708290685,0.2558139534883721,227.74418604651163,105.0,358.59013936190894,43,11,32,119,17,960
0.73,0.1864406779661017,0.06790123456790123,0.09954751131221717,0.016376663254861822,0.2558139534883721,227.74418604651163,105.0,358.59013936190894,43,11,32,119,16,961
0.74,0.1864406779661017,0.06790123456790123,0.09954751131221717,0.016376663254861822,0.2558139534883721,227.74418604651163,105.0,358.59013936190894,43,11,32,119,16,961
0.75,0.1864406779661017,0.06790123456790123,0.09954751131221717,0.016376663254861822,0.2558139534883721,227.74418604651163,105.0,358.59013936190894,43,11,32,119,16,961
0.76,0.2,0.06790123456790123,0.10138248847926266,0.012282497441146366,0.2558139534883721,227.74418604651163,105.0,358.59013936190894,43,11,32,119,12,965
0.77,0.2,0.06790123456790123,0.10138248847926266,0.012282497441146366,0.2558139534883721,227.74418604651163,105.0,358.59013936190894,43,11,32,119,12,965
0.78,0.1836734693877551,0.05555555555555555,0.08530805687203791,0.012282497441146366,0.24324324324324326,246.7027027027027,110.0,379.39438688982506,37,9,28,125,12,965
0.79,0.1836734693877551,0.05555555555555555,0.08530805687203791,0.012282497441146366,0.24324324324324326,246.7027027027027,110.0,379.39438688982506,37,9,28,125,12,965
0.8,0.1836734693877551,0.05555555555555555,0.08530805687203791,0.012282497441146366,0.24324324324324326,246.7027027027027,110.0,379.39438688982506,37,9,28,125,12,965
