dataset,model,seed,split,threshold_kind,threshold,precision,recall,f1,far,auroc,tp,fp,fn,tn
TOSHIBA_20MG07ACA14TA,LGBM,58,test,row_opt,0.002,0.037298,0.406874,0.068332,0.008975,0.79583,2569,66309,3745,7322105
TOSHIBA_20MG07ACA14TA,LGBM,58,test,disk_opt,0.058,0.108525,0.15141,0.12643,0.001063,0.79583,956,7853,5358,7380561
TOSHIBA_20MG07ACA14TA,LGBM,59,val,row_opt,0.001,0.072412,0.365425,0.120873,0.00393,0.68103,2266,29027,3935,7356782
TOSHIBA_20MG07ACA14TA,LGBM,59,val,disk_opt,0.131,0.154462,0.192872,0.171543,0.000886,0.68103,1196,6547,5005,7379262
TOSHIBA_20MG07ACA14TA,LGBM,59,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694389,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,59,test,disk_opt,0.131,0.245224,0.197181,0.218594,0.000519,0.694389,1245,3832,5069,7384582
TOSHIBA_20MG07ACA14TA,LGBM,60,val,row_opt,0.001,0.076492,0.365425,0.126504,0.003704,0.681137,2266,27358,3935,7358451
TOSHIBA_20MG07ACA14TA,LGBM,60,val,disk_opt,0.124,0.186793,0.210289,0.197846,0.000769,0.681137,1304,5677,4897,7380132
TOSHIBA_20MG07ACA14TA,LGBM,60,test,row_opt,0.001,0.084446,0.391828,0.138946,0.00363,0.694328,2474,26823,3840,7361591
TOSHIBA_20MG07ACA14TA,LGBM,60,test,disk_opt,0.124,0.221219,0.186253,0.202236,0.00056,0.694328,1176,4140,5138,7384274
TOSHIBA_20MG07ACA14TA,LGBM,61,val,row_opt,0.002,0.053346,0.379132,0.093531,0.005649,0.753973,2351,41720,3850,7344089
TOSHIBA_20MG07ACA14TA,LGBM,61,val,disk_opt,0.37,0.128954,0.146589,0.137208,0.000831,0.753973,909,6140,5292,7379669
TOSHIBA_20MG07ACA14TA,LGBM,61,test,row_opt,0.002,0.054516,0.403864,0.096065,0.005986,0.820208,2550,44225,3764,7344189
TOSHIBA_20MG07ACA14TA,LGBM,61,test,disk_opt,0.37,0.128043,0.118309,0.122983,0.000689,0.820208,747,5087,5567,7383327
TOSHIBA_20MG07ACA14TA,LGBM,62,val,row_opt,0.001,0.059782,0.410095,0.104352,0.005415,0.702535,2543,39995,3658,7345814
TOSHIBA_20MG07ACA14TA,LGBM,62,val,disk_opt,0.128,0.156879,0.211095,0.179993,0.000953,0.702535,1309,7035,4892,7378774
TOSHIBA_20MG07ACA14TA,LGBM,62,test,row_opt,0.001,0.059278,0.441558,0.104523,0.005988,0.717528,2788,44245,3526,7344169
TOSHIBA_20MG07ACA14TA,LGBM,62,test,disk_opt,0.128,0.229646,0.176908,0.199857,0.000507,0.717528,1117,3747,5197,7384667
HGST_20HUH721212ALN604,LSTM,63,val,row_opt,0.029,0.086819,0.516021,0.148631,0.009735,0.924993,2464,25917,2311,2636322
HGST_20HUH721212ALN604,LSTM,63,val,disk_opt,0.157,0.238983,0.169215,0.198136,0.000966,0.924993,808,2573,3967,2659666
HGST_20HUH721212ALN604,LSTM,63,test,row_opt,0.029,0.067018,0.460809,0.117018,0.011458,0.903301,2187,30446,2559,2626679
HGST_20HUH721212ALN604,LSTM,63,test,disk_opt,0.157,0.143653,0.130426,0.13672,0.001389,0.903301,619,3690,4127,2653435
HGST_20HUH721212ALN604,LSTM,64,val,row_opt,0.029,0.084966,0.506806,0.145533,0.00979,0.922764,2420,26062,2355,2636177
HGST_20HUH721212ALN604,LSTM,64,val,disk_opt,0.161,0.221895,0.126073,0.160791,0.000793,0.922764,602,2111,4173,2660128
HGST_20HUH721212ALN604,LSTM,64,test,row_opt,0.029,0.066553,0.451749,0.116014,0.011317,0.907112,2144,30071,2602,2627054
HGST_20HUH721212ALN604,LSTM,64,test,disk_opt,0.161,0.167781,0.121576,0.14099,0.001077,0.907112,577,2862,4169,2654263
HGST_20HUH721212ALN604,LSTM,65,val,row_opt,0.039,0.083098,0.492356,0.142196,0.009744,0.920239,2351,25941,2424,2636298
HGST_20HUH721212ALN604,LSTM,65,val,disk_opt,0.092,0.171508,0.258429,0.206182,0.002239,0.920239,1234,5961,3541,2656278
HGST_20HUH721212ALN604,LSTM,65,test,row_opt,0.039,0.074061,0.485251,0.128508,0.010836,0.922644,2303,28793,2443,2628332
HGST_20HUH721212ALN604,LSTM,65,test,disk_opt,0.092,0.144156,0.23051,0.177381,0.002444,0.922644,1094,6495,3652,2650630
HGST_20HUH721212ALN604,LSTM,66,val,row_opt,0.035,0.07973,0.474555,0.136522,0.009824,0.918052,2266,26155,2509,2636084
HGST_20HUH721212ALN604,LSTM,66,val,disk_opt,0.084,0.150176,0.250471,0.18777,0.002542,0.918052,1196,6768,3579,2655471
HGST_20HUH721212ALN604,LSTM,66,test,row_opt,0.035,0.063716,0.436789,0.111209,0.011464,0.919151,2073,30462,2673,2626663
HGST_20HUH721212ALN604,LSTM,66,test,disk_opt,0.084,0.142877,0.216814,0.172246,0.002323,0.919151,1029,6173,3717,2650952
HGST_20HUH721212ALN604,LSTM,67,val,row_opt,0.044,0.080464,0.482513,0.137927,0.00989,0.915557,2304,26330,2471,2635909
HGST_20HUH721212ALN604,LSTM,67,val,disk_opt,0.165,0.189412,0.182827,0.186061,0.001403,0.915557,873,3736,3902,2658503
HGST_20HUH721212ALN604,LSTM,67,test,row_opt,0.044,0.071301,0.436367,0.122573,0.010152,0.901763,2071,26975,2675,2630150
HGST_20HUH721212ALN604,LSTM,67,test,disk_opt,0.165,0.154125,0.161399,0.157678,0.001582,0.901763,766,4204,3980,2652921
HGST_20HUH721212ALN604,LSTM,68,val,row_opt,0.035,0.080527,0.486702,0.138189,0.009968,0.921969,2324,26536,2451,2635703
HGST_20HUH721212ALN604,LSTM,68,val,disk_opt,0.211,0.195158,0.109738,0.140483,0.000812,0.921969,524,2161,4251,2660078
HGST_20HUH721212ALN604,LSTM,68,test,row_opt,0.035,0.068005,0.454699,0.118315,0.01113,0.918174,2158,29575,2588,2627550
HGST_20HUH721212ALN604,LSTM,68,test,disk_opt,0.211,0.154871,0.110198,0.12877,0.001074,0.918174,523,2854,4223,2654271
HGST_20HUH721212ALN604,LSTM,69,val,row_opt,0.035,0.08403,0.507225,0.144175,0.009917,0.92725,2422,26401,2353,2635838
HGST_20HUH721212ALN604,LSTM,69,val,disk_opt,0.153,0.193386,0.160419,0.175366,0.0012,0.92725,766,3195,4009,2659044
HGST_20HUH721212ALN604,LSTM,69,test,row_opt,0.035,0.071533,0.442899,0.123172,0.010268,0.913061,2102,27283,2644,2629842
HGST_20HUH721212ALN604,LSTM,69,test,disk_opt,0.153,0.179969,0.173409,0.176628,0.001411,0.913061,823,3750,3923,2653375
HGST_20HUH721212ALN604,GRU,63,val,row_opt,0.043,0.085021,0.503665,0.145484,0.009722,0.919707,2405,25882,2370,2636357
HGST_20HUH721212ALN604,GRU,63,val,disk_opt,0.291,0.279555,0.084188,0.129406,0.000389,0.919707,402,1036,4373,2661203
HGST_20HUH721212ALN604,GRU,63,test,row_opt,0.043,0.068073,0.441214,0.117949,0.010789,0.916013,2094,28667,2652,2628458
HGST_20HUH721212ALN604,GRU,63,test,disk_opt,0.291,0.244214,0.084492,0.125548,0.000467,0.916013,401,1241,4345,2655884
HGST_20HUH721212ALN604,GRU,64,val,row_opt,0.036,0.084912,0.51267,0.145693,0.00991,0.926464,2448,26382,2327,2635857
HGST_20HUH721212ALN604,GRU,64,val,disk_opt,0.215,0.298592,0.088796,0.136885,0.000374,0.926464,424,996,4351,2661243
HGST_20HUH721212ALN604,GRU,64,test,row_opt,0.036,0.073288,0.474083,0.12695,0.010707,0.915589,2250,28451,2496,2628674
HGST_20HUH721212ALN604,GRU,64,test,disk_opt,0.215,0.202365,0.097345,0.131455,0.000685,0.915589,462,1821,4284,2655304
HGST_20HUH721212ALN604,GRU,65,val,row_opt,0.035,0.08208,0.485654,0.140426,0.009741,0.922665,2319,25934,2456,2636305
HGST_20HUH721212ALN604,GRU,65,val,disk_opt,0.121,0.191914,0.153089,0.170317,0.001156,0.922665,731,3078,4044,2659161
HGST_20HUH721212ALN604,GRU,65,test,row_opt,0.035,0.069611,0.437421,0.120108,0.010442,0.91946,2076,27747,2670,2629378
HGST_20HUH721212ALN604,GRU,65,test,disk_opt,0.121,0.170791,0.133797,0.150047,0.00116,0.91946,635,3083,4111,2654042
HGST_20HUH721212ALN604,GRU,66,val,row_opt,0.035,0.082488,0.485236,0.141005,0.009681,0.930378,2317,25772,2458,2636467
HGST_20HUH721212ALN604,GRU,66,val,disk_opt,0.168,0.21645,0.125654,0.159004,0.000816,0.930378,600,2172,4175,2660067
HGST_20HUH721212ALN604,GRU,66,test,row_opt,0.035,0.069275,0.473451,0.120865,0.011362,0.915205,2247,30189,2499,2626936
HGST_20HUH721212ALN604,GRU,66,test,disk_opt,0.168,0.173338,0.113148,0.13692,0.000964,0.915205,537,2561,4209,2654564
HGST_20HUH721212ALN604,GRU,67,val,row_opt,0.043,0.085368,0.508901,0.146209,0.009779,0.923718,2430,26035,2345,2636204
HGST_20HUH721212ALN604,GRU,67,val,disk_opt,0.212,0.288383,0.103455,0.152281,0.000458,0.923718,494,1219,4281,2661020
HGST_20HUH721212ALN604,GRU,67,test,row_opt,0.043,0.071908,0.469237,0.124706,0.010817,0.921635,2227,28743,2519,2628382
HGST_20HUH721212ALN604,GRU,67,test,disk_opt,0.212,0.199091,0.101559,0.134505,0.00073,0.921635,482,1939,4264,2655186
HGST_20HUH721212ALN604,GRU,68,val,row_opt,0.041,0.086668,0.525236,0.148785,0.009928,0.923151,2508,26430,2267,2635809
HGST_20HUH721212ALN604,GRU,68,val,disk_opt,0.141,0.23591,0.136754,0.173141,0.000794,0.923151,653,2115,4122,2660124
HGST_20HUH721212ALN604,GRU,68,test,row_opt,0.041,0.072105,0.457016,0.124559,0.010505,0.921031,2169,27912,2577,2629213
HGST_20HUH721212ALN604,GRU,68,test,disk_opt,0.141,0.172757,0.131479,0.149318,0.001125,0.921031,624,2988,4122,2654137
HGST_20HUH721212ALN604,GRU,69,val,row_opt,0.029,0.085407,0.508272,0.14624,0.009762,0.92627,2427,25990,2348,2636249
HGST_20HUH721212ALN604,GRU,69,val,disk_opt,0.127,0.223906,0.139267,0.171724,0.000866,0.92627,665,2305,4110,2659934
HGST_20HUH721212ALN604,GRU,69,test,row_opt,0.029,0.071217,0.446481,0.122841,0.0104,0.918263,2119,27635,2627,2629490
HGST_20HUH721212ALN604,GRU,69,test,disk_opt,0.127,0.169042,0.144964,0.15608,0.001273,0.918263,688,3382,4058,2653743
HGST_20HUH721212ALN604,XGB,63,val,row_opt,0.034,0.078434,0.465759,0.134259,0.009815,0.920766,2224,26131,2551,2636108
HGST_20HUH721212ALN604,XGB,63,val,disk_opt,0.449,0.272331,0.026178,0.047765,0.000125,0.920766,125,334,4650,2661905
HGST_20HUH721212ALN604,XGB,63,test,row_opt,0.034,0.083838,0.469869,0.142287,0.009171,0.927333,2230,24369,2516,2632756
HGST_20HUH721212ALN604,XGB,63,test,disk_opt,0.449,0.194861,0.038348,0.064085,0.000283,0.927333,182,752,4564,2656373
HGST_20HUH721212ALN604,XGB,64,val,row_opt,0.027,0.075271,0.445445,0.12878,0.009815,0.917836,2127,26131,2648,2636108
HGST_20HUH721212ALN604,XGB,64,val,disk_opt,0.52,0.208219,0.015916,0.029572,0.000109,0.917836,76,289,4699,2661950
HGST_20HUH721212ALN604,XGB,64,test,row_opt,0.027,0.080204,0.469448,0.137002,0.009616,0.923254,2228,25551,2518,2631574
HGST_20HUH721212ALN604,XGB,64,test,disk_opt,0.52,0.194222,0.025495,0.045074,0.000189,0.923254,121,502,4625,2656623
HGST_20HUH721212ALN604,XGB,65,val,row_opt,0.027,0.079967,0.467225,0.136561,0.009642,0.915412,2231,25668,2544,2636571
HGST_20HUH721212ALN604,XGB,65,val,disk_opt,0.521,0.243952,0.02534,0.045912,0.000141,0.915412,121,375,4654,2661864
HGST_20HUH721212ALN604,XGB,65,test,row_opt,0.027,0.082489,0.478719,0.140729,0.009511,0.925639,2272,25271,2474,2631854
HGST_20HUH721212ALN604,XGB,65,test,disk_opt,0.521,0.165753,0.025495,0.044193,0.000229,0.925639,121,609,4625,2656516
HGST_20HUH721212ALN604,XGB,66,val,row_opt,0.029,0.077628,0.468272,0.133178,0.00998,0.920842,2236,26568,2539,2635671
HGST_20HUH721212ALN604,XGB,66,val,disk_opt,0.399,0.186649,0.028691,0.049737,0.000224,0.920842,137,597,4638,2661642
HGST_20HUH721212ALN604,XGB,66,test,row_opt,0.029,0.080492,0.460598,0.137036,0.009398,0.927134,2186,24972,2560,2632153
HGST_20HUH721212ALN604,XGB,66,test,disk_opt,0.399,0.199595,0.041509,0.068725,0.000297,0.927134,197,790,4549,2656335
HGST_20HUH721212ALN604,XGB,67,val,row_opt,0.026,0.078048,0.451518,0.133091,0.009566,0.923865,2156,25468,2619,2636771
HGST_20HUH721212ALN604,XGB,67,val,disk_opt,0.572,0.257143,0.028272,0.050943,0.000146,0.923865,135,390,4640,2661849
HGST_20HUH721212ALN604,XGB,67,test,row_opt,0.026,0.082373,0.462495,0.13984,0.009202,0.924517,2195,24452,2551,2632673
HGST_20HUH721212ALN604,XGB,67,test,disk_opt,0.572,0.16825,0.026127,0.045231,0.000231,0.924517,124,613,4622,2656512
HGST_20HUH721212ALN604,XGB,68,val,row_opt,0.02,0.079482,0.457801,0.135448,0.00951,0.922798,2186,25317,2589,2636922
HGST_20HUH721212ALN604,XGB,68,val,disk_opt,0.613,0.267442,0.024084,0.044188,0.000118,0.922798,115,315,4660,2661924
HGST_20HUH721212ALN604,XGB,68,test,row_opt,0.02,0.086608,0.484408,0.146943,0.009125,0.924114,2299,24246,2447,2632879
HGST_20HUH721212ALN604,XGB,68,test,disk_opt,0.613,0.161716,0.020649,0.036622,0.000191,0.924114,98,508,4648,2656617
HGST_20HUH721212ALN604,XGB,69,val,row_opt,0.009,0.078892,0.439581,0.133775,0.009205,0.904476,2099,24507,2676,2637732
HGST_20HUH721212ALN604,XGB,69,val,disk_opt,0.461,0.101896,0.009005,0.016548,0.000142,0.904476,43,379,4732,2661860
HGST_20HUH721212ALN604,XGB,69,test,row_opt,0.009,0.073179,0.421618,0.124712,0.009538,0.900933,2001,25343,2745,2631782
HGST_20HUH721212ALN604,XGB,69,test,disk_opt,0.461,0.149485,0.00611,0.011741,6.2e-05,0.900933,29,165,4717,2656960
HGST_20HUH721212ALN604,LGBM,63,val,row_opt,0.02,0.081934,0.495707,0.140625,0.009962,0.911829,2367,26522,2408,2635717
HGST_20HUH721212ALN604,LGBM,63,val,disk_opt,0.466,0.209978,0.059058,0.092187,0.000399,0.911829,282,1061,4493,2661178
HGST_20HUH721212ALN604,LGBM,63,test,row_opt,0.02,0.075232,0.445638,0.128732,0.009784,0.904694,2115,25998,2631,2631127
HGST_20HUH721212ALN604,LGBM,63,test,disk_opt,0.466,0.202869,0.083439,0.118244,0.000586,0.904694,396,1556,4350,2655569
HGST_20HUH721212ALN604,LGBM,64,val,row_opt,0.027,0.07699,0.446073,0.131315,0.009592,0.908896,2130,25536,2645,2636703
HGST_20HUH721212ALN604,LGBM,64,val,disk_opt,0.999,0.264662,0.036859,0.064706,0.000184,0.908896,176,489,4599,2661750
HGST_20HUH721212ALN604,LGBM,64,test,row_opt,0.027,0.070314,0.419722,0.12045,0.009912,0.893475,1992,26338,2754,2630787
HGST_20HUH721212ALN604,LGBM,64,test,disk_opt,0.999,0.196998,0.044248,0.072264,0.000322,0.893475,210,856,4536,2656269
HGST_20HUH721212ALN604,LGBM,65,val,row_opt,0.026,0.075953,0.446492,0.129822,0.009743,0.917806,2132,25938,2643,2636301
HGST_20HUH721212ALN604,LGBM,65,val,disk_opt,0.998,0.174625,0.026806,0.046478,0.000227,0.917806,128,605,4647,2661634
HGST_20HUH721212ALN604,LGBM,65,test,row_opt,0.026,0.074459,0.458491,0.128113,0.010179,0.906818,2176,27048,2570,2630077
HGST_20HUH721212ALN604,LGBM,65,test,disk_opt,0.998,0.20311,0.044037,0.072381,0.000309,0.906818,209,820,4537,2656305
HGST_20HUH721212ALN604,LGBM,66,val,row_opt,0.027,0.080594,0.475393,0.137822,0.009727,0.910127,2270,25896,2505,2636343
HGST_20HUH721212ALN604,LGBM,66,val,disk_opt,0.726,0.199313,0.048586,0.078128,0.00035,0.910127,232,932,4543,2661307
HGST_20HUH721212ALN604,LGBM,66,test,row_opt,0.027,0.07561,0.452802,0.129583,0.009888,0.891887,2149,26273,2597,2630852
HGST_20HUH721212ALN604,LGBM,66,test,disk_opt,0.726,0.110076,0.027391,0.043867,0.000396,0.891887,130,1051,4616,2656074
HGST_20HUH721212ALN604,LGBM,67,val,row_opt,0.014,0.086893,0.507016,0.148359,0.009556,0.894131,2421,25441,2354,2636798
HGST_20HUH721212ALN604,LGBM,67,val,disk_opt,0.787,0.235023,0.053403,0.087031,0.000312,0.894131,255,830,4520,2661409
HGST_20HUH721212ALN604,LGBM,67,test,row_opt,0.014,0.079714,0.450906,0.135477,0.009298,0.892422,2140,24706,2606,2632419
HGST_20HUH721212ALN604,LGBM,67,test,disk_opt,0.787,0.224611,0.063843,0.099426,0.000394,0.892422,303,1046,4443,2656079
HGST_20HUH721212ALN604,LGBM,68,val,row_opt,0.017,0.082129,0.462827,0.139503,0.009278,0.885023,2210,24699,2565,2637540
HGST_20HUH721212ALN604,LGBM,68,val,disk_opt,0.59,0.153125,0.041047,0.06474,0.000407,0.885023,196,1084,4579,2661155
HGST_20HUH721212ALN604,LGBM,68,test,row_opt,0.017,0.076534,0.417826,0.129371,0.009005,0.88092,1983,23927,2763,2633198
HGST_20HUH721212ALN604,LGBM,68,test,disk_opt,0.59,0.1346,0.03582,0.056582,0.000411,0.88092,170,1093,4576,2656032
HGST_20HUH721212ALN604,LGBM,69,val,row_opt,0.03,0.076988,0.43623,0.130879,0.00938,0.909691,2083,24973,2692,2637266
HGST_20HUH721212ALN604,LGBM,69,val,disk_opt,0.938,0.381944,0.046073,0.082228,0.000134,0.909691,220,356,4555,2661883
HGST_20HUH721212ALN604,LGBM,69,test,row_opt,0.03,0.074145,0.424357,0.126234,0.009465,0.903408,2014,25149,2732,2631976
HGST_20HUH721212ALN604,LGBM,69,test,disk_opt,0.938,0.151039,0.06279,0.088704,0.00063,0.903408,298,1675,4448,2655450
ST12000NM0007,LSTM,63,val,row_opt,0.019,0.07833,0.459326,0.133837,0.009988,0.858242,3066,36076,3609,3575971
ST12000NM0007,LSTM,63,val,disk_opt,0.297,0.341808,0.108764,0.165019,0.000387,0.858242,726,1398,5949,3610649
ST12000NM0007,LSTM,63,test,row_opt,0.019,0.060887,0.382848,0.105064,0.011099,0.772691,2616,40349,4217,3594907
ST12000NM0007,LSTM,63,test,disk_opt,0.297,0.1265,0.080199,0.098164,0.001041,0.772691,548,3784,6285,3631472
ST12000NM0007,LSTM,64,val,row_opt,0.016,0.081255,0.472959,0.138684,0.009882,0.855045,3157,35696,3518,3576351
ST12000NM0007,LSTM,64,val,disk_opt,0.317,0.307963,0.078801,0.125492,0.000327,0.855045,526,1182,6149,3610865
ST12000NM0007,LSTM,64,test,row_opt,0.016,0.06706,0.390751,0.114474,0.010218,0.78409,2670,37145,4163,3598111
ST12000NM0007,LSTM,64,test,disk_opt,0.317,0.147112,0.059271,0.084498,0.000646,0.78409,405,2348,6428,3632908
ST12000NM0007,LSTM,65,val,row_opt,0.016,0.081672,0.480449,0.139611,0.009983,0.859981,3207,36060,3468,3575987
ST12000NM0007,LSTM,65,val,disk_opt,0.315,0.269389,0.097828,0.143532,0.00049,0.859981,653,1771,6022,3610276
ST12000NM0007,LSTM,65,test,row_opt,0.016,0.063308,0.388556,0.108876,0.010806,0.787271,2655,39283,4178,3595973
ST12000NM0007,LSTM,65,test,disk_opt,0.315,0.111482,0.068491,0.084852,0.001026,0.787271,468,3730,6365,3631526
ST12000NM0007,LSTM,66,val,row_opt,0.015,0.080345,0.453783,0.136518,0.009599,0.855182,3029,34671,3646,3577376
ST12000NM0007,LSTM,66,val,disk_opt,0.34,0.323153,0.098277,0.150718,0.00038,0.855182,656,1374,6019,3610673
ST12000NM0007,LSTM,66,test,row_opt,0.015,0.060153,0.366603,0.103348,0.010767,0.779016,2505,39139,4328,3596117
ST12000NM0007,LSTM,66,test,disk_opt,0.34,0.147531,0.072589,0.097303,0.000788,0.779016,496,2866,6337,3632390
ST12000NM0007,LSTM,67,val,row_opt,0.017,0.08219,0.470112,0.139918,0.009701,0.858822,3138,35042,3537,3577005
ST12000NM0007,LSTM,67,val,disk_opt,0.318,0.323413,0.097678,0.15004,0.000378,0.858822,652,1364,6023,3610683
ST12000NM0007,LSTM,67,test,row_opt,0.017,0.067651,0.387531,0.115193,0.010039,0.792202,2648,36494,4185,3598762
ST12000NM0007,LSTM,67,test,disk_opt,0.318,0.142356,0.059418,0.083841,0.000673,0.792202,406,2446,6427,3632810
ST12000NM0007,LSTM,68,val,row_opt,0.016,0.075835,0.44015,0.129379,0.009912,0.858315,2938,35804,3737,3576243
ST12000NM0007,LSTM,68,val,disk_opt,0.259,0.25019,0.098727,0.141583,0.000547,0.858315,659,1975,6016,3610072
ST12000NM0007,LSTM,68,test,row_opt,0.016,0.067265,0.37275,0.113965,0.009715,0.780761,2547,35318,4286,3599938
ST12000NM0007,LSTM,68,test,disk_opt,0.259,0.128594,0.083126,0.100978,0.001059,0.780761,568,3849,6265,3631407
ST12000NM0007,LSTM,69,val,row_opt,0.019,0.081115,0.47161,0.138422,0.009873,0.862278,3148,35661,3527,3576386
ST12000NM0007,LSTM,69,val,disk_opt,0.301,0.293275,0.101273,0.150557,0.000451,0.862278,676,1629,5999,3610418
ST12000NM0007,LSTM,69,test,row_opt,0.019,0.071354,0.381092,0.120202,0.009323,0.790662,2604,33890,4229,3601366
ST12000NM0007,LSTM,69,test,disk_opt,0.301,0.16347,0.086053,0.112752,0.000828,0.790662,588,3009,6245,3632247
ST12000NM0007,GRU,63,val,row_opt,0.017,0.084722,0.489888,0.14446,0.00978,0.86273,3270,35327,3405,3576720
ST12000NM0007,GRU,63,val,disk_opt,0.298,0.412562,0.050187,0.089488,0.000132,0.86273,335,477,6340,3611570
ST12000NM0007,GRU,63,test,row_opt,0.017,0.066737,0.386214,0.113809,0.010152,0.782424,2639,36904,4194,3598352
ST12000NM0007,GRU,63,test,disk_opt,0.298,0.326115,0.037465,0.067209,0.000146,0.782424,256,529,6577,3634727
ST12000NM0007,GRU,64,val,row_opt,0.011,0.083185,0.490337,0.142239,0.009987,0.855064,3273,36073,3402,3575974
ST12000NM0007,GRU,64,val,disk_opt,0.304,0.345149,0.055431,0.095521,0.000194,0.855064,370,702,6305,3611345
ST12000NM0007,GRU,64,test,row_opt,0.011,0.063099,0.394117,0.108782,0.011,0.780836,2693,39986,4140,3595270
ST12000NM0007,GRU,64,test,disk_opt,0.304,0.313622,0.043466,0.07635,0.000179,0.780836,297,650,6536,3634606
ST12000NM0007,GRU,65,val,row_opt,0.019,0.084175,0.485693,0.143483,0.009765,0.861073,3242,35273,3433,3576774
ST12000NM0007,GRU,65,val,disk_opt,0.337,0.355104,0.096929,0.152289,0.000325,0.861073,647,1175,6028,3610872
ST12000NM0007,GRU,65,test,row_opt,0.019,0.071869,0.397629,0.121735,0.009652,0.790523,2717,35088,4116,3600168
ST12000NM0007,GRU,65,test,disk_opt,0.337,0.313442,0.073028,0.118457,0.000301,0.790523,499,1093,6334,3634163
ST12000NM0007,GRU,66,val,row_opt,0.02,0.081472,0.47206,0.138961,0.009835,0.854419,3151,35525,3524,3576522
ST12000NM0007,GRU,66,val,disk_opt,0.318,0.440042,0.063221,0.110558,0.000149,0.854419,422,537,6253,3611510
ST12000NM0007,GRU,66,test,row_opt,0.02,0.073454,0.389434,0.123595,0.009233,0.786449,2661,33566,4172,3601690
ST12000NM0007,GRU,66,test,disk_opt,0.318,0.281273,0.05693,0.094693,0.000273,0.786449,389,994,6444,3634262
ST12000NM0007,GRU,67,val,row_opt,0.019,0.081959,0.473408,0.139727,0.009799,0.861376,3160,35396,3515,3576651
ST12000NM0007,GRU,67,val,disk_opt,0.315,0.401294,0.074307,0.125395,0.000205,0.861376,496,740,6179,3611307
ST12000NM0007,GRU,67,test,row_opt,0.019,0.070907,0.389287,0.119963,0.009588,0.790451,2660,34854,4173,3600402
ST12000NM0007,GRU,67,test,disk_opt,0.315,0.228205,0.0521,0.084833,0.000331,0.790451,356,1204,6477,3634052
ST12000NM0007,GRU,68,val,row_opt,0.017,0.086481,0.49633,0.147297,0.009689,0.857461,3313,34996,3362,3577051
ST12000NM0007,GRU,68,val,disk_opt,0.269,0.334151,0.102022,0.156318,0.000376,0.857461,681,1357,5994,3610690
ST12000NM0007,GRU,68,test,row_opt,0.017,0.071777,0.382994,0.120897,0.00931,0.777297,2617,33843,4216,3601413
ST12000NM0007,GRU,68,test,disk_opt,0.269,0.247788,0.07376,0.11368,0.000421,0.777297,504,1530,6329,3633726
ST12000NM0007,GRU,69,val,row_opt,0.017,0.079945,0.468914,0.136601,0.009973,0.858494,3130,36022,3545,3576025
ST12000NM0007,GRU,69,val,disk_opt,0.33,0.42476,0.059625,0.104572,0.000149,0.858494,398,539,6277,3611508
ST12000NM0007,GRU,69,test,row_opt,0.017,0.065701,0.383141,0.112168,0.010241,0.778244,2618,37229,4215,3598027
ST12000NM0007,GRU,69,test,disk_opt,0.33,0.365207,0.046393,0.082327,0.000152,0.778244,317,551,6516,3634705
ST12000NM0007,XGB,63,val,row_opt,0.015,0.082363,0.475955,0.140426,0.009799,0.873235,3177,35396,3498,3576651
ST12000NM0007,XGB,63,val,disk_opt,0.095,0.169625,0.190412,0.179418,0.001723,0.873235,1271,6222,5404,3605825
ST12000NM0007,XGB,63,test,row_opt,0.015,0.063767,0.393239,0.109738,0.010852,0.800488,2687,39451,4146,3595805
ST12000NM0007,XGB,63,test,disk_opt,0.095,0.107278,0.128348,0.116871,0.002008,0.800488,877,7298,5956,3627958
ST12000NM0007,XGB,64,val,row_opt,0.017,0.082315,0.483296,0.140671,0.009957,0.866306,3226,35965,3449,3576082
ST12000NM0007,XGB,64,val,disk_opt,0.13,0.181378,0.185318,0.183327,0.001546,0.866306,1237,5583,5438,3606464
ST12000NM0007,XGB,64,test,row_opt,0.017,0.060961,0.381824,0.105136,0.011055,0.802987,2609,40189,4224,3595067
ST12000NM0007,XGB,64,test,disk_opt,0.13,0.112306,0.134494,0.122403,0.001998,0.802987,919,7264,5914,3627992
ST12000NM0007,XGB,65,val,row_opt,0.016,0.080381,0.460225,0.136859,0.00973,0.873726,3072,35146,3603,3576901
ST12000NM0007,XGB,65,val,disk_opt,0.119,0.168396,0.179925,0.17397,0.001642,0.873726,1201,5931,5474,3606116
ST12000NM0007,XGB,65,test,row_opt,0.016,0.067684,0.373921,0.11462,0.009681,0.789725,2555,35194,4278,3600062
ST12000NM0007,XGB,65,test,disk_opt,0.119,0.120252,0.111664,0.115799,0.001536,0.789725,763,5582,6070,3629674
ST12000NM0007,XGB,66,val,row_opt,0.017,0.085913,0.489438,0.146168,0.009623,0.868648,3267,34760,3408,3577287
ST12000NM0007,XGB,66,val,disk_opt,0.1,0.173051,0.193558,0.182731,0.001709,0.868648,1292,6174,5383,3605873
ST12000NM0007,XGB,66,test,row_opt,0.017,0.066722,0.408752,0.114719,0.010747,0.802655,2793,39067,4040,3596189
ST12000NM0007,XGB,66,test,disk_opt,0.1,0.117465,0.161423,0.13598,0.00228,0.802655,1103,8287,5730,3626969
ST12000NM0007,XGB,67,val,row_opt,0.018,0.083307,0.482547,0.142085,0.009812,0.865382,3221,35443,3454,3576604
