experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc,arm
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9572207224369048,17,9741,0,17,10,9731,0.0,0.0,0.0010265886459295,0.9572878735725888,0.0525155107309685,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9455796837806696,17,9741,4,13,49,9692,0.2352941176470588,0.0754716981132075,0.0050302843650549,0.9572878735725888,0.0525155107309685,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9075595021247864,17,9741,7,10,98,9643,0.4117647058823529,0.0666666666666666,0.0100605687301098,0.9572878735725888,0.0525155107309685,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7913373708724976,17,9741,12,5,488,9253,0.7058823529411765,0.024,0.0500975259213633,0.9572878735725888,0.0525155107309685,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9566838443875312,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.9752490156901924,0.0605682807114243,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9428134769201284,14,9724,5,9,49,9675,0.3571428571428571,0.0925925925925925,0.0050390785684903,0.9752490156901924,0.0605682807114243,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9045638149976736,14,9724,7,7,98,9626,0.5,0.0666666666666666,0.0100781571369806,0.9752490156901924,0.0605682807114243,cost
imb_cost,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7874834835529329,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.9752490156901924,0.0605682807114243,cost
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.7701459965397598,16,9782,2,14,11,9771,0.125,0.1538461538461538,0.0011245144142302,0.9697690911878962,0.0911339430953308,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.7621652362254718,16,9782,6,10,49,9733,0.375,0.109090909090909,0.00500920057248,0.9697690911878962,0.0911339430953308,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.75015271967817,16,9782,7,9,98,9684,0.4375,0.0666666666666666,0.0100184011449601,0.9697690911878962,0.0911339430953308,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.6793990292713914,16,9782,14,2,495,9287,0.875,0.0275049115913556,0.0506031486403598,0.9697690911878962,0.0911339430953308,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.7701459965397598,17,9741,1,16,12,9729,0.0588235294117647,0.0769230769230769,0.0012319063751154,0.9325591647191676,0.0572681868520858,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.7616741782784253,17,9741,5,12,49,9692,0.2941176470588235,0.0925925925925925,0.0050302843650549,0.9325591647191676,0.0572681868520858,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.746545658846767,17,9741,6,11,98,9643,0.3529411764705882,0.0576923076923076,0.0100605687301098,0.9325591647191676,0.0572681868520858,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.6810949324678314,17,9741,12,5,488,9253,0.7058823529411765,0.024,0.0500975259213633,0.9325591647191676,0.0572681868520858,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.7719237765853808,14,9724,0,14,10,9714,0.0,0.0,0.0010283833813245,0.9706212904742316,0.0805454072466358,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.7639184813203994,14,9724,6,8,49,9675,0.4285714285714285,0.109090909090909,0.0050390785684903,0.9706212904742316,0.0805454072466358,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.7516150467166383,14,9724,7,7,98,9626,0.5,0.0666666666666666,0.0100781571369806,0.9706212904742316,0.0805454072466358,easy_ensemble
imb_easy_ensemble,HGST_20HUH721212ALN604,xgboost_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.6829565284639163,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.9706212904742316,0.0805454072466358,easy_ensemble
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.2804456139802913,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.9542399304845636,0.122679572141406,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.1065430748835186,16,9782,8,8,49,9733,0.5,0.1403508771929824,0.00500920057248,0.9542399304845636,0.122679572141406,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.0649618252366783,16,9782,9,7,98,9684,0.5625,0.0841121495327102,0.0100184011449601,0.9542399304845636,0.122679572141406,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0054838054114952,16,9782,12,4,490,9292,0.75,0.0239043824701195,0.0500920057248006,0.9542399304845636,0.122679572141406,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.1719980764389052,17,9741,4,13,10,9731,0.2352941176470588,0.2857142857142857,0.0010265886459295,0.9583869272994076,0.1623165799079682,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.0952062718570209,17,9741,9,8,49,9692,0.5294117647058824,0.1551724137931034,0.0050302843650549,0.9583869272994076,0.1623165799079682,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.0530163995921612,17,9741,10,7,98,9643,0.5882352941176471,0.0925925925925925,0.0100605687301098,0.9583869272994076,0.1623165799079682,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0046053119003772,17,9741,15,2,488,9253,0.8823529411764706,0.0298210735586481,0.0500975259213633,0.9583869272994076,0.1623165799079682,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.2487553783506155,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.9716680378445084,0.0676419781432055,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.099029296860099,14,9724,4,10,49,9675,0.2857142857142857,0.0754716981132075,0.0050390785684903,0.9716680378445084,0.0676419781432055,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.0607321178168061,14,9724,6,8,98,9626,0.4285714285714285,0.0576923076923076,0.0100781571369806,0.9716680378445084,0.0676419781432055,match_val
imb_match_val,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0043107477948069,14,9724,10,4,487,9237,0.7142857142857143,0.0201207243460764,0.0500822706705059,0.9716680378445084,0.0676419781432055,match_val
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.1963142310529857,16,9782,3,13,10,9772,0.1875,0.2307692307692307,0.0010222858311183,0.9564058985892456,0.1709395666795762,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.0877233816310752,16,9782,10,6,49,9733,0.625,0.1694915254237288,0.00500920057248,0.9564058985892456,0.1709395666795762,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.0677529022097591,16,9782,10,6,98,9684,0.625,0.0925925925925925,0.0100184011449601,0.9564058985892456,0.1709395666795762,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0044336476596072,16,9782,13,3,490,9292,0.8125,0.025844930417495,0.0500920057248006,0.9564058985892456,0.1709395666795762,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.1416319900751118,17,9741,2,15,10,9731,0.1176470588235294,0.1666666666666666,0.0010265886459295,0.9440992288507642,0.143135869136429,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.094574378430843,17,9741,10,7,49,9692,0.5882352941176471,0.1694915254237288,0.0050302843650549,0.9440992288507642,0.143135869136429,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.0687924385070801,17,9741,11,6,98,9643,0.6470588235294118,0.1009174311926605,0.0100605687301098,0.9440992288507642,0.143135869136429,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0044661764986813,17,9741,14,3,488,9253,0.8235294117647058,0.0278884462151394,0.0500975259213633,0.9440992288507642,0.143135869136429,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.1681720200031998,14,9724,0,14,10,9714,0.0,0.0,0.0010283833813245,0.9791568725392256,0.06953466084665,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.1046437026560312,14,9724,4,10,49,9675,0.2857142857142857,0.0754716981132075,0.0050390785684903,0.9791568725392256,0.06953466084665,none
