experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc,arm
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.995740659236908,17,9741,6,11,10,9731,0.3529411764705882,0.375,0.0010265886459295,0.892449742447025,0.1978080931551668,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9910226285457612,17,9741,8,9,49,9692,0.4705882352941176,0.1403508771929824,0.0050302843650549,0.892449742447025,0.1978080931551668,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9858416676521302,17,9741,9,8,98,9643,0.5294117647058824,0.0841121495327102,0.0100605687301098,0.892449742447025,0.1978080931551668,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.9242203831672668,17,9741,10,7,488,9253,0.5882352941176471,0.0200803212851405,0.0500975259213633,0.892449742447025,0.1978080931551668,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9967563068270684,14,9724,2,12,10,9714,0.1428571428571428,0.1666666666666666,0.0010283833813245,0.962779867191632,0.0708216160754377,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.992897609770298,14,9724,3,11,49,9675,0.2142857142857142,0.0576923076923076,0.0050390785684903,0.962779867191632,0.0708216160754377,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9877393049001694,14,9724,5,9,98,9626,0.3571428571428571,0.0485436893203883,0.0100781571369806,0.962779867191632,0.0708216160754377,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.9264323472976684,14,9724,10,4,487,9237,0.7142857142857143,0.0201207243460764,0.0500822706705059,0.962779867191632,0.0708216160754377,smote_tomek
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.908721720039844,16,9782,4,12,10,9772,0.25,0.2857142857142857,0.0010222858311183,0.9357493355142098,0.2802743250786245,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.6905145671963647,16,9782,11,5,49,9733,0.6875,0.1833333333333333,0.00500920057248,0.9357493355142098,0.2802743250786245,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.5937171763181687,16,9782,11,5,98,9684,0.6875,0.1009174311926605,0.0100184011449601,0.9357493355142098,0.2802743250786245,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.1180454149842257,16,9782,13,3,490,9292,0.8125,0.025844930417495,0.0500920057248006,0.9357493355142098,0.2802743250786245,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.911973873376849,17,9741,4,13,10,9731,0.2352941176470588,0.2857142857142857,0.0010265886459295,0.9001431185347559,0.179298597321077,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.6961446166038511,17,9741,7,10,49,9692,0.4117647058823529,0.125,0.0050302843650549,0.9001431185347559,0.179298597321077,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.6106219172477731,17,9741,9,8,98,9643,0.5294117647058824,0.0841121495327102,0.0100605687301098,0.9001431185347559,0.179298597321077,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.1119812205433845,17,9741,14,3,488,9253,0.8235294117647058,0.0278884462151394,0.0500975259213633,0.9001431185347559,0.179298597321077,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.961337171137333,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.970375213022272,0.0739031051840223,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.725640607774258,14,9724,6,8,49,9675,0.4285714285714285,0.109090909090909,0.0050390785684903,0.970375213022272,0.0739031051840223,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.6432474267482762,14,9724,7,7,98,9626,0.5,0.0666666666666666,0.0100781571369806,0.970375213022272,0.0739031051840223,stride_30
imb_stride_30,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.1182673797011375,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.970375213022272,0.0739031051840223,stride_30
