arm,arm_desc,experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9869849270582198,17,9741,8,9,80,9661,0.4705882352941176,0.0909090909090909,0.0082127091674366,0.907353394083226,0.1431538138682661
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9834487664699556,17,9741,8,9,119,9622,0.4705882352941176,0.0629921259842519,0.0122164048865619,0.907353394083226,0.1431538138682661
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8743012249469757,17,9741,11,6,486,9255,0.6470588235294118,0.0221327967806841,0.0498922081921773,0.907353394083226,0.1431538138682661
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9918827177286144,14,9724,1,13,26,9698,0.0714285714285714,0.037037037037037,0.0026737967914438,0.962640300875595,0.1094793729531704
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9869849270582198,14,9724,4,10,99,9625,0.2857142857142857,0.0388349514563106,0.0101809954751131,0.962640300875595,0.1094793729531704
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9834487664699556,14,9724,7,7,146,9578,0.5,0.0457516339869281,0.0150143973673385,0.962640300875595,0.1094793729531704
ros,RUS 1:50 + 무작위 오버샘플링 1:1,imb_ros,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8743012249469757,14,9724,10,4,515,9209,0.7142857142857143,0.019047619047619,0.0529617441382147,0.962640300875595,0.1094793729531704
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9962349001169204,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.92203153751789,0.0966482152274877
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9904240244626996,16,9782,6,10,59,9723,0.375,0.0923076923076923,0.0060314864035984,0.92203153751789,0.0966482152274877
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.985978103876114,16,9782,9,7,112,9670,0.5625,0.0743801652892562,0.0114496013085258,0.92203153751789,0.0966482152274877
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8521852195262901,16,9782,11,5,493,9289,0.6875,0.0218253968253968,0.0503986914741361,0.92203153751789,0.0966482152274877
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9962349001169204,17,9741,6,11,13,9728,0.3529411764705882,0.3157894736842105,0.0013345652397084,0.931562769856942,0.1634724063205611
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9904240244626996,17,9741,8,9,60,9681,0.4705882352941176,0.1176470588235294,0.0061595318755774,0.931562769856942,0.1634724063205611
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.985978103876114,17,9741,10,7,110,9631,0.5882352941176471,0.0833333333333333,0.0112924751052253,0.931562769856942,0.1634724063205611
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8521852195262901,17,9741,11,6,478,9263,0.6470588235294118,0.0224948875255623,0.0490709372754337,0.931562769856942,0.1634724063205611
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9962349001169204,14,9724,1,13,21,9703,0.0714285714285714,0.0454545454545454,0.0021596051007815,0.9471631309866604,0.1033127888816641
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9904240244626996,14,9724,3,11,70,9654,0.2142857142857142,0.0410958904109589,0.0071986836692719,0.9471631309866604,0.1033127888816641
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.985978103876114,14,9724,6,8,131,9593,0.4285714285714285,0.0437956204379562,0.0134718222953517,0.9471631309866604,0.1033127888816641
smote,RUS 1:50 + SMOTE 1:1,imb_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8521852195262901,14,9724,10,4,497,9227,0.7142857142857143,0.019723865877712,0.0511106540518305,0.9471631309866604,0.1033127888816641
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9980335298776624,16,9782,2,14,16,9766,0.125,0.1111111111111111,0.0016356573297894,0.9270471273768146,0.1345286144678006
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9887996733188624,16,9782,9,7,55,9727,0.5625,0.140625,0.005622572071151,0.9270471273768146,0.1345286144678006
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9716324305534364,16,9782,11,5,116,9666,0.6875,0.0866141732283464,0.0118585156409732,0.9270471273768146,0.1345286144678006
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9178515851497648,16,9782,12,4,495,9287,0.75,0.0236686390532544,0.0506031486403598,0.9270471273768146,0.1345286144678006
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9980335298776624,17,9741,4,13,19,9722,0.2352941176470588,0.1739130434782608,0.0019505184272661,0.925614594467291,0.0982869923510741
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9887996733188624,17,9741,7,10,58,9683,0.4117647058823529,0.1076923076923077,0.0059542141463915,0.925614594467291,0.0982869923510741
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9716324305534364,17,9741,10,7,112,9629,0.5882352941176471,0.081967213114754,0.0114977928344112,0.925614594467291,0.0982869923510741
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9178515851497648,17,9741,11,6,451,9290,0.6470588235294118,0.0238095238095238,0.0462991479314238,0.925614594467291,0.0982869923510741
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9980335298776624,14,9724,3,11,27,9697,0.2142857142857142,0.1,0.0027766351295763,0.9676279602750192,0.0760983208760899
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9887996733188624,14,9724,6,8,70,9654,0.4285714285714285,0.0789473684210526,0.0071986836692719,0.9676279602750192,0.0760983208760899
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9716324305534364,14,9724,7,7,133,9591,0.5,0.05,0.0136774989716166,0.9676279602750192,0.0760983208760899
borderline_smote,RUS 1:50 + Borderline-SMOTE 1:1,imb_borderline_smote,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9178515851497648,14,9724,10,4,442,9282,0.7142857142857143,0.0221238938053097,0.0454545454545454,0.9676279602750192,0.0760983208760899
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9899208503961558,16,9782,4,12,11,9771,0.25,0.2666666666666666,0.0011245144142302,0.956437845021468,0.2684546740462048
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9755921065807344,16,9782,9,7,60,9722,0.5625,0.1304347826086956,0.0061337149867102,0.956437845021468,0.2684546740462048
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9689644885063172,16,9782,11,5,113,9669,0.6875,0.0887096774193548,0.0115518298916377,0.956437845021468,0.2684546740462048
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8878585696220395,16,9782,13,3,467,9315,0.8125,0.0270833333333333,0.0477407483132283,0.956437845021468,0.2684546740462048
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9899208503961558,17,9741,3,14,12,9729,0.1764705882352941,0.2,0.0012319063751154,0.9438335235541708,0.1955699572555405
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9755921065807344,17,9741,6,11,55,9686,0.3529411764705882,0.0983606557377049,0.0056462375526126,0.9438335235541708,0.1955699572555405
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9689644885063172,17,9741,7,10,114,9627,0.4117647058823529,0.0578512396694214,0.0117031105635971,0.9438335235541708,0.1955699572555405
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8878585696220395,17,9741,11,6,489,9252,0.6470588235294118,0.022,0.0502001847859562,0.9438335235541708,0.1955699572555405
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9899208503961558,14,9724,3,11,16,9708,0.2142857142857142,0.1578947368421052,0.0016454134101192,0.9685902332961156,0.1510507787708909
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9755921065807344,14,9724,5,9,76,9648,0.3571428571428571,0.0617283950617283,0.0078157136980666,0.9685902332961156,0.1510507787708909
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9689644885063172,14,9724,6,8,141,9583,0.4285714285714285,0.0408163265306122,0.0145002056766762,0.9685902332961156,0.1510507787708909
adasyn,RUS 1:50 + ADASYN 1:1,imb_adasyn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8878585696220395,14,9724,11,3,499,9225,0.7857142857142857,0.0215686274509803,0.0513163307280954,0.9685902332961156,0.1510507787708909
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.99529985666275,16,9782,2,14,15,9767,0.125,0.1176470588235294,0.0015334287466775,0.9281524739317112,0.1544985271378251
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9886824268102644,16,9782,9,7,56,9726,0.5625,0.1384615384615384,0.0057248006542629,0.9281524739317112,0.1544985271378251
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9801967585086824,16,9782,9,7,120,9662,0.5625,0.0697674418604651,0.0122674299734205,0.9281524739317112,0.1544985271378251
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9199420869350432,16,9782,12,4,520,9262,0.75,0.0225563909774436,0.0531588632181558,0.9281524739317112,0.1544985271378251
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.99529985666275,17,9741,6,11,13,9728,0.3529411764705882,0.3157894736842105,0.0013345652397084,0.892449742447025,0.1978080931551668
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9886824268102644,17,9741,9,8,70,9671,0.5294117647058824,0.1139240506329113,0.007186120521507,0.892449742447025,0.1978080931551668
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9801967585086824,17,9741,10,7,128,9613,0.5882352941176471,0.072463768115942,0.0131403346678985,0.892449742447025,0.1978080931551668
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9199420869350432,17,9741,10,7,520,9221,0.5882352941176471,0.0188679245283018,0.0533826095883379,0.892449742447025,0.1978080931551668
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.99529985666275,14,9724,3,11,22,9702,0.2142857142857142,0.12,0.002262443438914,0.962779867191632,0.0708216160754377
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9886824268102644,14,9724,5,9,88,9636,0.3571428571428571,0.053763440860215,0.0090497737556561,0.962779867191632,0.0708216160754377
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9801967585086824,14,9724,6,8,156,9568,0.4285714285714285,0.037037037037037,0.0160427807486631,0.962779867191632,0.0708216160754377
smote_tomek,RUS 1:50 + SMOTE + Tomek link 정리,imb_smote_tomek,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9199420869350432,14,9724,10,4,541,9183,0.7142857142857143,0.0181488203266787,0.0556355409296585,0.962779867191632,0.0708216160754377
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9977672019004822,16,9782,4,12,9,9773,0.25,0.3076923076923077,0.0009200572480065,0.9337239317113064,0.1866533715695182
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9914437806606292,16,9782,9,7,72,9710,0.5625,0.1111111111111111,0.0073604579840523,0.9337239317113064,0.1866533715695182
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9862642419338228,16,9782,9,7,121,9661,0.5625,0.0692307692307692,0.0123696585565324,0.9337239317113064,0.1866533715695182
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9070114493370056,16,9782,13,3,498,9284,0.8125,0.0254403131115459,0.0509098343896953,0.9337239317113064,0.1866533715695182
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9977672019004822,17,9741,5,12,13,9728,0.2941176470588235,0.2777777777777778,0.0013345652397084,0.9040200003623252,0.1471508367107132
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9914437806606292,17,9741,7,10,74,9667,0.4117647058823529,0.0864197530864197,0.0075967559798788,0.9040200003623252,0.1471508367107132
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9862642419338228,17,9741,9,8,127,9614,0.5294117647058824,0.0661764705882353,0.0130376758033056,0.9040200003623252,0.1471508367107132
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9070114493370056,17,9741,11,6,487,9254,0.6470588235294118,0.0220883534136546,0.0499948670567703,0.9040200003623252,0.1471508367107132
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9977672019004822,14,9724,1,13,23,9701,0.0714285714285714,0.0416666666666666,0.0023652817770464,0.9528045483927836,0.0625596997525892
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9914437806606292,14,9724,5,9,87,9637,0.3571428571428571,0.0543478260869565,0.0089469354175236,0.9528045483927836,0.0625596997525892
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9862642419338228,14,9724,6,8,157,9567,0.4285714285714285,0.0368098159509202,0.0161456190867955,0.9528045483927836,0.0625596997525892
smote_enn,RUS 1:50 + SMOTE + ENN 정리,imb_smote_enn,HGST_20HUH721212ALN604,mlp,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.9070114493370056,14,9724,11,3,507,9217,0.7857142857142857,0.0212355212355212,0.052139037433155,0.9528045483927836,0.0625596997525892
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.8554947575449944,16,9782,4,12,14,9768,0.25,0.2222222222222222,0.0014312001635657,0.9726410754446942,0.1772928769822462
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.7590529989600179,16,9782,8,8,72,9710,0.5,0.1,0.0073604579840523,0.9726410754446942,0.1772928769822462
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.7223648065328601,16,9782,8,8,116,9666,0.5,0.064516129032258,0.0118585156409732,0.9726410754446942,0.1772928769822462
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.5275268605351444,16,9782,14,2,487,9295,0.875,0.0279441117764471,0.0497853199754651,0.9726410754446942,0.1772928769822462
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.8554947575449944,17,9741,4,13,17,9724,0.2352941176470588,0.1904761904761904,0.0017452006980802,0.94778890921937,0.1244128174281896
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.7590529989600179,17,9741,7,10,79,9662,0.4117647058823529,0.0813953488372093,0.0081100503028436,0.94778890921937,0.1244128174281896
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.7223648065328601,17,9741,7,10,123,9618,0.4117647058823529,0.0538461538461538,0.0126270403449337,0.94778890921937,0.1244128174281896
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.5275268605351444,17,9741,13,4,529,9212,0.7647058823529411,0.0239852398523985,0.0543065393696745,0.94778890921937,0.1244128174281896
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.8554947575449944,14,9724,1,13,25,9699,0.0714285714285714,0.0384615384615384,0.0025709584533113,0.9460980196274312,0.0402973016826311
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.7590529989600179,14,9724,3,11,103,9621,0.2142857142857142,0.0283018867924528,0.0105923488276429,0.9460980196274312,0.0402973016826311
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.7223648065328601,14,9724,4,10,151,9573,0.2857142857142857,0.0258064516129032,0.0155285890580008,0.9460980196274312,0.0402973016826311
balanced_bagging,Balanced Bagging (RUS 1:1 부분표본 10개 x 셀렉 모델),imb_balanced_bagging,HGST_20HUH721212ALN604,mlp_balanced_bagging,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.5275268605351444,14,9724,11,3,541,9183,0.7857142857142857,0.019927536231884,0.0556355409296585,0.9460980196274312,0.0402973016826311
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9801269583755504,16,9782,1,15,5,9777,0.0625,0.1666666666666666,0.0005111429155591,0.9676063177264362,0.0818462902400013
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9594850882397296,16,9782,6,10,51,9731,0.375,0.1052631578947368,0.0052136577387037,0.9676063177264362,0.0818462902400013
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9426646389479916,16,9782,8,8,101,9681,0.5,0.073394495412844,0.0103250868942956,0.9676063177264362,0.0818462902400013
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8065557633673819,16,9782,15,1,499,9283,0.9375,0.0291828793774319,0.0510120629728072,0.9676063177264362,0.0818462902400013
