serial_number,has_failed,alarm_triggered,first_alarm_date,actual_failure_date,days_to_failure_at_alarm,is_hit,is_fp_early,is_fp_cens,is_false_alarm,is_miss,is_correct_rejection,max_predicted_score,alarm_predicted_score,first_seen_date,days_since_observed
5QJS57NB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-01-23,
5QKBEVWB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-12-14,
5QKDK07B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-12-20,
5QKHBVPB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-05-30,
5QKKSM3B,0,0,,,,0,0,0,0,0,1,0.0010997448116540909,,2024-04-06,
5QKV55TB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-02-29,
5QKV6W0B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-08-14,
5QKV74SB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-01-09,
5QKV778B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-06-07,
5QKV7UHB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-03-04,
5QKV85UB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-12-02,
5QKVAN8B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-12-24,
5QKVARLB,0,0,,,,0,0,0,0,0,1,0.000935624644625932,,2023-11-03,
5QKVATKB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-01-09,
5QKVD71B,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-05-10,
5QKVDDVB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-06-19,
5QKVETTB,0,0,,,,0,0,0,0,0,1,0.03763749077916145,,2024-06-27,
5QKVEUZB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-04-22,
5QKVEXJB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2023-11-30,
5QKVGLWB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-05-08,
5QKVHPLB,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-05-07,
5QKVHRMB,0,0,,,,0,0,0,0,0,1,0.0017449336592108011,,2024-06-23,
5QKVVTHB,0,0,,,,0,0,0,0,0,1,0.0017449336592108011,,2024-04-15,
8CGNK9GE,0,0,,,,0,0,0,0,0,1,0.017045700922608376,,2019-05-04,
8CGR1V5E,0,0,,,,0,0,0,0,0,1,0.002058467362076044,,2019-06-01,
8CGSN9XE,0,0,,,,0,0,0,0,0,1,0.00310989236459136,,2019-05-16,
8CGSTSRE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CGT5S2E,1,0,,2024-11-05,,0,0,0,0,1,0,0.09006532281637192,,2019-06-01,
8CGTW4VE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8CGTZ9HE,1,0,,2023-07-12,,0,0,0,0,1,0,0.06565926969051361,,2019-05-16,
8CGU9LLE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
8CGV369E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
8CGVR04E,0,0,,,,0,0,0,0,0,1,0.06846459209918976,,2019-05-16,
8CGVTH0E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CGW3HPE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CGW6ULE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CGWPGEE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
8CGXKYVE,0,0,,,,0,0,0,0,0,1,0.0017632371746003628,,2019-05-04,
8CGXNNUE,1,0,,2022-05-10,,0,0,0,0,1,0,0.049209676682949066,,2019-06-01,
8CGY4KUE,0,0,,,,0,0,0,0,0,1,0.001106400042772293,,2019-05-16,
8CGYJ5TE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8CGYVS8E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-06-01,
8CGYW96E,0,0,,,,0,0,0,0,0,1,0.019835399463772774,,2019-06-01,
8CGYXB6E,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
8CGZ8K3E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CGZ8S1E,0,0,,,,0,0,0,0,0,1,0.0013629021123051643,,2019-05-04,
8CGZ8SDE,0,0,,,,0,0,0,0,0,1,0.04676426947116852,,2019-05-04,
8CGZB98E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
8CGZB9VE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CGZKBME,0,0,,,,0,0,0,0,0,1,0.19180361926555634,,2019-05-04,
8CGZKDHE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CGZMEAE,0,0,,,,0,0,0,0,0,1,0.0017632371746003628,,2019-05-04,
8CH02WUE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
8CH05AGE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CH06AGE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
8CH06B5E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CH06E7E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CH06EDE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8CH0869E,0,0,,,,0,0,0,0,0,1,0.030611468479037285,,2019-05-04,
8CH08RNE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
8CH09GGE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CH0BYPE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
8CH0BYTE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CH0DM8E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-14,
8CH0GNLE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CH0GNNE,0,0,,,,0,0,0,0,0,1,0.025508543476462364,,2019-05-04,
8CH0GNSE,0,0,,,,0,0,0,0,0,1,0.001106400042772293,,2019-05-16,
8CH0HRKE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8CH0HTRE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8CH0L5PE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-06-01,
8CH0R06E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CH0R3YE,0,0,,,,0,0,0,0,0,1,0.17317511141300201,,2019-08-13,
8CH0TLTE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-08-13,
8CH0TLUE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CH0TN2E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CH0TN3E,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-13,
8CH0TVRE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
8CH0V7TE,0,0,,,,0,0,0,0,0,1,0.008450452238321304,,2019-06-01,
8CH0VH1E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-16,
8CH0VW0E,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CH11KPE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CH13D7E,0,0,,,,0,0,0,0,0,1,0.0009341214899905026,,2019-06-01,
8CH13DAE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8CH15D3E,0,0,,,,0,0,0,0,0,1,0.021090280264616013,,2019-05-16,
8CH15YME,0,0,,,,0,0,0,0,0,1,0.001596411457285285,,2019-06-01,
8CH160KE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-08-14,
8CH16PBE,0,0,,,,0,0,0,0,0,1,0.013413752429187298,,2019-06-01,
8CH16ZDE,0,0,,,,0,0,0,0,0,1,0.0027266715187579393,,2019-06-01,
8CH16ZUE,0,0,,,,0,0,0,0,0,1,0.003644385142251849,,2019-06-01,
8CH17M9E,0,0,,,,0,0,0,0,0,1,0.0009341214899905026,,2019-06-01,
8CH17MHE,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-08-13,
8CH190UE,1,0,,2022-03-26,,0,0,0,0,1,0,0.20259405672550201,,2019-08-13,
8CH1APUE,1,0,,2025-09-18,,0,0,0,0,1,0,0.12678596377372742,,2019-06-01,
8CH1AR5E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8CH1ARHE,1,0,,2023-09-28,,0,0,0,0,1,0,0.012443680316209793,,2019-06-01,
8CH1WBME,1,0,,2024-05-05,,0,0,0,0,1,0,0.04178621247410774,,2019-05-04,
8CH1XHUE,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8CH4AT4E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-27,
8CH4X3TE,1,0,,2022-10-12,,0,0,0,0,1,0,0.013760978356003761,,2019-05-16,
8CH4YM4E,1,0,,2023-03-03,,0,0,0,0,1,0,0.007821318693459034,,2019-05-16,
8CH4YM6E,1,1,2024-12-06,2025-03-13,97.0,0,1,0,1,0,0,0.3676878809928894,0.3676878809928894,2019-05-16,2031.0
8CH4YN8E,1,0,,2024-04-09,,0,0,0,0,1,0,0.03723371773958206,,2019-05-16,
8CH4Z6UE,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-05-16,
8CH5214E,1,1,2023-12-15,2024-02-15,62.0,0,1,0,1,0,0,0.4488449990749359,0.30451491475105286,2019-05-16,1674.0
8CH52U5E,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-16,
8CH5B9LE,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2019-05-16,
8CH5E8EE,1,0,,2023-04-04,,0,0,0,0,1,0,0.04408544674515724,,2019-05-16,
8CH5HRYE,1,0,,2024-12-24,,0,0,0,0,1,0,0.09474144130945206,,2019-05-16,
8CHRG6JE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-11-25,
8CHU2WSE,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2020-06-18,
8CHU7R9E,1,0,,2024-11-09,,0,0,0,0,1,0,0.04004283249378204,,2021-05-05,
8CHUHHXE,0,0,,,,0,0,0,0,0,1,0.08533165603876114,,2020-06-26,
8CJMA59E,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-04-02,
8DG1BB5Y,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2024-12-20,
8DG3MU5D,0,0,,,,0,0,0,0,0,1,0.008063467219471931,,2018-07-12,
8DG4SAUD,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2018-07-12,
8DG4SAZD,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2018-07-12,
8DG52U7D,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-07-12,
8DG52W9D,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2018-07-12,
8DG52WND,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-07-12,
8DG6S3UD,1,1,2024-05-25,2024-06-11,17.0,1,0,0,0,0,0,0.45690596103668213,0.45690596103668213,2018-07-12,2144.0
8DG88GTY,0,0,,,,0,0,0,0,0,1,0.0009502884931862354,,2025-01-01,
8DG93TXY,0,0,,,,0,0,0,0,0,1,0.006644038483500481,,2024-04-01,
8DJE2HWH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-01-05,
8DJEPPSH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-01-05,
8DJEPTWH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-01-05,
8DJEUXLH,0,0,,,,0,0,0,0,0,1,0.17402303218841553,,2019-01-05,
8DK5NDLH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2020-01-03,
8DKHU24H,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-12-29,
8DKUD8AH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-01-05,
8DKV390H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-01,
8HG28M3H,0,0,,,,0,0,0,0,0,1,0.001907983561977744,,2019-03-01,
8HG7LGUH,1,1,2025-01-24,2025-06-01,128.0,0,1,0,1,0,0,0.6200317740440369,0.3383006453514099,2019-06-01,2064.0
8HGBYHPH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2021-10-03,
8HGNAB0H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-28,
8HGZPYVH,0,1,2022-12-12,,,0,0,1,1,0,0,0.4917701780796051,0.36969277262687683,2019-01-05,1437.0
8HH12ZPH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HH5JYSH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HH8BNRH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-28,
8HH8P7RH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-02,
8HH901KH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-03-28,
8HH9ZRUH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-03-01,
8HHARE1H,1,1,2023-03-05,2023-03-24,19.0,1,0,0,0,0,0,0.5618936419487,0.5618936419487,2019-08-13,1300.0
8HHARGBH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-02,
8HHATBKH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-01,
8HHJXENH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-01-05,
8HHNHSUH,1,0,,2024-12-06,,0,0,0,0,1,0,0.19095738232135773,,2019-05-04,
8HHPUREH,1,1,2024-04-18,2024-05-16,28.0,1,0,0,0,0,0,0.29420536756515503,0.29420536756515503,2018-11-14,1982.0
8HHT1P2H,0,0,,,,0,0,0,0,0,1,0.04821261018514633,,2018-11-14,
8HHTWXYH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HHZ6MGH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ1NNDH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HJ6SJAH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJ6SJTH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJ74BPH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ7UJHH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HJ7Y9BH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJ7Z0DH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HJ7Z10H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ7Z1MH,0,0,,,,0,0,0,0,0,1,0.0049661691300570965,,2018-11-14,
8HJ86APH,0,0,,,,0,0,0,0,0,1,0.08890792727470398,,2018-11-14,
8HJ86NXH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HJ8LEXH,0,0,,,,0,0,0,0,0,1,0.02717611938714981,,2019-05-04,
8HJ8LKMH,1,0,,2026-03-14,,0,0,0,0,1,0,0.06634068489074707,,2018-11-14,
8HJ91WDH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HJ94EVH,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2018-11-14,
8HJ9JWTH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJ9K7HH,1,0,,2025-01-28,,0,0,0,0,1,0,0.0348631925880909,,2018-11-14,
8HJ9KKGH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HJ9KN1H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ9LS1H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ9M5NH,0,0,,,,0,0,0,0,0,1,0.0017449336592108011,,2018-11-14,
8HJ9M94H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ9MZBH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HJ9NHPH,0,0,,,,0,0,0,0,0,1,0.0019508638652041554,,2018-11-14,
8HJ9NKKH,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2018-11-14,
8HJ9RYSH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJ9S05H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJ9S0EH,0,0,,,,0,0,0,0,0,1,0.0024267707485705614,,2018-11-14,
8HJ9Y3ZH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-05-04,
8HJA085H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJA2DPH,0,0,,,,0,0,0,0,0,1,0.0014975442318245769,,2018-11-14,
8HJA8DBH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJBNYTH,0,0,,,,0,0,0,0,0,1,0.02693720906972885,,2019-01-05,
8HJDK12H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJDX4PH,0,0,,,,0,0,0,0,0,1,0.010206096805632114,,2018-11-14,
8HJEY89H,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-03-01,
8HJG85RH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-01,
8HJGZPXH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJH62EH,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2018-11-14,
8HJH8RWH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2019-03-01,
8HJK2HSH,0,0,,,,0,0,0,0,0,1,0.030812036246061325,,2018-11-14,
8HJLKZRH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJRD7PH,0,0,,,,0,0,0,0,0,1,0.0033648160751909018,,2019-03-01,
8HJRUMWH,0,0,,,,0,0,0,0,0,1,0.002203374169766903,,2018-11-14,
8HJRVW4H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJUGTVH,0,0,,,,0,0,0,0,0,1,0.04026706516742706,,2018-11-14,
8HJVJKPH,0,0,,,,0,0,0,0,0,1,0.002128482796251774,,2018-11-14,
8HJVUAGH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HJWBJXH,0,0,,,,0,0,0,0,0,1,0.0018274759640917182,,2018-11-14,
8HJWHD6H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJWHEJH,0,0,,,,0,0,0,0,0,1,0.007050286512821913,,2019-03-28,
8HJXG0WH,1,0,,2022-05-01,,0,0,0,0,1,0,0.008754474110901356,,2018-11-14,
8HJXKBDH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-03-01,
8HJXU87H,0,0,,,,0,0,0,0,0,1,0.038860611617565155,,2018-11-14,
8HJY20MH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HJYTXWH,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2018-11-14,
8HJYU0JH,0,0,,,,0,0,0,0,0,1,0.0014506956795230508,,2018-11-14,
8HJYZNZH,0,0,,,,0,0,0,0,0,1,0.0014471786562353373,,2018-11-14,
8HJZ13TH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HJZADEH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HJZEG6H,1,0,,2023-11-17,,0,0,0,0,1,0,0.058743905276060104,,2018-11-14,
8HJZG4AH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HJZNVWH,0,0,,,,0,0,0,0,0,1,0.0014506956795230508,,2018-11-14,
8HK087WH,0,0,,,,0,0,0,0,0,1,0.04168649762868881,,2018-11-14,
8HK0HH3H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK12NNH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK17SKH,0,0,,,,0,0,0,0,0,1,0.014276188798248768,,2018-11-14,
8HK17SWH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK17SYH,0,0,,,,0,0,0,0,0,1,0.08235886693000793,,2018-11-14,
8HK19K9H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK19KVH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK1KY3H,0,0,,,,0,0,0,0,0,1,0.0012948056682944298,,2018-11-14,
8HK1LYPH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK1N18H,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HK1PV7H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK1UULH,0,0,,,,0,0,0,0,0,1,0.0014361187350004911,,2018-11-14,
8HK1XAAH,1,0,,2021-10-24,,0,0,0,0,1,0,0.0009343654965050519,,2018-11-14,
8HK224GH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK25XSH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK266WH,0,0,,,,0,0,0,0,0,1,0.012516611255705357,,2018-11-14,
8HK28TJH,0,0,,,,0,0,0,0,0,1,0.0014999277191236615,,2018-11-14,
8HK28Y0H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK2A1EH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8HK2BA6H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK2BAEH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK2DVKH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK2JXUH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-03-28,
8HK2KY6H,0,0,,,,0,0,0,0,0,1,0.008015822619199753,,2018-11-14,
8HK2MXPH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK2RMWH,0,0,,,,0,0,0,0,0,1,0.008465924300253391,,2018-11-14,
8HK2RNWH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK2RP9H,0,0,,,,0,0,0,0,0,1,0.0014361187350004911,,2018-11-14,
8HK2VLMH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HK2X4YH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK2ZPDH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-04,
8HK2ZT1H,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HK31WMH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-05-04,
8HK31Y8H,0,0,,,,0,0,0,0,0,1,0.003526200307533145,,2018-11-14,
8HK341ZH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK34EZH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK3BWZH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK3GTLH,0,0,,,,0,0,0,0,0,1,0.012455628253519535,,2018-11-14,
8HK3GUXH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK3MMSH,0,0,,,,0,0,0,0,0,1,0.0009504989720880985,,2018-11-14,
8HK3NG2H,0,0,,,,0,0,0,0,0,1,0.0024504903703927994,,2018-11-14,
8HK3NJMH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK41HEH,0,0,,,,0,0,0,0,0,1,0.0017686185892671347,,2018-11-14,
8HK69BMH,0,0,,,,0,0,0,0,0,1,0.002788097597658634,,2019-03-01,
8HK6T2AH,0,0,,,,0,0,0,0,0,1,0.0018274759640917182,,2018-11-14,
8HK6TL7H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK6UUDH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-03-28,
8HK6V14H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK6VSKH,1,1,2024-03-06,2024-03-10,4.0,1,0,0,0,0,0,0.5685847401618958,0.5645686984062195,2018-11-14,1939.0
8HK70X7H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK7194H,0,0,,,,0,0,0,0,0,1,0.0015662750229239464,,2018-11-14,
8HK72J0H,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2018-11-14,
8HK7DKMH,0,0,,,,0,0,0,0,0,1,0.0009197070612572134,,2019-03-02,
8HK7E5DH,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HK7E68H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2018-11-14,
8HK7H58H,0,0,,,,0,0,0,0,0,1,0.001088369870558381,,2018-11-14,
8HK80P1H,0,0,,,,0,0,0,0,0,1,0.04126223549246788,,2019-01-05,
8HKB2WEH,0,0,,,,0,0,0,0,0,1,0.030611468479037285,,2019-01-05,
8HKB3M2H,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-01-05,
8HKB4R4H,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HKBBKKH,0,0,,,,0,0,0,0,0,1,0.015955528244376183,,2018-11-14,
8HKBYNVH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-05-04,
8HKE039H,0,0,,,,0,0,0,0,0,1,0.010027876123785973,,2018-11-14,
8HKE6E1H,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-01-05,
8HKE8S7H,0,0,,,,0,0,0,0,0,1,0.02536812238395214,,2019-01-05,
8HKEAWEH,0,0,,,,0,0,0,0,0,1,0.0020149825140833855,,2019-06-01,
8HKEKYRH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-06-01,
8HKG0GWH,0,0,,,,0,0,0,0,0,1,0.0009343654965050519,,2019-01-05,
8HKHPZHH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-06-01,
8HKJ4MAH,0,0,,,,0,0,0,0,0,1,0.0009482820751145482,,2019-03-01,
8HKJ5KDH,1,0,,2025-06-29,,0,0,0,0,1,0,0.0009482820751145482,,2018-11-14,
8HKL6STH,0,0,,,,0,0,0,0,0,1,0.0011444460833445191,,2019-03-02,
8HKLRUSH,0,0,,,,0,0,0,0,0,1,0.13371457159519196,,2019-03-01,
8HKM415H,0,0,,,,0,0,0,0,0,1,0.0009225716930814087,,2019-03-01,
8HKM5RVH,0,0,,,,0,0,0,0,0,1,0.0009460628498345613,,2019-03-28,
8HKM654H,0,0,,,,0,0,0,0,0,1,0.0017686185892671347,,2019-03-28,
