ds,model,seed,budget,crit,thr,row_rec,row_far,OT,E,M,CE,CN,recall,precision,far,mlt
Toshiba,LGBM,53,0.01,op,0.055,0.2359835286664555,0.001194843710707061,32,49,128,37,3691,0.15311004784688995,0.2711864406779661,0.00992489270386266,51.0
Toshiba,LGBM,53,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,53,0.02,op,0.006,0.3392461197339246,0.0019014906311422182,34,72,103,54,3674,0.16267942583732056,0.2125,0.014484978540772532,67.5
Toshiba,LGBM,53,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,53,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,54,0.001,row,0.124,0.1916376306620209,0.0005186498753318371,31,41,137,19,3709,0.14832535885167464,0.34065934065934067,0.00509656652360515,41.0
Toshiba,LGBM,54,0.005,row,0.001,0.38755147291732656,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,54,0.005,op,0.736,0.13921444409249287,0.00031738881984685755,27,29,153,14,3714,0.1291866028708134,0.38571428571428573,0.0037553648068669528,33.5
Toshiba,LGBM,54,0.01,row,0.001,0.38755147291732656,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,54,0.01,op,0.124,0.1916376306620209,0.0005186498753318371,31,41,137,19,3709,0.14832535885167464,0.34065934065934067,0.00509656652360515,41.0
Toshiba,LGBM,54,0.02,row,0.001,0.38755147291732656,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,54,0.02,op,0.007,0.25641431738992715,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,54,0.05,row,0.001,0.38755147291732656,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,54,0.05,op,0.001,0.38755147291732656,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,55,0.001,row,0.089,0.18466898954703834,0.0007477924220272443,30,33,146,15,3713,0.14354066985645933,0.38461538461538464,0.004023605150214592,34.0
Toshiba,LGBM,55,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,55,0.005,op,0.089,0.18466898954703834,0.0007477924220272443,30,33,146,15,3713,0.14354066985645933,0.38461538461538464,0.004023605150214592,34.0
Toshiba,LGBM,55,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,55,0.01,op,0.059000000000000004,0.26069052898321193,0.0014315656919062737,35,53,121,38,3690,0.1674641148325359,0.2777777777777778,0.0101931330472103,53.5
Toshiba,LGBM,55,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,55,0.02,op,0.006,0.34415584415584416,0.0021115492445334004,34,74,101,55,3673,0.16267942583732056,0.2085889570552147,0.014753218884120171,68.0
Toshiba,LGBM,55,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,55,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,56,0.001,row,0.179,0.17247386759581881,0.0008390163301623325,35,36,138,29,3699,0.1674641148325359,0.35,0.007778969957081545,33.0
Toshiba,LGBM,56,0.005,row,0.003,0.3994298384542287,0.004622372270963701,46,90,73,103,3625,0.22009569377990432,0.19246861924686193,0.027628755364806867,67.5
Toshiba,LGBM,56,0.005,op,0.675,0.09502692429521697,0.00035203766329282575,14,20,175,14,3714,0.06698564593301436,0.2916666666666667,0.0037553648068669528,43.0
Toshiba,LGBM,56,0.01,row,0.002,0.4377573645866329,0.007033038484307999,45,94,70,121,3607,0.215311004784689,0.17307692307692307,0.032457081545064374,71.0
Toshiba,LGBM,56,0.01,op,0.179,0.17247386759581881,0.0008390163301623325,35,36,138,29,3699,0.1674641148325359,0.35,0.007778969957081545,33.0
Toshiba,LGBM,56,0.02,row,0.001,0.49873297434273045,0.016596660663574077,45,102,62,184,3544,0.215311004784689,0.13595166163141995,0.04935622317596566,87.0
Toshiba,LGBM,56,0.02,op,0.013000000000000001,0.28444726005701615,0.0019108295772272642,41,70,98,58,3670,0.19617224880382775,0.24260355029585798,0.01555793991416309,56.0
Toshiba,LGBM,56,0.05,row,0.001,0.49873297434273045,0.016596660663574077,45,102,62,184,3544,0.215311004784689,0.13595166163141995,0.04935622317596566,87.0
Toshiba,LGBM,56,0.05,op,0.001,0.49873297434273045,0.016596660663574077,45,102,62,184,3544,0.215311004784689,0.13595166163141995,0.04935622317596566,87.0
Toshiba,LGBM,57,0.001,row,0.441,0.2049414000633513,0.0009397145314271778,30,46,133,31,3697,0.14354066985645933,0.2803738317757009,0.008315450643776824,42.5
Toshiba,LGBM,57,0.005,row,0.002,0.40655685777636996,0.004365077538968445,45,88,76,103,3625,0.215311004784689,0.1906779661016949,0.027628755364806867,67.0
Toshiba,LGBM,57,0.005,op,0.673,0.10310421286031042,0.00032902866569198746,20,27,162,14,3714,0.09569377990430622,0.32786885245901637,0.0037553648068669528,37.0
Toshiba,LGBM,57,0.01,row,0.002,0.40655685777636996,0.004365077538968445,45,88,76,103,3625,0.215311004784689,0.1906779661016949,0.027628755364806867,67.0
Toshiba,LGBM,57,0.01,op,0.132,0.20668356034209692,0.0010726253293331966,31,49,129,32,3696,0.14832535885167464,0.2767857142857143,0.008583690987124463,45.0
Toshiba,LGBM,57,0.02,row,0.001,0.4784605638264175,0.014864624532409797,43,98,68,153,3575,0.20574162679425836,0.14625850340136054,0.04104077253218884,84.0
Toshiba,LGBM,57,0.02,op,0.007,0.26924295216978145,0.001675867107609292,39,65,105,51,3677,0.18660287081339713,0.25161290322580643,0.013680257510729614,47.0
Toshiba,LGBM,57,0.05,row,0.001,0.4784605638264175,0.014864624532409797,43,98,68,153,3575,0.20574162679425836,0.14625850340136054,0.04104077253218884,84.0
Toshiba,LGBM,57,0.05,op,0.001,0.4784605638264175,0.014864624532409797,43,98,68,153,3575,0.20574162679425836,0.14625850340136054,0.04104077253218884,84.0
Toshiba,LGBM,58,0.001,row,0.133,0.14095660437123853,0.0009176529631393152,32,44,133,34,3694,0.15311004784688995,0.2909090909090909,0.009120171673819743,46.5
Toshiba,LGBM,58,0.005,row,0.005,0.36617041495090275,0.004363453374431915,44,91,74,107,3621,0.21052631578947367,0.18181818181818182,0.028701716738197425,71.0
Toshiba,LGBM,58,0.005,op,0.61,0.10658853341780171,0.000744408745909474,30,29,150,25,3703,0.14354066985645933,0.35714285714285715,0.006706008583690987,27.0
Toshiba,LGBM,58,0.01,row,0.002,0.40687361419068735,0.008974727187729329,44,96,69,139,3589,0.21052631578947367,0.15770609318996415,0.037285407725321885,85.5
Toshiba,LGBM,58,0.01,op,0.058,0.1514095660437124,0.0010628803421140179,34,46,129,41,3687,0.16267942583732056,0.2809917355371901,0.010997854077253219,46.5
Toshiba,LGBM,58,0.02,row,0.001,0.4653151726322458,0.018042708489264408,42,101,66,220,3508,0.20095693779904306,0.11570247933884298,0.059012875536480686,90.0
Toshiba,LGBM,58,0.02,op,0.019000000000000003,0.23835920177383593,0.0019498095261039786,44,73,92,66,3662,0.21052631578947367,0.24043715846994534,0.017703862660944206,56.0
Toshiba,LGBM,58,0.05,row,0.001,0.4653151726322458,0.018042708489264408,42,101,66,220,3508,0.20095693779904306,0.11570247933884298,0.059012875536480686,90.0
Toshiba,LGBM,58,0.05,op,0.002,0.40687361419068735,0.008974727187729329,44,96,69,139,3589,0.21052631578947367,0.15770609318996415,0.037285407725321885,85.5
Toshiba,LGBM,59,0.001,row,0.131,0.19718086791257522,0.0005186498753318371,31,41,137,19,3709,0.14832535885167464,0.34065934065934067,0.00509656652360515,41.0
Toshiba,LGBM,59,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,59,0.005,op,0.739,0.11482420019005385,0.000215472495179615,28,21,160,12,3716,0.1339712918660287,0.45901639344262296,0.003218884120171674,25.0
Toshiba,LGBM,59,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,59,0.01,op,0.131,0.19718086791257522,0.0005186498753318371,31,41,137,19,3709,0.14832535885167464,0.34065934065934067,0.00509656652360515,41.0
Toshiba,LGBM,59,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,59,0.02,op,0.007,0.2579980994615141,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,59,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,59,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,60,0.001,row,0.124,0.18625277161862527,0.0005603367651027676,28,44,137,21,3707,0.1339712918660287,0.3010752688172043,0.005633047210300429,47.0
Toshiba,LGBM,60,0.001,op,0.998,0.06762749445676275,0.0001307452451906458,14,14,181,5,3723,0.06698564593301436,0.42424242424242425,0.0013412017167381974,31.0
Toshiba,LGBM,60,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,60,0.005,op,0.7040000000000001,0.11799176433322775,0.00025296362656451033,19,26,164,8,3720,0.09090909090909091,0.3584905660377358,0.002145922746781116,44.0
Toshiba,LGBM,60,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,60,0.01,op,0.124,0.18625277161862527,0.0005603367651027676,28,44,137,21,3707,0.1339712918660287,0.3010752688172043,0.005633047210300429,47.0
Toshiba,LGBM,60,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,60,0.02,op,0.007,0.23725055432372505,0.001119590753847849,34,61,114,39,3689,0.16267942583732056,0.2537313432835821,0.01046137339055794,53.0
Toshiba,LGBM,60,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,60,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,61,0.001,row,0.361,0.12020905923344948,0.0008245341963782755,26,32,151,47,3681,0.12440191387559808,0.24761904761904763,0.012607296137339056,42.0
Toshiba,LGBM,61,0.005,row,0.004,0.3908774152676592,0.004711972014562259,46,90,73,128,3600,0.22009569377990432,0.17424242424242425,0.034334763948497854,67.5
Toshiba,LGBM,61,0.005,op,0.877,0.06303452644916059,0.00045747301112254946,17,17,175,27,3701,0.08133971291866028,0.2786885245901639,0.007242489270386266,32.0
Toshiba,LGBM,61,0.01,row,0.002,0.40386442825467217,0.005985723052335724,45,94,70,140,3588,0.215311004784689,0.16129032258064516,0.03755364806866953,72.0
Toshiba,LGBM,61,0.01,op,0.37,0.11830852074754514,0.000688510416443908,28,27,154,38,3690,0.1339712918660287,0.3010752688172043,0.0101931330472103,29.0
Toshiba,LGBM,61,0.02,row,0.002,0.40386442825467217,0.005985723052335724,45,94,70,140,3588,0.215311004784689,0.16129032258064516,0.03755364806866953,72.0
Toshiba,LGBM,61,0.02,op,0.042,0.2454862210959772,0.0015958770041852013,38,67,104,72,3656,0.18181818181818182,0.21468926553672316,0.019313304721030045,48.0
Toshiba,LGBM,61,0.05,row,0.001,0.5096610706366804,0.023667731667445815,30,124,55,565,3163,0.14354066985645933,0.04172461752433936,0.1515557939914163,161.5
Toshiba,LGBM,61,0.05,op,0.002,0.40386442825467217,0.005985723052335724,45,94,70,140,3588,0.215311004784689,0.16129032258064516,0.03755364806866953,72.0
Toshiba,LGBM,62,0.001,row,0.128,0.17690845739626226,0.000507145376531418,27,45,137,19,3709,0.1291866028708134,0.2967032967032967,0.00509656652360515,54.0
Toshiba,LGBM,62,0.005,row,0.002,0.40703199239784604,0.004003700929590573,45,87,77,95,3633,0.215311004784689,0.19823788546255505,0.025482832618025753,64.5
Toshiba,LGBM,62,0.005,op,0.162,0.12749445676274945,0.0003897994887671427,23,32,154,18,3710,0.11004784688995216,0.3150684931506849,0.004828326180257511,46.0
Toshiba,LGBM,62,0.01,row,0.001,0.44155844155844154,0.005988429993229941,45,93,71,106,3622,0.215311004784689,0.18442622950819673,0.028433476394849784,68.0
Toshiba,LGBM,62,0.01,op,0.128,0.17690845739626226,0.000507145376531418,27,45,137,19,3709,0.1291866028708134,0.2967032967032967,0.00509656652360515,54.0
Toshiba,LGBM,62,0.02,row,0.001,0.44155844155844154,0.005988429993229941,45,93,71,106,3622,0.215311004784689,0.18442622950819673,0.028433476394849784,68.0
Toshiba,LGBM,62,0.02,op,0.007,0.2641748495407032,0.0014529505249705824,39,64,106,46,3682,0.18660287081339713,0.26174496644295303,0.012339055793991416,51.0
Toshiba,LGBM,62,0.05,row,0.001,0.44155844155844154,0.005988429993229941,45,93,71,106,3622,0.215311004784689,0.18442622950819673,0.028433476394849784,68.0
Toshiba,LGBM,62,0.05,op,0.001,0.44155844155844154,0.005988429993229941,45,93,71,106,3622,0.215311004784689,0.18442622950819673,0.028433476394849784,68.0
Toshiba,LGBM,63,0.001,row,0.089,0.19781438074121002,0.0007645754555713852,29,36,144,15,3713,0.13875598086124402,0.3625,0.004023605150214592,39.0
Toshiba,LGBM,63,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,63,0.005,op,0.089,0.19781438074121002,0.0007645754555713852,29,36,144,15,3713,0.13875598086124402,0.3625,0.004023605150214592,39.0
Toshiba,LGBM,63,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,63,0.01,op,0.02,0.2738359201773836,0.0014483487254504147,34,56,119,38,3690,0.16267942583732056,0.265625,0.0101931330472103,58.0
Toshiba,LGBM,63,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,63,0.02,op,0.006,0.33433639531200504,0.0020897583703349595,34,72,103,55,3673,0.16267942583732056,0.2111801242236025,0.014753218884120171,68.0
Toshiba,LGBM,63,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,63,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,64,0.001,row,0.13,0.1727906240101362,0.0004688421628782578,30,39,140,21,3707,0.14354066985645933,0.3333333333333333,0.005633047210300429,41.0
Toshiba,LGBM,64,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,64,0.005,op,0.713,0.12147608489071904,0.00023049601714251528,20,24,165,10,3718,0.09569377990430622,0.37037037037037035,0.002682403433476395,35.5
Toshiba,LGBM,64,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,64,0.01,op,0.13,0.1727906240101362,0.0004688421628782578,30,39,140,21,3707,0.14354066985645933,0.3333333333333333,0.005633047210300429,41.0
Toshiba,LGBM,64,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,64,0.02,op,0.007,0.26069052898321193,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,64,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,64,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,65,0.001,row,0.128,0.19147925245486222,0.0005131006464986937,31,41,137,19,3709,0.14832535885167464,0.34065934065934067,0.00509656652360515,41.0
Toshiba,LGBM,65,0.001,op,0.987,0.06493506493506493,9.880334263889382e-05,15,13,181,4,3724,0.07177033492822966,0.46875,0.001072961373390558,26.0
Toshiba,LGBM,65,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,65,0.005,op,0.733,0.12448527082673425,0.00036178265051200434,25,30,154,17,3711,0.11961722488038277,0.3472222222222222,0.0045600858369098714,41.0
Toshiba,LGBM,65,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,65,0.01,op,0.128,0.19147925245486222,0.0005131006464986937,31,41,137,19,3709,0.14832535885167464,0.34065934065934067,0.00509656652360515,41.0
Toshiba,LGBM,65,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,65,0.02,op,0.007,0.26069052898321193,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,65,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,65,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,66,0.001,row,0.128,0.19021222679759264,0.0005423356081562295,26,44,139,19,3709,0.12440191387559808,0.29213483146067415,0.00509656652360515,49.5
Toshiba,LGBM,66,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,66,0.005,op,0.163,0.14079822616407983,0.0004249897203919542,23,32,154,19,3709,0.11004784688995216,0.3108108108108108,0.00509656652360515,41.0
Toshiba,LGBM,66,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,66,0.01,op,0.128,0.19021222679759264,0.0005423356081562295,26,44,139,19,3709,0.12440191387559808,0.29213483146067415,0.00509656652360515,49.5
Toshiba,LGBM,66,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,66,0.02,op,0.007,0.26069052898321193,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,66,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,66,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,67,0.001,row,0.131,0.19385492556224262,0.0005359742970548212,28,44,137,19,3709,0.1339712918660287,0.3076923076923077,0.00509656652360515,45.0
Toshiba,LGBM,67,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,67,0.005,op,0.841,0.12163446309787773,0.000309809385343052,27,26,156,14,3714,0.1291866028708134,0.40298507462686567,0.0037553648068669528,29.0
Toshiba,LGBM,67,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,67,0.01,op,0.131,0.19385492556224262,0.0005359742970548212,28,44,137,19,3709,0.1339712918660287,0.3076923076923077,0.00509656652360515,45.0
Toshiba,LGBM,67,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,67,0.02,op,0.007,0.2532467532467532,0.0011241925533680165,34,62,113,39,3689,0.16267942583732056,0.2518518518518518,0.01046137339055794,52.0
Toshiba,LGBM,67,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,67,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,68,0.001,row,0.129,0.1602787456445993,0.00046762403947586044,28,37,144,19,3709,0.1339712918660287,0.3333333333333333,0.00509656652360515,41.0
Toshiba,LGBM,68,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,68,0.005,op,0.582,0.11181501425403864,0.0002927556577094895,22,26,161,13,3715,0.10526315789473684,0.36065573770491804,0.0034871244635193135,35.5
Toshiba,LGBM,68,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,68,0.01,op,0.129,0.1602787456445993,0.00046762403947586044,28,37,144,19,3709,0.1339712918660287,0.3333333333333333,0.00509656652360515,41.0
Toshiba,LGBM,68,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,68,0.02,op,0.007,0.25688945201140323,0.0011398928105544708,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,68,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,68,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,69,0.001,row,0.133,0.1891035793474818,0.0005044384356372017,32,40,137,19,3709,0.15311004784688995,0.3516483516483517,0.00509656652360515,40.0
Toshiba,LGBM,69,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,69,0.005,op,0.729,0.13937282229965156,0.0003123809791925574,28,28,153,14,3714,0.1339712918660287,0.4,0.0037553648068669528,31.5
Toshiba,LGBM,69,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,69,0.01,op,0.133,0.1891035793474818,0.0005044384356372017,32,40,137,19,3709,0.15311004784688995,0.3516483516483517,0.00509656652360515,40.0
Toshiba,LGBM,69,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,69,0.02,op,0.007,0.26069052898321193,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
Toshiba,LGBM,69,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,69,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,70,0.001,row,0.133,0.19781438074121002,0.0004926632427473609,28,46,135,16,3712,0.1339712918660287,0.3111111111111111,0.004291845493562232,47.0
Toshiba,LGBM,70,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,70,0.005,op,0.777,0.1545771301868863,0.0003647602854956422,21,37,151,13,3715,0.10047846889952153,0.29577464788732394,0.0034871244635193135,49.5
Toshiba,LGBM,70,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,70,0.01,op,0.133,0.19781438074121002,0.0004926632427473609,28,46,135,16,3712,0.1339712918660287,0.3111111111111111,0.004291845493562232,47.0
Toshiba,LGBM,70,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,70,0.02,op,0.007,0.2573645866328793,0.0011297417822011598,35,61,113,39,3689,0.1674641148325359,0.25925925925925924,0.01046137339055794,47.0
Toshiba,LGBM,70,0.05,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,70,0.05,op,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,71,0.001,row,0.124,0.19607222046246436,0.0005415235258879646,31,42,136,21,3707,0.14832535885167464,0.32978723404255317,0.005633047210300429,41.0
Toshiba,LGBM,71,0.005,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,71,0.005,op,0.355,0.14998416217928412,0.00040441696959591056,27,31,151,19,3709,0.1291866028708134,0.35064935064935066,0.00509656652360515,39.0
Toshiba,LGBM,71,0.01,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,71,0.01,op,0.124,0.19607222046246436,0.0005415235258879646,31,42,136,21,3707,0.14832535885167464,0.32978723404255317,0.005633047210300429,41.0
Toshiba,LGBM,71,0.02,row,0.001,0.39182768451061134,0.003630413780278149,41,84,84,87,3641,0.19617224880382775,0.19339622641509435,0.023336909871244635,68.0
Toshiba,LGBM,71,0.02,op,0.007,0.2581564776686728,0.001144223915985217,35,62,112,39,3689,0.1674641148325359,0.25735294117647056,0.01046137339055794,51.0
