threshold,precision,recall,f1,far,mean_lead_time,median_lead_time,std_lead_time,edr_15,hits,false_alarms,misses,correct_rejections
0.37,0.5,0.019138755980861243,0.03686635944700461,0.000536480686695279,39.666666666666664,20.5,51.67419300020294,0.014354066985645933,4,4,203,3726
0.38,0.5,0.019138755980861243,0.03686635944700461,0.000536480686695279,37.666666666666664,20.0,51.44144459696114,0.014354066985645933,4,4,203,3726
0.39,0.5714285714285714,0.019138755980861243,0.037037037037037035,0.000536480686695279,29.0,10.0,39.653499215075584,0.009569377990430622,4,3,204,3726
0.4,0.5714285714285714,0.019138755980861243,0.037037037037037035,0.000536480686695279,18.6,10.0,22.703303724348135,0.009569377990430622,4,3,204,3726
0.41,0.7142857142857143,0.023923444976076555,0.046296296296296294,0.000536480686695279,4.8,4.0,3.6551333764994136,0.0,5,2,204,3726
0.42,0.6666666666666666,0.019138755980861243,0.037209302325581395,0.000536480686695279,4.25,4.0,3.832427429188973,0.0,4,2,205,3726
0.43,0.6,0.014354066985645933,0.028037383177570093,0.000536480686695279,5.0,7.0,3.559026084010437,0.0,3,2,206,3726
0.44,1.0,0.004784688995215311,0.009523809523809525,0.0,4.0,4.0,0.0,0.0,1,0,208,3728
0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,209,3728
