threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.47,0.8,0.017777777777777778,0.034782608695652174,0.0002735229759299781,1.0,2.0,2.5,1.224744871391589,4,4,0,221,1,3655
0.48,0.6666666666666666,0.008888888888888889,0.01754385964912281,0.0002735229759299781,1.0,2.5,2.5,0.5,2,2,0,223,1,3655
0.49,1.0,0.008888888888888889,0.017621145374449337,0.0,1.0,2.5,2.5,0.5,2,2,0,223,0,3656
0.5,1.0,0.0044444444444444444,0.008849557522123894,0.0,1.0,2.0,2.0,0.0,1,1,0,224,0,3656
0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,225,0,3656
